Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.010397,6.565657,[32  1] ; [4 2],[30.46153846  2.53846154] ; [5.53846154 0.46153846],0
s5,1,0.025818,4.968158,[21 11] ; [1 5],[18.52631579 13.47368421] ; [3.47368421 2.52631579],0
n4,1,0.026148,4.946226,[29  4] ; [3 3],[27.07692308  5.92307692] ; [4.92307692 1.07692308],0
r4,1,0.042817,4.102597,[31  2] ; [4 2],[29.61538462  3.38461538] ; [5.38461538 0.61538462],0
b5,1,0.115238,2.48088,[16 17] ; [5 1],[17.76923077 15.23076923] ; [3.23076923 2.76923077],0
p8,1,0.137409,2.20674,[26  7] ; [3 3],[24.53846154  8.46153846] ; [4.46153846 1.53846154],0
a2,1,0.163623,1.940418,[ 1 32] ; [1 5],[ 1.69230769 31.30769231] ; [0.30769231 5.69230769],0
r3,1,0.163623,1.940418,[32  1] ; [5 1],[31.30769231  1.69230769] ; [5.69230769 0.30769231],0
p3,1,0.267201,1.231061,[24  9] ; [3 3],[22.84615385 10.15384615] ; [4.15384615 1.84615385],0
s7,1,0.281695,1.158895,[21  8] ; [3 3],[19.88571429  9.11428571] ; [4.11428571 1.88571429],0
v2,1,0.282686,1.154132,[18 15] ; [4 1],[19.10526316 13.89473684] ; [2.89473684 2.10526316],0
v1,1,0.282686,1.154132,[18 15] ; [4 1],[19.10526316 13.89473684] ; [2.89473684 2.10526316],0
n5,1,0.285735,1.13961,[28  5] ; [4 2],[27.07692308  5.92307692] ; [4.92307692 1.07692308],0
p6,1,0.374333,0.789231,[22 10] ; [3 3],[21.05263158 10.94736842] ; [3.94736842 2.05263158],0
p4,1,0.421357,0.646528,[26  6] ; [4 2],[25.26315789  6.73684211] ; [4.73684211 1.26315789],0
a7,1,0.494739,0.466204,[23 10] ; [5 1],[23.69230769  9.30769231] ; [4.30769231 1.69230769],0
p7,1,0.516836,0.420202,[26  7] ; [4 2],[25.38461538  7.61538462] ; [4.61538462 1.38461538],0
b1,1,0.527677,0.398864,[12 21] ; [3 3],[12.69230769 20.30769231] ; [2.30769231 3.69230769],0
d4,1,0.527677,0.398864,[21 12] ; [3 3],[20.30769231 12.69230769] ; [3.69230769 2.30769231],0
d3,1,0.527677,0.398864,[12 21] ; [3 3],[12.69230769 20.30769231] ; [2.30769231 3.69230769],0
a3,1,0.581787,0.303354,[18 15] ; [4 2],[18.61538462 14.38461538] ; [3.38461538 2.61538462],0
p1,1,0.638992,0.220063,[ 8 25] ; [2 4],[ 8.46153846 24.53846154] ; [1.53846154 4.46153846],0
a4,1,0.638992,0.220063,[ 8 25] ; [2 4],[ 8.46153846 24.53846154] ; [1.53846154 4.46153846],0
u2,1,0.64315,0.214646,[10  5] ; [1 1],[9.70588235 5.29411765] ; [1.29411765 0.70588235],0
p12,1,0.730731,0.118442,[ 9 24] ; [1 4],[ 8.68421053 24.31578947] ; [1.31578947 3.68421053],0
r1,1,0.761537,0.09209,[24  9] ; [4 2],[23.69230769  9.30769231] ; [4.30769231 1.69230769],0
b4,1,0.778947,0.078788,[20 13] ; [4 2],[20.30769231 12.69230769] ; [3.69230769 2.30769231],0
a5,1,0.778947,0.078788,[20 13] ; [4 2],[20.30769231 12.69230769] ; [3.69230769 2.30769231],0
v3,1,0.819187,0.052254,[18 15] ; [3 2],[18.23684211 14.76315789] ; [2.76315789 2.23684211],0
s8,1,0.837224,0.042208,[18 15] ; [3 3],[17.76923077 15.23076923] ; [3.23076923 2.76923077],0
b2,1,0.840342,0.040584,[ 9 11] ; [2 3],[ 8.8 11.2] ; [2.2 2.8],0
b3,1,0.840342,0.040584,[ 9 11] ; [2 3],[ 8.8 11.2] ; [2.2 2.8],0
a8,1,0.877698,0.023682,[ 6 25] ; [1 5],[ 5.86486486 25.13513514] ; [1.13513514 4.86486486],0
d5,1,0.945546,0.004665,[17 16] ; [3 3],[16.92307692 16.07692308] ; [3.07692308 2.92307692],0
a6,1,0.945546,0.004665,[17 16] ; [3 3],[16.92307692 16.07692308] ; [3.07692308 2.92307692],0
