Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,6e-05,16.110079,[14 32] ; [60 30],[25.02941176 20.97058824] ; [48.97058824 41.02941176],1
a6,1,0.000175,14.081247,[17 29] ; [64 27],[27.19708029 18.80291971] ; [53.80291971 37.19708029],1
d5,1,0.000188,13.943441,[24 22] ; [75 16],[33.24087591 12.75912409] ; [65.75912409 25.24087591],1
r3,1,0.000357,12.745308,[24 22] ; [74 17],[32.90510949 13.09489051] ; [65.09489051 25.90510949],1
r4,1,0.00053,12.007991,[19 27] ; [66 26],[28.33333333 17.66666667] ; [56.66666667 35.33333333],1
s6,1,0.002777,8.94831,[11 33] ; [48 44],[19.08823529 24.91176471] ; [39.91176471 52.08823529],0
r1,1,0.002796,8.935886,[22 24] ; [67 24],[29.88321168 16.11678832] ; [59.11678832 31.88321168],0
v4,1,0.00885,6.85283,[30 15] ; [79 13],[35.80291971  9.19708029] ; [73.19708029 18.80291971],0
d4,1,0.009736,6.682591,[28 17] ; [75 16],[34.08088235 10.91911765] ; [68.91911765 22.08088235],0
r2,1,0.013227,6.138491,[34 11] ; [83  8],[38.71323529  6.28676471] ; [78.28676471 12.71323529],0
p9,1,0.014732,5.948228,[15 27] ; [51 36],[21.48837209 20.51162791] ; [44.51162791 42.48837209],0
a2,1,0.016629,5.735065,[ 4 42] ; [24 68],[ 9.33333333 36.66666667] ; [18.66666667 73.33333333],0
a3,1,0.029046,4.7649,[24 21] ; [65 25],[29.66666667 15.33333333] ; [59.33333333 30.66666667],0
b5,1,0.034716,4.459079,[23 23] ; [63 29],[28.66666667 17.33333333] ; [57.33333333 34.66666667],0
u2,1,0.039403,4.243424,[ 5 17] ; [13 12],[ 8.42553191 13.57446809] ; [ 9.57446809 15.42553191],0
d1,1,0.040364,4.202529,[16 30] ; [49 43],[21.66666667 24.33333333] ; [43.33333333 48.66666667],0
u3,1,0.051188,3.802112,[ 4 18] ; [12 15],[ 7.18367347 14.81632653] ; [ 8.81632653 18.18367347],0
p10,1,0.055367,3.671006,[15 29] ; [46 43],[20.18045113 23.81954887] ; [40.81954887 48.18045113],0
s7,1,0.064122,3.427438,[ 8 32] ; [32 56],[12.5 27.5] ; [27.5 60.5],0
s2,1,0.075369,3.162029,[11 35] ; [36 56],[15.66666667 30.33333333] ; [31.33333333 60.66666667],0
n5,1,0.081344,3.037833,[31 14] ; [49 43],[26.27737226 18.72262774] ; [53.72262774 38.27737226],0
a5,1,0.087778,2.914655,[22 24] ; [58 34],[26.66666667 19.33333333] ; [53.33333333 38.66666667],0
v2,1,0.088317,2.904793,[12 32] ; [37 50],[16.45801527 27.54198473] ; [32.54198473 54.45801527],0
a8,1,0.097514,2.745733,[ 2 42] ; [12 73],[ 4.7751938 39.2248062] ; [ 9.2248062 75.7751938],0
n3,1,0.105045,2.627222,[12 13] ; [26 12],[15.07936508  9.92063492] ; [22.92063492 15.07936508],0
b1,1,0.117425,2.451335,[28 18] ; [43 49],[23.66666667 22.33333333] ; [47.33333333 44.66666667],0
p8,1,0.119784,2.420142,[ 6 40] ; [22 68],[ 9.47058824 36.52941176] ; [18.52941176 71.47058824],0
n2,1,0.152423,2.04783,[14 13] ; [27 12],[16.77272727 10.22727273] ; [24.22727273 14.77272727],0
b3,1,0.218468,1.514403,[13 14] ; [14 28],[10.56521739 16.43478261] ; [16.43478261 25.56521739],0
b2,1,0.218468,1.514403,[13 14] ; [14 28],[10.56521739 16.43478261] ; [16.43478261 25.56521739],0
s3,1,0.239634,1.382744,[16 29] ; [42 49],[19.19117647 25.80882353] ; [38.80882353 52.19117647],0
u1,1,0.245919,1.346341,[ 3 43] ; [12 80],[ 5. 41.] ; [10. 82.],0
s5,1,0.277885,1.177403,[ 7 37] ; [21 66],[ 9.40458015 34.59541985] ; [18.59541985 68.40458015],0
s8,1,0.280336,1.165461,[ 8 37] ; [24 68],[10.51094891 34.48905109] ; [21.48905109 70.51094891],0
a1,1,0.302865,1.061538,[ 6 40] ; [ 7 85],[ 4.33333333 41.66666667] ; [ 8.66666667 83.33333333],0
n4,1,0.308224,1.038271,[30 15] ; [53 39],[27.26277372 17.73722628] ; [55.73722628 36.26277372],0
b4,1,0.332233,0.940175,[23 23] ; [54 38],[25.66666667 20.33333333] ; [51.33333333 40.66666667],0
a4,1,0.348956,0.877251,[16 29] ; [40 51],[18.52941176 26.47058824] ; [37.47058824 53.52941176],0
n1,1,0.355068,0.855263,[ 9 18] ; [17 21],[10.8 16.2] ; [15.2 22.8],0
s1,1,0.384396,0.756596,[ 5 41] ; [ 6 85],[ 3.69343066 42.30656934] ; [ 7.30656934 83.69343066],0
p2,1,0.391868,0.733139,[19 26] ; [46 46],[21.35036496 23.64963504] ; [43.64963504 48.35036496],0
p6,1,0.403013,0.699319,[ 6 39] ; [17 72],[ 7.7238806 37.2761194] ; [15.2761194 73.7238806],0
p1,1,0.464561,0.534884,[ 2 44] ; [ 7 85],[ 3. 43.] ; [ 6. 86.],0
d2,1,0.582365,0.302427,[20 25] ; [45 46],[21.50735294 23.49264706] ; [43.49264706 47.50735294],0
v3,1,0.622388,0.242525,[10 33] ; [24 64],[11.16030534 31.83969466] ; [22.83969466 65.16030534],0
p7,1,0.669347,0.182367,[15 30] ; [33 56],[16.11940299 28.88059701] ; [31.88059701 57.11940299],0
s4,1,0.758186,0.09478,[ 8 38] ; [18 74],[ 8.66666667 37.33333333] ; [17.33333333 74.66666667],0
v1,1,0.827513,0.047477,[17 28] ; [33 59],[16.42335766 28.57664234] ; [33.57664234 58.42335766],0
n6,1,0.922284,0.009517,[24 20] ; [51 41],[24.26470588 19.73529412] ; [50.73529412 41.26470588],0
p3,1,0.975881,0.000914,[ 9 36] ; [18 73],[ 8.93382353 36.06617647] ; [18.06617647 72.93382353],0
