Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,79.265831,[121   1] ; [13 20],[105.47096774  16.52903226] ; [28.52903226  4.47096774],1
r1,1,0.0,40.251863,[106  16] ; [11 22],[92.09032258 29.90967742] ; [24.90967742  8.09032258],1
v4,1,0.0,32.206965,[115   6] ; [19 14],[105.28571429  15.71428571] ; [28.71428571  4.28571429],1
p2,1,9.2e-05,15.293941,[92 30] ; [12 19],[82.92810458 39.07189542] ; [21.07189542  9.92810458],1
a1,1,0.000573,11.861713,[  3 120] ; [ 6 27],[  7.09615385 115.90384615] ; [ 1.90384615 31.09615385],1
p11,1,0.000659,11.601456,[78 45] ; [10 23],[69.38461538 53.61538462] ; [18.61538462 14.38461538],1
u3,1,0.001197,10.495486,[32  7] ; [5 9],[27.22641509 11.77358491] ; [9.77358491 4.22641509],0
n3,1,0.001806,9.737381,[30  7] ; [ 6 10],[25.13207547 11.86792453] ; [10.86792453  5.13207547],0
p4,1,0.003748,8.401904,[57 64] ; [ 6 26],[49.82352941 71.17647059] ; [13.17647059 18.82352941],0
d4,1,0.005258,7.788558,[98 23] ; [19 14],[91.92857143 29.07142857] ; [25.07142857  7.92857143],0
a5,1,0.006327,7.454698,[84 39] ; [14 19],[77.26923077 45.73076923] ; [20.73076923 12.26923077],0
s6,1,0.01527,5.885024,[66 56] ; [10 23],[59.81935484 62.18064516] ; [16.18064516 16.81935484],0
s8,1,0.016927,5.703959,[41 82] ; [ 4 29],[35.48076923 87.51923077] ; [ 9.51923077 23.48076923],0
p3,1,0.019959,5.415471,[50 72] ; [ 6 26],[44.36363636 77.63636364] ; [11.63636364 20.36363636],0
v2,1,0.056265,3.644201,[55 57] ; [10 23],[50.20689655 61.79310345] ; [14.79310345 18.20689655],0
n5,1,0.065892,3.382513,[48 73] ; [19 14],[52.64285714 68.35714286] ; [14.35714286 18.64285714],0
p9,1,0.101732,2.67818,[83 36] ; [18 15],[79.07236842 39.92763158] ; [21.92763158 11.07236842],0
a7,1,0.116849,2.45905,[85 38] ; [18 15],[81.21153846 41.78846154] ; [21.78846154 11.21153846],0
d2,1,0.117162,2.454861,[48 74] ; [18 15],[51.9483871 70.0516129] ; [14.0516129 18.9483871],0
b5,1,0.11966,2.421761,[78 45] ; [16 17],[74.11538462 48.88461538] ; [19.88461538 13.11538462],0
a6,1,0.132176,2.266764,[87 35] ; [19 14],[83.43225806 38.56774194] ; [22.56774194 10.43225806],0
b3,1,0.133099,2.255983,[20 51] ; [8 9],[22.59090909 48.40909091] ; [ 5.40909091 11.59090909],0
b2,1,0.133099,2.255983,[20 51] ; [8 9],[22.59090909 48.40909091] ; [ 5.40909091 11.59090909],0
u2,1,0.139641,2.181909,[28 11] ; [7 7],[25.75471698 13.24528302] ; [9.24528302 4.75471698],0
d5,1,0.184458,1.761333,[95 27] ; [22 11],[92.09032258 29.90967742] ; [24.90967742  8.09032258],0
p8,1,0.194549,1.68283,[46 74] ; [ 8 23],[42.91390728 77.08609272] ; [11.08609272 19.91390728],0
b1,1,0.218715,1.512784,[56 67] ; [19 14],[59.13461538 63.86538462] ; [15.86538462 17.13461538],0
b4,1,0.227935,1.453703,[74 49] ; [16 17],[70.96153846 52.03846154] ; [19.03846154 13.96153846],0
p5,1,0.260423,1.266507,[  5 115] ; [ 3 30],[  6.2745098 113.7254902] ; [ 1.7254902 31.2745098],0
s1,1,0.26574,1.238605,[  5 114] ; [ 3 30],[  6.26315789 112.73684211] ; [ 1.73684211 31.26315789],0
n2,1,0.275349,1.189904,[30  9] ; [10  6],[28.36363636 10.63636364] ; [11.63636364  4.36363636],0
a3,1,0.288283,1.127622,[83 40] ; [19 14],[80.42307692 42.57692308] ; [21.57692308 11.42307692],0
p10,1,0.32607,0.964443,[71 48] ; [16 16],[68.56291391 50.43708609] ; [18.43708609 13.56291391],0
s2,1,0.335091,0.929122,[52 70] ; [11 22],[49.58709677 72.41290323] ; [13.41290323 19.58709677],0
p7,1,0.342651,0.900489,[56 60] ; [12 19],[53.65986395 62.34013605] ; [14.34013605 16.65986395],0
s3,1,0.353889,0.859462,[66 55] ; [15 18],[63.64285714 57.35714286] ; [17.35714286 15.64285714],0
v1,1,0.375003,0.787019,[54 66] ; [12 21],[51.76470588 68.23529412] ; [14.23529412 18.76470588],0
a2,1,0.375119,0.786637,[ 23 100] ; [ 4 29],[ 21.28846154 101.71153846] ; [ 5.71153846 27.28846154],0
p1,1,0.485321,0.486883,[ 10 112] ; [ 4 29],[ 11.01935484 110.98064516] ; [ 2.98064516 30.01935484],0
d3,1,0.514813,0.424271,[80 42] ; [19 13],[78.42857143 43.57142857] ; [20.57142857 11.42857143],0
s7,1,0.577369,0.310508,[38 76] ; [ 9 23],[36.69863014 77.30136986] ; [10.30136986 21.69863014],0
v3,1,0.586286,0.296181,[32 78] ; [ 8 25],[30.76923077 79.23076923] ; [ 9.23076923 23.76923077],0
a4,1,0.606649,0.265083,[47 76] ; [11 22],[45.73076923 77.26923077] ; [12.26923077 20.73076923],0
s4,1,0.615977,0.251562,[ 18 105] ; [ 6 27],[ 18.92307692 104.07692308] ; [ 5.07692308 27.92307692],0
d1,1,0.672743,0.178411,[61 62] ; [15 18],[59.92307692 63.07692308] ; [16.07692308 16.92307692],0
n1,1,0.696869,0.15175,[16 21] ; [ 6 10],[15.35849057 21.64150943] ; [6.64150943 9.35849057],0
p6,1,0.730233,0.118898,[26 91] ; [ 6 25],[25.2972973 91.7027027] ; [ 6.7027027 24.2972973],0
n4,1,0.73419,0.115299,[63 60] ; [18 15],[63.86538462 59.13461538] ; [17.13461538 15.86538462],0
s5,1,0.792448,0.069239,[24 91] ; [ 6 26],[23.46938776 91.53061224] ; [ 6.53061224 25.46938776],0
