Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,1e-06,23.879513,[18 61] ; [53 35],[33.58682635 45.41317365] ; [37.41317365 50.58682635],1
v1,1,9.2e-05,15.300514,[30 47] ; [61 27],[42.46666667 34.53333333] ; [48.53333333 39.46666667],1
d5,1,0.00128,10.370925,[51 27] ; [77 12],[59.78443114 18.21556886] ; [68.21556886 20.78443114],0
a3,1,0.002064,9.491738,[44 34] ; [70 19],[53.24550898 24.75449102] ; [60.75449102 28.24550898],0
n4,1,0.01016,6.606599,[53 26] ; [74 14],[60.07784431 18.92215569] ; [66.92215569 21.07784431],0
p10,1,0.023919,5.100493,[55 23] ; [74 13],[60.98181818 17.01818182] ; [68.01818182 18.98181818],0
d4,1,0.033957,4.496882,[54 24] ; [74 15],[59.78443114 18.21556886] ; [68.21556886 20.78443114],0
a5,1,0.063472,3.444256,[48 31] ; [66 23],[53.60714286 25.39285714] ; [60.39285714 28.60714286],0
n3,1,0.064561,3.416149,[14  9] ; [18  3],[16.72727273  6.27272727] ; [15.27272727  5.72727273],0
r4,1,0.070093,3.280846,[62 17] ; [79 10],[66.30357143 12.69642857] ; [74.69642857 14.30357143],0
p3,1,0.087592,2.918082,[39 40] ; [55 33],[44.46706587 34.53293413] ; [49.53293413 38.46706587],0
r3,1,0.094894,2.789335,[70  9] ; [85  4],[72.88690476  6.11309524] ; [82.11309524  6.88690476],0
n5,1,0.095481,2.779453,[56 23] ; [72 16],[60.5508982 18.4491018] ; [67.4491018 20.5508982],0
u2,1,0.100577,2.696378,[20 15] ; [ 6 12],[17.16981132 17.83018868] ; [8.83018868 9.16981132],0
r2,1,0.10204,2.673359,[66 13] ; [79  7],[69.42424242  9.57575758] ; [75.57575758 10.42424242],0
s3,1,0.111242,2.536492,[52 26] ; [48 40],[46.98795181 31.01204819] ; [53.01204819 34.98795181],0
d1,1,0.115399,2.478678,[33 46] ; [48 41],[38.08928571 40.91071429] ; [42.91071429 46.08928571],0
s4,1,0.125083,2.352491,[21 58] ; [15 74],[16.92857143 62.07142857] ; [19.07142857 69.92857143],0
p9,1,0.131719,2.272122,[59 20] ; [74 14],[62.91616766 16.08383234] ; [70.08383234 17.91616766],0
p1,1,0.157134,2.001597,[ 8 71] ; [ 4 85],[ 5.64285714 73.35714286] ; [ 6.35714286 82.64285714],0
a8,1,0.180381,1.794479,[ 6 68] ; [13 74],[ 8.73291925 65.26708075] ; [10.26708075 76.73291925],0
n6,1,0.183663,1.767732,[61 18] ; [75 13],[64.33532934 14.66467066] ; [71.66467066 16.33532934],0
s6,1,0.277737,1.178132,[51 24] ; [52 35],[47.68518519 27.31481481] ; [55.31481481 31.68518519],0
r1,1,0.318165,0.996476,[54 25] ; [67 22],[56.89880952 22.10119048] ; [64.10119048 24.89880952],0
p6,1,0.321984,0.980869,[40 37] ; [38 48],[36.84662577 40.15337423] ; [41.15337423 44.84662577],0
d2,1,0.348896,0.877467,[36 43] ; [47 42],[39.0297619 39.9702381] ; [43.9702381 45.0297619],0
s2,1,0.358447,0.843327,[37 42] ; [48 41],[39.9702381 39.0297619] ; [45.0297619 43.9702381],0
p8,1,0.362918,0.827769,[46 33] ; [56 30],[48.83636364 30.16363636] ; [53.16363636 32.83636364],0
u4,1,0.371742,0.797833,[ 1 78] ; [ 3 86],[ 1.88095238 77.11904762] ; [ 2.11904762 86.88095238],0
p12,1,0.376494,0.782119,[ 5 73] ; [ 3 84],[ 3.78181818 74.21818182] ; [ 4.21818182 82.78181818],0
s5,1,0.421589,0.645882,[31 46] ; [40 46],[33.5398773 43.4601227] ; [37.4601227 48.5398773],0
v4,1,0.441162,0.593257,[71  8] ; [82  6],[72.37724551  6.62275449] ; [80.62275449  7.37724551],0
b1,1,0.45043,0.569571,[41 38] ; [41 48],[38.55952381 40.44047619] ; [43.44047619 45.55952381],0
b4,1,0.45043,0.569571,[38 41] ; [48 41],[40.44047619 38.55952381] ; [45.55952381 43.44047619],0
s7,1,0.454312,0.559873,[40 38] ; [48 36],[42.37037037 35.62962963] ; [45.62962963 38.37037037],0
n2,1,0.484423,0.488889,[17  7] ; [16  4],[18.  6.] ; [15.  5.],0
s8,1,0.488397,0.480056,[37 41] ; [47 42],[39.23353293 38.76646707] ; [44.76646707 44.23353293],0
p4,1,0.525433,0.403216,[48 31] ; [57 30],[49.96987952 29.03012048] ; [55.03012048 31.96987952],0
u3,1,0.528929,0.396448,[16 19] ; [ 7 12],[14.90740741 20.09259259] ; [ 8.09259259 10.90740741],0
s1,1,0.545234,0.365926,[ 3 75] ; [ 2 87],[ 2.33532934 75.66467066] ; [ 2.66467066 86.33532934],0
a4,1,0.576637,0.311702,[34 44] ; [35 54],[32.22754491 45.77245509] ; [36.77245509 52.22754491],0
u1,1,0.598105,0.277864,[ 5 74] ; [ 4 85],[ 4.23214286 74.76785714] ; [ 4.76785714 84.23214286],0
b5,1,0.601956,0.272056,[36 43] ; [37 52],[34.32738095 44.67261905] ; [38.67261905 50.32738095],0
p11,1,0.703829,0.144519,[64 15] ; [70 19],[63.01190476 15.98809524] ; [70.98809524 18.01190476],0
p5,1,0.714129,0.134187,[13 65] ; [13 76],[12.14371257 65.85628743] ; [13.85628743 75.14371257],0
a2,1,0.744237,0.106438,[ 6 73] ; [ 8 81],[ 6.58333333 72.41666667] ; [ 7.41666667 81.58333333],0
n1,1,0.759047,0.094085,[ 9 15] ; [ 8 11],[ 9.48837209 14.51162791] ; [ 7.51162791 11.48837209],0
d3,1,0.862629,0.029939,[38 41] ; [44 45],[38.55952381 40.44047619] ; [43.44047619 45.55952381],0
a1,1,0.914099,0.011636,[ 5 74] ; [ 6 83],[ 5.17261905 73.82738095] ; [ 5.82738095 83.17261905],0
p2,1,0.930852,0.00753,[67 11] ; [76 12],[67.19277108 10.80722892] ; [75.80722892 12.19277108],0
b2,1,0.955118,0.003168,[20 32] ; [23 36],[20.14414414 31.85585586] ; [22.85585586 36.14414414],0
b3,1,0.955118,0.003168,[20 32] ; [23 36],[20.14414414 31.85585586] ; [22.85585586 36.14414414],0
a6,1,0.96046,0.002458,[29 50] ; [33 56],[29.1547619 49.8452381] ; [32.8452381 56.1547619],0
