Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,34.655834,[ 3 29] ; [48 18],[16.65306122 15.34693878] ; [34.34693878 31.65306122],1
r3,1,1.1e-05,19.248192,[12 20] ; [54 12],[21.55102041 10.44897959] ; [44.44897959 21.55102041],1
r2,1,7.2e-05,15.756026,[16 13] ; [59  6],[23.13829787  5.86170213] ; [51.86170213 13.13829787],1
r1,1,0.000967,10.888966,[ 9 23] ; [42 24],[16.65306122 15.34693878] ; [34.34693878 31.65306122],1
u3,1,0.001246,10.421353,[ 1 13] ; [14  9],[5.67567568 8.32432432] ; [ 9.32432432 13.67567568],0
n6,1,0.003855,8.35065,[10 21] ; [42 24],[16.6185567 14.3814433] ; [35.3814433 30.6185567],0
p10,1,0.00428,8.161098,[ 8 23] ; [37 28],[14.53125 16.46875] ; [30.46875 34.53125],0
v2,1,0.018632,5.535714,[ 5 26] ; [25 37],[10. 21.] ; [20. 42.],0
p11,1,0.020099,5.403277,[ 9 23] ; [35 31],[14.36734694 17.63265306] ; [29.63265306 36.36734694],0
u2,1,0.026625,4.914935,[ 3 11] ; [13  9],[6.22222222 7.77777778] ; [ 9.77777778 12.22222222],0
a8,1,0.02814,4.819476,[ 5 27] ; [ 2 61],[ 2.35789474 29.64210526] ; [ 4.64210526 58.35789474],0
n1,1,0.045549,3.998195,[12  7] ; [ 9 18],[ 8.67391304 10.32608696] ; [12.32608696 14.67391304],0
p1,1,0.051646,3.787207,[ 6 26] ; [ 4 62],[ 3.26530612 28.73469388] ; [ 6.73469388 59.26530612],0
a1,1,0.051646,3.787207,[ 6 26] ; [ 4 62],[ 3.26530612 28.73469388] ; [ 6.73469388 59.26530612],0
s1,1,0.051646,3.787207,[ 6 26] ; [ 4 62],[ 3.26530612 28.73469388] ; [ 6.73469388 59.26530612],0
d3,1,0.060888,3.513042,[11 21] ; [36 30],[15.34693878 16.65306122] ; [31.65306122 34.34693878],0
b5,1,0.060888,3.513042,[11 21] ; [36 30],[15.34693878 16.65306122] ; [31.65306122 34.34693878],0
n4,1,0.069727,3.28943,[24  8] ; [37 29],[19.91836735 12.08163265] ; [41.08163265 24.91836735],0
p9,1,0.085026,2.966113,[10 20] ; [33 30],[13.87096774 16.12903226] ; [29.12903226 33.87096774],0
p4,1,0.096092,2.769231,[ 3 29] ; [15 49],[ 6. 26.] ; [12. 52.],0
a6,1,0.114705,2.48817,[15 17] ; [42 24],[18.6122449 13.3877551] ; [38.3877551 27.6122449],0
d2,1,0.129209,2.301982,[18 13] ; [27 38],[14.53125 16.46875] ; [30.46875 34.53125],0
s2,1,0.153974,2.032428,[ 2 30] ; [11 55],[ 4.24489796 27.75510204] ; [ 8.75510204 57.24489796],0
a7,1,0.198952,1.65005,[15 17] ; [40 26],[17.95918367 14.04081633] ; [37.04081633 28.95918367],0
v3,1,0.200627,1.637807,[ 5 27] ; [17 45],[ 7.4893617 24.5106383] ; [14.5106383 47.4893617],0
n3,1,0.202706,1.622768,[ 8 10] ; [16  9],[10.04651163  7.95348837] ; [13.95348837 11.04651163],0
d4,1,0.232381,1.426226,[20 12] ; [49 17],[22.53061224  9.46938776] ; [46.46938776 19.53061224],0
p3,1,0.244312,1.355541,[ 5 27] ; [17 48],[ 7.25773196 24.74226804] ; [14.74226804 50.25773196],0
p7,1,0.249684,1.32507,[ 6 26] ; [19 45],[ 8.33333333 23.66666667] ; [16.66666667 47.33333333],0
d5,1,0.251852,1.313,[17 15] ; [43 23],[19.59183673 12.40816327] ; [40.40816327 25.59183673],0
p8,1,0.255599,1.292439,[ 4 27] ; [15 51],[ 6.07216495 24.92783505] ; [12.92783505 53.07216495],0
a2,1,0.256158,1.289403,[ 3 29] ; [12 54],[ 4.89795918 27.10204082] ; [10.10204082 55.89795918],0
n2,1,0.291992,1.110416,[10  9] ; [19  9],[11.72340426  7.27659574] ; [17.27659574 10.72340426],0
b4,1,0.311561,1.024047,[19 13] ; [32 34],[16.65306122 15.34693878] ; [34.34693878 31.65306122],0
v1,1,0.365602,0.818558,[ 5 26] ; [16 50],[ 6.71134021 24.28865979] ; [14.28865979 51.71134021],0
s8,1,0.367895,0.810761,[ 2 30] ; [ 8 58],[ 3.26530612 28.73469388] ; [ 6.73469388 59.26530612],0
s5,1,0.39391,0.726837,[ 3 29] ; [ 3 59],[ 2.04255319 29.95744681] ; [ 3.95744681 58.04255319],0
b3,1,0.433742,0.612783,[11 13] ; [14 25],[ 9.52380952 14.47619048] ; [15.47619048 23.52380952],0
b2,1,0.433742,0.612783,[11 13] ; [14 25],[ 9.52380952 14.47619048] ; [15.47619048 23.52380952],0
d1,1,0.464046,0.536117,[13 19] ; [32 34],[14.69387755 17.30612245] ; [30.30612245 35.69387755],0
a3,1,0.500484,0.45391,[18 13] ; [43 23],[19.49484536 11.50515464] ; [41.50515464 24.49484536],0
s4,1,0.550214,0.356935,[ 3 29] ; [ 4 62],[ 2.28571429 29.71428571] ; [ 4.71428571 61.28571429],0
a5,1,0.575717,0.31321,[17 15] ; [39 27],[18.28571429 13.71428571] ; [37.71428571 28.28571429],0
p5,1,0.596473,0.280348,[ 1 30] ; [ 1 63],[ 0.65263158 30.34736842] ; [ 1.34736842 62.65263158],0
b1,1,0.672426,0.178778,[16 16] ; [30 36],[15.02040816 16.97959184] ; [30.97959184 35.02040816],0
a4,1,0.728921,0.120104,[12 19] ; [28 38],[12.78350515 18.21649485] ; [27.21649485 38.78350515],0
p6,1,0.750037,0.1015,[ 1 30] ; [ 3 62],[ 1.29166667 29.70833333] ; [ 2.70833333 62.29166667],0
s7,1,0.787771,0.072472,[ 5 25] ; [ 9 53],[ 4.56521739 25.43478261] ; [ 9.43478261 52.56521739],0
u1,1,0.811124,0.05711,[ 2 30] ; [ 5 61],[ 2.28571429 29.71428571] ; [ 4.71428571 61.28571429],0
n5,1,0.838373,0.041606,[20 12] ; [42 23],[20.45360825 11.54639175] ; [41.54639175 23.45360825],0
s3,1,0.995905,2.6e-05,[ 8 23] ; [17 49],[ 7.98969072 23.01030928] ; [17.01030928 48.98969072],0
