Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.000351,12.779031,[ 5 31] ; [7 3],[ 9.39130435 26.60869565] ; [2.60869565 7.39130435],1
s3,1,0.000523,12.030798,[10 25] ; [9 1],[14.77777778 20.22222222] ; [4.22222222 5.77777778],1
p7,1,0.00069,11.517037,[ 8 28] ; [8 2],[12.52173913 23.47826087] ; [3.47826087 6.52173913],1
v2,1,0.000871,11.083744,[ 8 27] ; [8 2],[12.44444444 22.55555556] ; [3.55555556 6.44444444],1
p4,1,0.001434,10.161055,[ 9 27] ; [8 2],[13.30434783 22.69565217] ; [3.69565217 6.30434783],0
p3,1,0.004355,8.129415,[ 8 28] ; [7 3],[11.73913043 24.26086957] ; [3.26086957 6.73913043],0
p8,1,0.007161,7.232143,[ 4 31] ; [5 5],[ 7. 28.] ; [2. 8.],0
s2,1,0.013846,6.057692,[ 7 28] ; [6 4],[10.11111111 24.88888889] ; [2.88888889 7.11111111],0
s5,1,0.019313,5.472973,[ 4 32] ; [4 5],[ 6.4 29.6] ; [1.6 7.4],0
b5,1,0.021315,5.300842,[14 22] ; [8 2],[17.2173913 18.7826087] ; [4.7826087 5.2173913],0
v1,1,0.036737,4.362581,[ 9 27] ; [6 4],[11.73913043 24.26086957] ; [3.26086957 6.73913043],0
r4,1,0.051575,3.789488,[ 7 29] ; [5 5],[ 9.39130435 26.60869565] ; [2.60869565 7.39130435],0
n6,1,0.067504,3.342691,[20 14] ; [9 1],[22.40909091 11.59090909] ; [6.59090909 3.40909091],0
s7,1,0.090624,2.86326,[ 6 28] ; [4 5],[ 7.90697674 26.09302326] ; [2.09302326 6.90697674],0
a5,1,0.121945,2.392159,[19 17] ; [8 2],[21.13043478 14.86956522] ; [5.86956522 4.13043478],0
p11,1,0.152763,2.044444,[16 20] ; [7 3],[18. 18.] ; [5. 5.],0
p5,1,0.161521,1.95993,[ 2 33] ; [2 8],[ 3.11111111 31.88888889] ; [0.88888889 9.11111111],0
u2,1,0.17166,1.868382,[ 3 14] ; [2 2],[ 4.04761905 12.95238095] ; [0.95238095 3.04761905],0
u3,1,0.17166,1.868382,[ 3 14] ; [2 2],[ 4.04761905 12.95238095] ; [0.95238095 3.04761905],0
v3,1,0.177619,1.817431,[ 7 29] ; [4 6],[ 8.60869565 27.39130435] ; [2.39130435 7.60869565],0
a2,1,0.294373,1.099512,[ 3 33] ; [2 8],[ 3.91304348 32.08695652] ; [1.08695652 8.91304348],0
a6,1,0.331105,0.944573,[19 17] ; [7 3],[20.34782609 15.65217391] ; [5.65217391 4.34782609],0
r1,1,0.334068,0.933063,[12 24] ; [5 5],[13.30434783 22.69565217] ; [3.69565217 6.30434783],0
d2,1,0.337904,0.918367,[15 20] ; [6 4],[16.33333333 18.66666667] ; [4.66666667 5.33333333],0
a8,1,0.394605,0.724706,[ 6 28] ; [3 7],[ 6.95454545 27.04545455] ; [2.04545455 7.95454545],0
d5,1,0.41183,0.673511,[20 16] ; [7 3],[21.13043478 14.86956522] ; [5.86956522 4.13043478],0
b1,1,0.575457,0.313636,[18 18] ; [6 4],[18.7826087 17.2173913] ; [5.2173913 4.7826087],0
n4,1,0.603602,0.269597,[30  6] ; [9 1],[30.52173913  5.47826087] ; [8.47826087 1.52173913],0
u1,1,0.614569,0.253575,[ 2 34] ; [1 9],[ 2.34782609 33.65217391] ; [0.65217391 9.34782609],0
b2,1,0.659658,0.193939,[ 8 16] ; [2 6],[ 7.5 16.5] ; [2.5 5.5],0
b3,1,0.659658,0.193939,[ 8 16] ; [2 6],[ 7.5 16.5] ; [2.5 5.5],0
d1,1,0.69537,0.153333,[12 24] ; [4 6],[12.52173913 23.47826087] ; [3.47826087 6.52173913],0
s4,1,0.746668,0.104352,[ 5 31] ; [1 9],[ 4.69565217 31.30434783] ; [1.30434783 8.69565217],0
r2,1,0.748428,0.102857,[19 16] ; [6 4],[19.44444444 15.55555556] ; [5.55555556 4.44444444],0
a3,1,0.748428,0.102857,[19 16] ; [6 4],[19.44444444 15.55555556] ; [5.55555556 4.44444444],0
a4,1,0.786944,0.073052,[ 9 26] ; [3 7],[ 9.33333333 25.66666667] ; [2.66666667 7.33333333],0
a7,1,0.876376,0.0242,[17 19] ; [5 5],[17.2173913 18.7826087] ; [4.7826087 5.2173913],0
d3,1,0.924558,0.008967,[15 21] ; [4 6],[14.86956522 21.13043478] ; [4.13043478 5.86956522],0
d4,1,0.924558,0.008967,[21 15] ; [6 4],[21.13043478 14.86956522] ; [5.86956522 4.13043478],0
b4,1,0.924558,0.008967,[21 15] ; [6 4],[21.13043478 14.86956522] ; [5.86956522 4.13043478],0
