Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,56.561561,[149  59] ; [140 220],[105.83098592 102.16901408] ; [183.16901408 176.83098592],1
s6,1,0.0,56.478345,[182  25] ; [207 153],[142.01587302  64.98412698] ; [246.98412698 113.01587302],1
s3,1,0.0,35.219599,[143  61] ; [158 200],[109.25978648  94.74021352] ; [191.74021352 166.25978648],1
p5,1,0.0,34.794375,[ 44 165] ; [ 18 340],[ 22.85361552 186.14638448] ; [ 39.14638448 318.85361552],1
s8,1,0.0,33.0,[132  77] ; [138 223],[ 99. 110.] ; [171. 190.],1
s7,1,0.0,27.932546,[133  69] ; [145 197],[103.22794118  98.77205882] ; [174.77205882 167.22794118],1
p6,1,1.7e-05,18.497021,[ 98 109] ; [104 251],[ 74.40213523 132.59786477] ; [127.59786477 227.40213523],1
s4,1,4.3e-05,16.742538,[ 49 157] ; [ 39 321],[ 32.02826855 173.97173145] ; [ 55.97173145 304.02826855],1
p7,1,6.1e-05,16.085268,[154  49] ; [209 145],[132.2962298  70.7037702] ; [230.7037702 123.2962298],1
p3,1,0.00084,11.151283,[129  80] ; [169 189],[109.84479718  99.15520282] ; [188.15520282 169.84479718],1
n6,1,0.000977,10.870076,[188  18] ; [292  69],[174.39153439  31.60846561] ; [305.60846561  55.39153439],1
p10,1,0.001018,10.793635,[185  23] ; [279  79],[170.51590106  37.48409894] ; [293.48409894  64.51590106],0
v1,1,0.001848,9.694911,[135  72] ; [182 170],[117.38640429  89.61359571] ; [199.61359571 152.38640429],0
p9,1,0.002117,9.445054,[189  18] ; [292  65],[176.53723404  30.46276596] ; [304.46276596  52.53723404],0
p4,1,0.002293,9.298709,[148  60] ; [210 150],[131.09859155  76.90140845] ; [226.90140845 133.09859155],0
a6,1,0.002507,9.13542,[136  73] ; [278  84],[151.53415061  57.46584939] ; [262.46584939  99.53415061],0
p12,1,0.004038,8.266837,[ 25 183] ; [ 19 339],[ 16.16961131 191.83038869] ; [ 27.83038869 330.16961131],0
p1,1,0.007799,7.07901,[ 23 186] ; [ 18 341],[ 15.08626761 193.91373239] ; [ 25.91373239 333.08626761],0
r4,1,0.008283,6.971284,[197  13] ; [314  48],[187.6048951  22.3951049] ; [323.3951049  38.6048951],0
b3,1,0.016071,5.795105,[64 69] ; [ 80 147],[53.2 79.8] ; [ 90.8 136.2],0
b2,1,0.016071,5.795105,[64 69] ; [ 80 147],[53.2 79.8] ; [ 90.8 136.2],0
b5,1,0.017505,5.645057,[111  99] ; [228 134],[124.45804196  85.54195804] ; [214.54195804 147.45804196],0
d1,1,0.018037,5.59257,[171  39] ; [263  99],[159.33566434  50.66433566] ; [274.66433566  87.33566434],0
a3,1,0.019307,5.473451,[181  28] ; [285  77],[170.56742557  38.43257443] ; [295.43257443  66.56742557],0
p8,1,0.036026,4.395858,[119  87] ; [172 182],[107.04642857  98.95357143] ; [183.95357143 170.04642857],0
d4,1,0.040694,4.188696,[198  12] ; [323  39],[191.27622378  18.72377622] ; [329.72377622  32.27622378],0
a7,1,0.050194,3.834963,[145  65] ; [277  85],[154.93006993  55.06993007] ; [267.06993007  94.93006993],0
n2,1,0.054455,3.698684,[37  9] ; [60 33],[32.10071942 13.89928058] ; [64.89928058 28.10071942],0
v2,1,0.064405,3.420157,[133  72] ; [198 150],[122.7034358  82.2965642] ; [208.2965642 139.7034358],0
n1,1,0.071483,3.248637,[23 23] ; [31 60],[18.13138686 27.86861314] ; [35.86861314 55.13138686],0
v3,1,0.072572,3.223868,[ 93 113] ; [129 216],[ 82.99818512 123.00181488] ; [139.00181488 205.99818512],0
r2,1,0.074258,3.186292,[202   5] ; [335  20],[197.79181495   9.20818505] ; [339.20818505  15.79181495],0
n5,1,0.1002,2.702358,[166  41] ; [266  93],[157.99293286  49.00706714] ; [274.00706714  84.99293286],0
r1,1,0.121901,2.392725,[179  28] ; [294  67],[172.37852113  34.62147887] ; [300.62147887  60.37852113],0
a4,1,0.122364,2.386797,[130  80] ; [199 161],[121.21052632  88.78947368] ; [207.78947368 152.21052632],0
u1,1,0.125123,2.35199,[ 59 151] ; [ 81 281],[ 51.3986014 158.6013986] ; [ 88.6013986 273.3986014],0
d2,1,0.197051,1.664099,[137  72] ; [217 144],[129.8  79.2] ; [224.2 136.8],0
r3,1,0.199444,1.646445,[201   8] ; [339  23],[197.65323993  11.34676007] ; [342.34676007  19.65323993],0
u2,1,0.208585,1.581219,[12 15] ; [45 32],[14.79807692 12.20192308] ; [42.20192308 34.79807692],0
v4,1,0.259355,1.272198,[198   9] ; [337  24],[194.97359155  12.02640845] ; [340.02640845  20.97359155],0
a1,1,0.320159,0.988296,[ 16 194] ; [ 20 342],[ 13.21678322 196.78321678] ; [ 22.78321678 339.21678322],0
p2,1,0.385213,0.753999,[178  31] ; [294  63],[174.28975265  34.71024735] ; [297.71024735  59.28975265],0
a2,1,0.407367,0.686472,[ 75 135] ; [117 245],[ 70.48951049 139.51048951] ; [121.51048951 240.48951049],0
