Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,30.497134,[325  23] ; [32 15],[314.52151899  33.47848101] ; [42.47848101  4.52151899],1
p7,1,7e-06,20.180594,[280  68] ; [24 23],[267.8278481  80.1721519] ; [36.1721519 10.8278481],1
p4,1,3.9e-05,16.927724,[301  50] ; [29 18],[291.03015075  59.96984925] ; [38.96984925  8.03015075],1
p8,1,4.2e-05,16.786825,[245 103] ; [19 28],[232.58734177 115.41265823] ; [31.41265823 15.58734177],1
p10,1,0.000277,13.222551,[314  33] ; [34 13],[306.48730964  40.51269036] ; [41.51269036  5.48730964],1
d3,1,0.003267,8.652082,[253  98] ; [24 23],[244.28894472 106.71105528] ; [32.71105528 14.28894472],0
p11,1,0.005245,7.793032,[302  49] ; [33 14],[295.43969849  55.56030151] ; [39.56030151  7.43969849],0
d4,1,0.00984,6.663607,[298  52] ; [33 14],[291.81360202  58.18639798] ; [39.18639798  7.81360202],0
d5,1,0.010541,6.541032,[303  47] ; [34 13],[297.10327456  52.89672544] ; [39.89672544  7.10327456],0
s7,1,0.014132,6.021577,[202 127] ; [19 26],[194.40909091 134.59090909] ; [26.59090909 18.40909091],0
p6,1,0.020708,5.351198,[180 166] ; [16 31],[172.55979644 173.44020356] ; [23.44020356 23.55979644],0
a3,1,0.021846,5.25799,[269  80] ; [29 18],[262.63131313  86.36868687] ; [35.36868687 11.63131313],0
v3,1,0.048215,3.902486,[167 174] ; [15 30],[160.78238342 180.21761658] ; [21.21761658 23.78238342],0
s1,1,0.049133,3.870816,[ 10 339] ; [ 4 43],[ 12.33838384 336.66161616] ; [ 1.66161616 45.33838384],0
v1,1,0.052486,3.760215,[215 127] ; [21 23],[209.0984456 132.9015544] ; [26.9015544 17.0984456],0
d1,1,0.057852,3.597908,[229 122] ; [24 23],[223.12311558 127.87688442] ; [29.87688442 17.12311558],0
u2,1,0.071441,3.249591,[46 35] ; [ 6 12],[42.54545455 38.45454545] ; [9.45454545 8.54545455],0
a2,1,0.096806,2.757393,[100 251] ; [ 8 39],[ 95.24623116 255.75376884] ; [12.75376884 34.24623116],0
n4,1,0.100312,2.700576,[307  44] ; [37 10],[303.37688442  47.62311558] ; [40.62311558  6.37688442],0
p5,1,0.122122,2.389898,[ 73 277] ; [ 5 40],[ 69.11392405 280.88607595] ; [ 8.88607595 36.11392405],0
s3,1,0.155054,2.02181,[207 139] ; [23 24],[202.49363868 143.50636132] ; [27.50636132 19.49363868],0
p1,1,0.187763,1.735081,[ 46 305] ; [ 3 44],[ 43.21356784 307.78643216] ; [ 5.78643216 41.21356784],0
a1,1,0.189889,1.71848,[ 20 331] ; [ 5 42],[ 22.04773869 328.95226131] ; [ 2.95226131 44.04773869],0
s8,1,0.235265,1.408745,[187 160] ; [21 26],[183.18781726 163.81218274] ; [24.81218274 22.18781726],0
a7,1,0.243308,1.361327,[259  91] ; [31 16],[255.6675063  94.3324937] ; [34.3324937 12.6675063],0
s5,1,0.255707,1.291854,[141 193] ; [15 30],[137.47757256 196.52242744] ; [18.52242744 26.47757256],0
b1,1,0.267755,1.228213,[142 209] ; [23 24],[145.51507538 205.48492462] ; [19.48492462 27.51507538],0
a5,1,0.30558,1.049682,[277  74] ; [34 13],[274.27386935  76.72613065] ; [36.72613065 10.27386935],0
n5,1,0.348046,0.88057,[301  49] ; [38  9],[298.86649874  51.13350126] ; [40.13350126  6.86649874],0
a8,1,0.403456,0.698002,[ 44 272] ; [ 4 39],[ 42.25069638 273.74930362] ; [ 5.74930362 37.25069638],0
r1,1,0.405322,0.692481,[285  64] ; [36 11],[282.90151515  66.09848485] ; [38.09848485  8.90151515],0
u1,1,0.418871,0.653481,[ 86 265] ; [ 9 38],[ 83.78140704 267.21859296] ; [11.21859296 35.78140704],0
s6,1,0.438486,0.600242,[249  90] ; [32 15],[246.78497409  92.21502591] ; [34.21502591 12.78497409],0
p12,1,0.44831,0.574922,[ 43 306] ; [ 4 43],[ 41.42171717 307.57828283] ; [ 5.57828283 41.42171717],0
r2,1,0.459979,0.545945,[332  14] ; [44  3],[331.03307888  14.96692112] ; [44.96692112  2.03307888],0
d2,1,0.463724,0.536892,[188 163] ; [22 24],[185.6675063 165.3324937] ; [24.3324937 21.6675063],0
r3,1,0.476192,0.507572,[333  15] ; [46  1],[333.90379747  14.09620253] ; [45.09620253  1.90379747],0
b5,1,0.491299,0.47368,[198 153] ; [29 18],[200.19346734 150.80653266] ; [26.80653266 20.19346734],0
b3,1,0.499166,0.456708,[ 95 132] ; [11 20],[ 93.26356589 133.73643411] ; [12.73643411 18.26356589],0
b2,1,0.499166,0.456708,[ 95 132] ; [11 20],[ 93.26356589 133.73643411] ; [12.73643411 18.26356589],0
n3,1,0.505641,0.443077,[38 12] ; [11  2],[38.88888889 11.11111111] ; [10.11111111  2.88888889],0
s2,1,0.541779,0.372252,[193 153] ; [24 23],[191.04834606 154.95165394] ; [25.95165394 21.04834606],0
v2,1,0.548654,0.359735,[212 130] ; [27 20],[210.12339332 131.87660668] ; [28.87660668 18.12339332],0
u4,1,0.599112,0.276337,[ 10 340] ; [ 2 45],[ 10.57934509 339.42065491] ; [ 1.42065491 45.57934509],0
s4,1,0.672353,0.178862,[ 59 287] ; [ 9 37],[ 60.02040816 285.97959184] ; [ 7.97959184 38.02040816],0
v4,1,0.77587,0.081057,[337  12] ; [45  2],[336.66161616  12.33838384] ; [45.33838384  1.66161616],0
n1,1,0.787456,0.072692,[21 29] ; [6 7],[21.42857143 28.57142857] ; [5.57142857 7.42857143],0
a4,1,0.7919,0.069614,[171 179] ; [22 25],[170.1511335 179.8488665] ; [22.8488665 24.1511335],0
u3,1,0.809973,0.057822,[47 34] ; [11  7],[47.45454545 33.54545455] ; [10.54545455  7.45454545],0
r4,1,0.844149,0.038647,[324  27] ; [43  4],[323.66080402  27.33919598] ; [43.33919598  3.66080402],0
a6,1,0.914605,0.011499,[241 109] ; [32 15],[240.68010076 109.31989924] ; [32.31989924 14.68010076],0
b4,1,0.930051,0.007705,[204 147] ; [27 20],[203.72110553 147.27889447] ; [27.27889447 19.72110553],0
