Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,34.061018,[ 8 29] ; [81 26],[22.86805556 14.13194444] ; [66.13194444 40.86805556],1
d5,1,0.0,26.184251,[13 25] ; [85 22],[25.68275862 12.31724138] ; [72.31724138 34.68275862],1
r1,1,0.000408,12.493567,[16 22] ; [79 28],[24.89655172 13.10344828] ; [70.10344828 36.89655172],1
a4,1,0.002652,9.032609,[ 4 34] ; [39 68],[11.26896552 26.73103448] ; [31.73103448 75.26896552],0
a6,1,0.003486,8.533672,[13 25] ; [66 41],[20.70344828 17.29655172] ; [58.29655172 48.70344828],0
a5,1,0.008907,6.841319,[13 25] ; [63 44],[19.91724138 18.08275862] ; [56.08275862 50.91724138],0
b4,1,0.028128,4.820177,[16 22] ; [67 40],[21.75172414 16.24827586] ; [61.24827586 45.75172414],0
a3,1,0.047535,3.926344,[17 21] ; [67 39],[22.16666667 15.83333333] ; [61.83333333 44.16666667],0
s1,1,0.056412,3.639844,[ 4 34] ; [  3 104],[ 1.83448276 36.16551724] ; [  5.16551724 101.83448276],0
v3,1,0.057237,3.615682,[ 5 33] ; [29 72],[ 9.29496403 28.70503597] ; [24.70503597 76.29496403],0
v2,1,0.074545,3.179999,[11 25] ; [50 55],[15.57446809 20.42553191] ; [45.42553191 59.57446809],0
d2,1,0.081533,3.034068,[ 8 30] ; [39 68],[12.31724138 25.68275862] ; [34.68275862 72.31724138],0
n5,1,0.104385,2.637233,[17 21] ; [32 74],[12.93055556 25.06944444] ; [36.06944444 69.93055556],0
a7,1,0.109452,2.562121,[22 16] ; [77 30],[25.94482759 12.05517241] ; [73.05517241 33.94482759],0
b1,1,0.1163,2.466458,[19 19] ; [38 69],[14.93793103 23.06206897] ; [42.06206897 64.93793103],0
n3,1,0.116418,2.464865,[15  4] ; [22 16],[12.33333333  6.66666667] ; [24.66666667 13.33333333],0
r2,1,0.122847,2.380644,[28 10] ; [90 16],[31.13888889  6.86111111] ; [86.86111111 19.13888889],0
v1,1,0.132935,2.257895,[10 28] ; [42 63],[13.81818182 24.18181818] ; [38.18181818 66.81818182],0
s3,1,0.167008,1.909595,[ 5 33] ; [25 80],[ 7.97202797 30.02797203] ; [22.02797203 82.97202797],0
r4,1,0.172252,1.863234,[24 14] ; [80 27],[27.25517241 10.74482759] ; [76.74482759 30.25517241],0
b5,1,0.248967,1.32909,[19 19] ; [65 42],[22.0137931 15.9862069] ; [61.9862069 45.0137931],0
s5,1,0.276479,1.184317,[ 4 34] ; [19 86],[ 6.11188811 31.88811189] ; [16.88811189 88.11188811],0
s6,1,0.313081,1.017632,[11 27] ; [40 65],[13.55244755 24.44755245] ; [37.44755245 67.55244755],0
p6,1,0.35476,0.856359,[ 8 30] ; [15 88],[ 6.19858156 31.80141844] ; [16.80141844 86.19858156],0
n1,1,0.355313,0.854391,[ 6 13] ; [ 8 31],[ 4.5862069 14.4137931] ; [ 9.4137931 29.5862069],0
p5,1,0.431666,0.618338,[ 3 34] ; [  5 102],[ 2.05555556 34.94444444] ; [  5.94444444 101.05555556],0
