Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,68.949469,[43 34] ; [332  28],[66.07551487 10.92448513] ; [308.92448513  51.07551487],1
p9,1,0.0,40.944083,[52 25] ; [336  25],[68.21004566  8.78995434] ; [319.78995434  41.21004566],1
p8,1,6.2e-05,16.050362,[36 42] ; [251 108],[51.22654462 26.77345538] ; [235.77345538 123.22654462],1
n5,1,0.001019,10.792659,[49 27] ; [295  67],[59.68949772 16.31050228] ; [284.31050228  77.68949772],0
n6,1,0.001235,10.43766,[58 18] ; [326  37],[66.47835991  9.52164009] ; [317.52164009  45.47835991],0
b1,1,0.001786,9.757741,[46 32] ; [144 219],[33.60544218 44.39455782] ; [156.39455782 206.60544218],0
a5,1,0.004533,8.056882,[51 27] ; [291  72],[60.48979592 17.51020408] ; [281.51020408  81.48979592],0
n4,1,0.004878,7.924139,[55 22] ; [308  55],[63.525 13.475] ; [299.475  63.525],0
p7,1,0.00588,7.586777,[50 28] ; [282  76],[59.39449541 18.60550459] ; [272.60550459  85.39449541],0
p4,1,0.006915,7.294991,[54 24] ; [300  63],[62.6122449 15.3877551] ; [291.3877551  71.6122449],0
a6,1,0.010295,6.58316,[44 34] ; [258 104],[53.53636364 24.46363636] ; [248.46363636 113.53636364],0
b3,1,0.01613,5.788592,[10 32] ; [105 136],[17.06713781 24.93286219] ; [ 97.93286219 143.06713781],0
b2,1,0.01613,5.788592,[10 32] ; [105 136],[17.06713781 24.93286219] ; [ 97.93286219 143.06713781],0
b5,1,0.019557,5.451039,[54 24] ; [199 164],[44.74829932 33.25170068] ; [208.25170068 154.74829932],0
r3,1,0.01962,5.445378,[71  6] ; [354   9],[74.375  2.625] ; [350.625  12.375],0
p2,1,0.026015,4.955027,[63 15] ; [324  37],[68.76082005  9.23917995] ; [318.23917995  42.76082005],0
v2,1,0.035961,4.398941,[38 38] ; [221 130],[46.09836066 29.90163934] ; [212.90163934 138.09836066],0
v3,1,0.050728,3.817223,[26 48] ; [167 184],[33.60470588 40.39529412] ; [159.39529412 191.60470588],0
r4,1,0.053468,3.72922,[70  8] ; [346  17],[73.57823129  4.42176871] ; [342.42176871  20.57823129],0
n1,1,0.054678,3.691879,[12  8] ; [19 35],[ 8.37837838 11.62162162] ; [22.62162162 31.37837838],0
v1,1,0.089506,2.883243,[40 37] ; [219 132],[46.59579439 30.40420561] ; [212.40420561 138.59579439],0
a3,1,0.123144,2.376866,[52 25] ; [275  87],[57.35535308 19.64464692] ; [269.64464692  92.35535308],0
s4,1,0.147184,2.101194,[18 59] ; [ 59 300],[13.59862385 63.40137615] ; [ 63.40137615 295.59862385],0
p12,1,0.158008,1.993185,[ 5 73] ; [ 43 318],[ 8.5284738 69.4715262] ; [ 39.4715262 321.5284738],0
p5,1,0.204079,1.612943,[10 68] ; [ 68 292],[13.89041096 64.10958904] ; [ 64.10958904 295.89041096],0
u2,1,0.206567,1.595328,[11 13] ; [53 35],[13.71428571 10.28571429] ; [50.28571429 37.71428571],0
d2,1,0.252346,1.310267,[45 33] ; [183 179],[40.41818182 37.58181818] ; [187.58181818 174.41818182],0
s3,1,0.252578,1.308986,[41 37] ; [214 145],[45.51487414 32.48512586] ; [209.48512586 149.51487414],0
u3,1,0.25794,1.279779,[19  7] ; [53 34],[16.56637168  9.43362832] ; [55.43362832 31.56637168],0
r1,1,0.275863,1.18736,[61 17] ; [301  60],[64.31890661 13.68109339] ; [297.68109339  63.31890661],0
s8,1,0.284572,1.145123,[36 41] ; [193 168],[40.25799087 36.74200913] ; [188.74200913 172.25799087],0
r2,1,0.446625,0.579202,[74  4] ; [347  12],[75.14416476  2.85583524] ; [345.85583524  13.14416476],0
u1,1,0.48365,0.490623,[15 63] ; [ 83 280],[17.33333333 60.66666667] ; [ 80.66666667 282.33333333],0
a8,1,0.510298,0.433456,[ 7 62] ; [ 43 287],[ 8.64661654 60.35338346] ; [ 41.35338346 288.64661654],0
d4,1,0.551771,0.354154,[67 11] ; [301  61],[65.23636364 12.76363636] ; [302.76363636  59.23636364],0
s7,1,0.574606,0.315037,[37 31] ; [201 145],[39.09178744 28.90821256] ; [198.90821256 147.09178744],0
s1,1,0.594105,0.283979,[ 3 74] ; [ 10 352],[ 2.28018223 74.71981777] ; [ 10.71981777 351.28018223],0
n2,1,0.597736,0.278424,[16  4] ; [40 14],[15.13513514  4.86486486] ; [40.86486486 13.13513514],0
b4,1,0.631482,0.230057,[47 31] ; [208 155],[45.10204082 32.89795918] ; [209.89795918 153.10204082],0
a2,1,0.632065,0.22927,[19 59] ; [ 98 265],[20.69387755 57.30612245] ; [ 96.30612245 266.69387755],0
d3,1,0.670268,0.181288,[55 23] ; [247 116],[53.41496599 24.58503401] ; [248.58503401 114.41496599],0
a1,1,0.686431,0.162977,[ 4 74] ; [ 23 340],[ 4.7755102 73.2244898] ; [ 22.2244898 340.7755102],0
s6,1,0.691432,0.157539,[56 20] ; [255 102],[54.58660508 21.41339492] ; [256.41339492 100.58660508],0
n3,1,0.711387,0.136896,[16  4] ; [41 13],[15.40540541  4.59459459] ; [41.59459459 12.40540541],0
a7,1,0.722031,0.126555,[56 22] ; [267  95],[57.25909091 20.74090909] ; [265.74090909  96.25909091],0
p1,1,0.792744,0.069037,[10 67] ; [ 43 318],[ 9.3173516 67.6826484] ; [ 43.6826484 317.3173516],0
d1,1,0.794879,0.06759,[50 28] ; [227 136],[48.99319728 29.00680272] ; [228.00680272 134.99319728],0
p6,1,0.838386,0.041599,[36 41] ; [171 185],[36.81062356 40.18937644] ; [170.18937644 185.81062356],0
a4,1,0.919483,0.010218,[37 41] ; [174 188],[37.40454545 40.59545455] ; [173.59545455 188.40454545],0
u4,1,0.925167,0.008822,[ 2 76] ; [ 10 353],[ 2.12244898 75.87755102] ; [  9.87755102 353.12244898],0
s2,1,0.932624,0.007148,[42 35] ; [195 166],[41.66438356 35.33561644] ; [195.33561644 165.66438356],0
d5,1,0.93657,0.006333,[66 12] ; [305  57],[65.76818182 12.23181818] ; [305.23181818  56.76818182],0
s5,1,0.979484,0.000661,[29 43] ; [140 209],[28.90261283 43.09738717] ; [140.09738717 208.90261283],0
