Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,74.578079,[48 82] ; [295  83],[87.77559055 42.22440945] ; [255.22440945 122.77559055],1
d3,1,0.0,30.515468,[75 55] ; [310  69],[98.33005894 31.66994106] ; [286.66994106  92.33005894],1
u1,1,1e-06,23.524705,[ 10 120] ; [108 271],[30.13752456 99.86247544] ; [ 87.86247544 291.13752456],1
a2,1,2e-06,22.434702,[ 16 114] ; [129 250],[37.03339882 92.96660118] ; [107.96660118 271.03339882],1
b5,1,0.000152,14.344789,[64 66] ; [257 122],[81.98428291 48.01571709] ; [239.01571709 139.98428291],1
b1,1,0.000301,13.064099,[66 64] ; [125 254],[48.78192534 81.21807466] ; [142.21807466 236.78192534],1
p2,1,0.016552,5.743298,[101  27] ; [331  47],[109.28063241  18.71936759] ; [322.71936759  55.28063241],0
u2,1,0.024068,5.089717,[12 16] ; [60 30],[17.08474576 10.91525424] ; [54.91525424 35.08474576],0
r4,1,0.028912,4.772852,[114  16] ; [355  24],[119.78388998  10.21611002] ; [349.21611002  29.78388998],0
u3,1,0.029025,4.766129,[14 14] ; [65 25],[18.74576271  9.25423729] ; [60.25423729 29.74576271],0
r1,1,0.030823,4.662813,[102  28] ; [325  51],[109.70355731  20.29644269] ; [317.29644269  58.70355731],0
v2,1,0.053997,3.712793,[67 60] ; [225 135],[76.14784394 50.85215606] ; [215.85215606 144.14784394],0
s7,1,0.064713,3.412272,[86 40] ; [214 149],[77.3006135 48.6993865] ; [222.6993865 140.3006135],0
n1,1,0.065256,3.398483,[20 16] ; [31 52],[15.42857143 20.57142857] ; [35.57142857 47.42857143],0
r2,1,0.065992,3.38001,[120   9] ; [361  12],[123.60358566   5.39641434] ; [357.39641434  15.60358566],0
d1,1,0.066443,3.368769,[84 46] ; [277 102],[92.20039293 37.79960707] ; [268.79960707 110.20039293],0
r3,1,0.092965,2.822266,[123   7] ; [367   9],[125.88932806   4.11067194] ; [364.11067194  11.88932806],0
s8,1,0.094359,2.798383,[83 47] ; [209 168],[74.87179487 55.12820513] ; [217.12820513 159.87179487],0
v3,1,0.116361,2.465628,[59 67] ; [141 222],[51.53374233 74.46625767] ; [148.46625767 214.53374233],0
s5,1,0.116824,2.459386,[63 63] ; [154 213],[55.46044625 70.53955375] ; [161.53955375 205.46044625],0
d4,1,0.137427,2.206537,[112  18] ; [344  35],[116.46365422  13.53634578] ; [339.53634578  39.46365422],0
p6,1,0.141766,2.158682,[59 68] ; [146 228],[51.96606786 75.03393214] ; [153.03393214 220.96606786],0
a1,1,0.236475,1.401485,[ 11 119] ; [ 21 358],[  8.17288802 121.82711198] ; [ 23.82711198 355.17288802],0
v4,1,0.254405,1.298951,[123   7] ; [365  12],[125.12820513   4.87179487] ; [362.87179487  14.12820513],0
b3,1,0.26515,1.241669,[36 51] ; [ 80 151],[31.73584906 55.26415094] ; [ 84.26415094 146.73584906],0
b2,1,0.26515,1.241669,[36 51] ; [ 80 151],[31.73584906 55.26415094] ; [ 84.26415094 146.73584906],0
p8,1,0.274876,1.192249,[61 66] ; [199 172],[66.30522088 60.69477912] ; [193.69477912 177.30522088],0
