Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,33.555047,[ 24 351] ; [19 45],[ 36.73120729 338.26879271] ; [ 6.26879271 57.73120729],1
s5,1,0.0,30.364734,[128 238] ; [43 16],[147.26117647 218.73882353] ; [23.73882353 35.26117647],1
p1,1,3e-06,21.863985,[ 28 349] ; [17 47],[ 38.46938776 338.53061224] ; [ 6.53061224 57.46938776],1
p4,1,1.5e-05,18.75,[237 141] ; [57  6],[252. 126.] ; [42. 21.],1
p8,1,0.000409,12.49129,[208 162] ; [51 13],[220.80645161 149.19354839] ; [38.19354839 25.80645161],1
v3,1,0.000533,11.996718,[175 191] ; [45 18],[187.69230769 178.30769231] ; [32.30769231 30.69230769],1
p3,1,0.000688,11.522336,[202 177] ; [48 15],[214.36651584 164.63348416] ; [35.63348416 27.36651584],1
s8,1,0.00174,9.805831,[182 193] ; [44 19],[193.49315068 181.50684932] ; [32.50684932 30.49315068],0
p6,1,0.002218,9.359637,[152 217] ; [39 24],[163.14583333 205.85416667] ; [27.85416667 35.14583333],0
a1,1,0.002705,8.99668,[ 14 365] ; [ 8 56],[ 18.82167043 360.17832957] ; [ 3.17832957 60.82167043],0
s7,1,0.002713,8.991275,[184 178] ; [43 17],[194.72511848 167.27488152] ; [32.27488152 27.72511848],0
n4,1,0.0032,8.689834,[302  75] ; [61  3],[310.31972789  66.68027211] ; [52.68027211 11.31972789],0
n5,1,0.003601,8.474922,[303  74] ; [61  3],[311.17460317  65.82539683] ; [52.82539683 11.17460317],0
s1,1,0.007517,7.144995,[  7 364] ; [ 5 59],[ 10.23448276 360.76551724] ; [ 1.76551724 62.23448276],0
b5,1,0.009648,6.698692,[253 126] ; [32 32],[243.8261851 135.1738149] ; [41.1738149 22.8261851],0
r2,1,0.01296,6.174587,[374   3] ; [61  3],[371.8707483   5.1292517] ; [63.1292517  0.8707483],0
s2,1,0.021981,5.247297,[199 174] ; [44 20],[207.41189931 165.58810069] ; [35.58810069 28.41189931],0
