Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,7e-05,15.808218,[24 32] ; [34  7],[33.48453608 22.51546392] ; [24.51546392 16.48453608],1
b4,1,0.616221,0.251215,[35 22] ; [26 20],[33.75728155 23.24271845] ; [27.24271845 18.75728155],0
b2,1,0.634308,0.226264,[ 8 20] ; [ 8 15],[ 8.78431373 19.21568627] ; [ 7.21568627 15.78431373],0
b3,1,0.634308,0.226264,[ 8 20] ; [ 8 15],[ 8.78431373 19.21568627] ; [ 7.21568627 15.78431373],0
a8,1,0.709209,0.139069,[ 3 52] ; [ 3 38],[ 3.4375 51.5625] ; [ 2.5625 38.4375],0
p10,1,0.867232,0.027947,[42 13] ; [35 10],[42.35 12.65] ; [34.65 10.35],0
a6,1,0.900726,0.015561,[39 18] ; [32 14],[39.29126214 17.70873786] ; [31.70873786 14.29126214],0
d1,1,0.929463,0.007836,[29 28] ; [23 23],[28.77669903 28.22330097] ; [23.22330097 22.77669903],0
p1,1,0.955508,0.003113,[ 5 52] ; [ 4 40],[ 5.07920792 51.92079208] ; [ 3.92079208 40.07920792],0
r1,1,0.96009,0.002504,[38 18] ; [31 15],[37.88235294 18.11764706] ; [31.11764706 14.88235294],0
b5,1,0.974245,0.001042,[37 20] ; [30 16],[37.0776699 19.9223301] ; [29.9223301 16.0776699],0
