Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,82.374018,[185  79] ; [ 33 110],[141.40540541 122.59459459] ; [76.59459459 66.40540541],1
p6,1,0.0,36.332727,[137 125] ; [ 30 111],[108.5707196 153.4292804] ; [58.4292804 82.5707196],1
p8,1,0.0,29.08685,[163 101] ; [47 93],[137.22772277 126.77227723] ; [72.77227723 67.22772277],1
p5,1,0.0,25.577338,[ 50 211] ; [  2 139],[ 33.76119403 227.23880597] ; [ 18.23880597 122.76119403],1
p2,1,0.0,25.309449,[240  24] ; [102  40],[222.38423645  41.61576355] ; [119.61576355  22.38423645],1
p7,1,1.7e-05,18.530956,[193  68] ; [69 63],[174.  87.] ; [88. 44.],1
n5,1,0.000143,14.457977,[222  43] ; [95 46],[206.908867  58.091133] ; [110.091133  30.908867],1
d1,1,0.000158,14.269912,[187  78] ; [74 69],[169.52205882  95.47794118] ; [91.47794118 51.52205882],1
n6,1,0.000344,12.814031,[235  28] ; [107  34],[222.63861386  40.36138614] ; [119.36138614  21.63861386],1
d3,1,0.000557,11.912899,[202  63] ; [85 57],[186.86732187  78.13267813] ; [100.13267813  41.86732187],1
n4,1,0.000577,11.847508,[221  43] ; [98 44],[207.42857143  56.57142857] ; [111.57142857  30.42857143],1
s8,1,0.002513,9.13141,[182  82] ; [77 66],[168.  96.] ; [91. 52.],0
a5,1,0.007862,7.064617,[208  57] ; [95 48],[196.80147059  68.19852941] ; [106.19852941  36.80147059],0
a2,1,0.010694,6.515511,[ 81 184] ; [ 27 116],[ 70.14705882 194.85294118] ; [ 37.85294118 105.14705882],0
p12,1,0.012065,6.301345,[ 39 225] ; [  9 133],[ 31.21182266 232.78817734] ; [ 16.78817734 125.21182266],0
r4,1,0.012608,6.223271,[249  16] ; [124  19],[242.26715686  22.73284314] ; [130.73284314  12.26715686],0
s7,1,0.013875,6.053927,[193  59] ; [91 49],[182.57142857  69.42857143] ; [101.42857143  38.57142857],0
a3,1,0.02185,5.257699,[210  55] ; [98 44],[200.54054054  64.45945946] ; [107.45945946  34.54054054],0
p10,1,0.026372,4.931447,[232  31] ; [112  28],[224.49627792  38.50372208] ; [119.50372208  20.49627792],0
u2,1,0.030906,4.658155,[38 16] ; [21 22],[32.84536082 21.15463918] ; [26.15463918 16.84536082],0
a4,1,0.038664,4.275581,[134 131] ; [57 86],[124.05637255 140.94362745] ; [66.94362745 76.05637255],0
p9,1,0.043226,4.086554,[240  24] ; [117  22],[233.86600496  30.13399504] ; [123.13399504  15.86600496],0
s6,1,0.052538,3.75856,[236  24] ; [118  22],[230.1  29.9] ; [123.9  16.1],0
u4,1,0.05378,3.719528,[ 14 251] ; [  2 141],[ 10.39215686 254.60784314] ; [  5.60784314 137.39215686],0
d2,1,0.060444,3.525163,[149 116] ; [66 76],[139.98771499 125.01228501] ; [75.01228501 66.98771499],0
d5,1,0.063231,3.450539,[224  40] ; [110  32],[217.18226601  46.81773399] ; [116.81773399  25.18226601],0
a1,1,0.067682,3.338372,[ 19 246] ; [  4 139],[ 14.93872549 250.06127451] ; [  8.06127451 134.93872549],0
d4,1,0.069281,3.299967,[233  31] ; [116  26],[226.93596059  37.06403941] ; [122.06403941  19.93596059],0
p11,1,0.070991,3.259953,[215  50] ; [105  38],[207.84313725  57.15686275] ; [112.15686275  30.84313725],0
u1,1,0.082695,3.011132,[ 62 203] ; [ 23 120],[ 55.20833333 209.79166667] ; [ 29.79166667 113.20833333],0
v1,1,0.102188,2.671056,[153 102] ; [71 67],[145.34351145 109.65648855] ; [78.65648855 59.34351145],0
v4,1,0.124973,2.353863,[257   7] ; [133   8],[254.22222222   9.77777778] ; [135.77777778   5.22222222],0
a8,1,0.166036,1.918376,[ 36 215] ; [ 26 105],[ 40.7382199 210.2617801] ; [ 21.2617801 109.7382199],0
p1,1,0.166352,1.915513,[ 30 233] ; [ 10 131],[ 26.03960396 236.96039604] ; [ 13.96039604 127.03960396],0
a6,1,0.166663,1.912709,[178  87] ; [85 56],[171.66256158  93.33743842] ; [91.33743842 49.66256158],0
r1,1,0.217956,1.51778,[224  39] ; [115  28],[219.59852217  43.40147783] ; [119.40147783  23.59852217],0
v3,1,0.262593,1.255036,[110 141] ; [52 85],[104.79896907 146.20103093] ; [57.20103093 79.79896907],0
b1,1,0.270337,1.215037,[115 150] ; [54 89],[109.76715686 155.23284314] ; [59.23284314 83.76715686],0
s5,1,0.276106,1.18616,[128 123] ; [61 74],[122.89896373 128.10103627] ; [66.10103627 68.89896373],0
s4,1,0.290338,1.118054,[ 62 201] ; [ 40 101],[ 66.4009901 196.5990099] ; [ 35.5990099 105.4009901],0
a7,1,0.319089,0.992678,[195  69] ; [99 44],[190.7027027  73.2972973] ; [103.2972973  39.7027027],0
r3,1,0.326145,0.964142,[256   8] ; [134   7],[254.22222222   9.77777778] ; [135.77777778   5.22222222],0
b5,1,0.381624,0.765463,[155 110] ; [90 53],[159.12990196 105.87009804] ; [85.87009804 57.12990196],0
n3,1,0.425795,0.634264,[37 10] ; [30 12],[35.38202247 11.61797753] ; [31.61797753 10.38202247],0
s1,1,0.432106,0.617157,[ 12 251] ; [  9 132],[ 13.67079208 249.32920792] ; [  7.32920792 133.67079208],0
b3,1,0.535356,0.384215,[ 67 105] ; [29 54],[ 64.75294118 107.24705882] ; [31.24705882 51.75294118],0
b2,1,0.535356,0.384215,[ 67 105] ; [29 54],[ 64.75294118 107.24705882] ; [31.24705882 51.75294118],0
n2,1,0.558987,0.341461,[39  8] ; [32  9],[37.92045455  9.07954545] ; [33.07954545  7.92045455],0
n1,1,0.569531,0.323468,[23 23] ; [18 23],[21.67816092 24.32183908] ; [19.32183908 21.67816092],0
v2,1,0.621208,0.244173,[144 111] ; [78 54],[146.27906977 108.72093023] ; [75.72093023 56.27906977],0
u3,1,0.716401,0.131967,[36 17] ; [29 16],[35.15306122 17.84693878] ; [29.84693878 15.15306122],0
r2,1,0.745805,0.10509,[253   9] ; [137   4],[253.5483871   8.4516129] ; [136.4516129   4.5483871],0
b4,1,0.844315,0.038564,[153 112] ; [84 59],[153.93382353 111.06617647] ; [83.06617647 59.93382353],0
