Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.018645,5.534503,[ 3 15] ; [6 4],[ 5.78571429 12.21428571] ; [3.21428571 6.78571429],0
b4,1,0.034294,4.48,[9 9] ; [1 9],[ 6.42857143 11.57142857] ; [3.57142857 6.42857143],0
p6,1,0.045607,3.996049,[ 4 14] ; [6 4],[ 6.42857143 11.57142857] ; [3.57142857 6.42857143],0
d1,1,0.104935,2.628889,[ 7 11] ; [1 9],[ 5.14285714 12.85714286] ; [2.85714286 7.14285714],0
n6,1,0.131543,2.274204,[14  4] ; [5 5],[12.21428571  5.78571429] ; [6.78571429 3.21428571],0
s3,1,0.131543,2.274204,[ 4 14] ; [5 5],[ 5.78571429 12.21428571] ; [3.21428571 6.78571429],0
r3,1,0.171857,1.866667,[15  3] ; [6 4],[13.5  4.5] ; [7.5 2.5],0
d2,1,0.171857,1.866667,[ 6 12] ; [1 9],[ 4.5 13.5] ; [2.5 7.5],0
u3,1,0.307741,1.040344,[4 5] ; [3 1],[4.84615385 4.15384615] ; [2.15384615 1.84615385],0
u2,1,0.307741,1.040344,[4 5] ; [3 1],[4.84615385 4.15384615] ; [2.15384615 1.84615385],0
v1,1,0.3869,0.748663,[ 6 12] ; [5 5],[ 7.07142857 10.92857143] ; [3.92857143 6.07142857],0
s5,1,0.399765,0.709034,[ 2 15] ; [2 6],[ 2.72 14.28] ; [1.28 6.72],0
s8,1,0.410004,0.678788,[ 3 15] ; [3 7],[ 3.85714286 14.14285714] ; [2.14285714 7.85714286],0
v3,1,0.418442,0.654686,[ 4 14] ; [1 9],[ 3.21428571 14.78571429] ; [1.78571429 8.21428571],0
r2,1,0.444651,0.584251,[13  4] ; [8 1],[13.73076923  3.26923077] ; [7.26923077 1.73076923],0
v2,1,0.453323,0.562329,[ 8 10] ; [3 7],[ 7.07142857 10.92857143] ; [3.92857143 6.07142857],0
b1,1,0.453323,0.562329,[ 8 10] ; [3 7],[ 7.07142857 10.92857143] ; [3.92857143 6.07142857],0
b5,1,0.453323,0.562329,[10  8] ; [7 3],[10.92857143  7.07142857] ; [6.07142857 3.92857143],0
p9,1,0.45426,0.56,[12  6] ; [8 2],[12.85714286  5.14285714] ; [7.14285714 2.85714286],0
p10,1,0.45426,0.56,[12  6] ; [8 2],[12.85714286  5.14285714] ; [7.14285714 2.85714286],0
p8,1,0.506984,0.440286,[ 5 13] ; [4 6],[ 5.78571429 12.21428571] ; [3.21428571 6.78571429],0
b2,1,0.539222,0.376984,[ 2 10] ; [2 5],[2.52631579 9.47368421] ; [1.47368421 5.52631579],0
b3,1,0.539222,0.376984,[ 2 10] ; [2 5],[2.52631579 9.47368421] ; [1.47368421 5.52631579],0
d5,1,0.561411,0.337266,[10  7] ; [7 3],[10.7037037  6.2962963] ; [6.2962963 3.7037037],0
a7,1,0.573025,0.317647,[12  5] ; [6 4],[11.33333333  5.66666667] ; [6.66666667 3.33333333],0
p7,1,0.585957,0.296703,[ 8 10] ; [5 4],[8.66666667 9.33333333] ; [4.33333333 4.66666667],0
a6,1,0.611179,0.258462,[9 9] ; [6 4],[9.64285714 8.35714286] ; [5.35714286 4.64285714],0
a5,1,0.611179,0.258462,[9 9] ; [6 4],[9.64285714 8.35714286] ; [5.35714286 4.64285714],0
a3,1,0.611179,0.258462,[9 9] ; [6 4],[9.64285714 8.35714286] ; [5.35714286 4.64285714],0
v4,1,0.701671,0.146739,[15  3] ; [8 1],[15.33333333  2.66666667] ; [7.66666667 1.33333333],0
d3,1,0.711011,0.137269,[13  4] ; [7 3],[12.59259259  4.40740741] ; [7.40740741 2.59259259],0
p3,1,0.724263,0.124444,[ 6 12] ; [4 6],[ 6.42857143 11.57142857] ; [3.57142857 6.42857143],0
p4,1,0.724263,0.124444,[ 6 12] ; [4 6],[ 6.42857143 11.57142857] ; [3.57142857 6.42857143],0
r4,1,0.724263,0.124444,[12  6] ; [6 4],[11.57142857  6.42857143] ; [6.42857143 3.57142857],0
r1,1,0.777607,0.079772,[ 8 10] ; [5 5],[8.35714286 9.64285714] ; [4.64285714 5.35714286],0
n4,1,0.819872,0.051852,[10  8] ; [6 4],[10.28571429  7.71428571] ; [5.71428571 4.28571429],0
p11,1,0.819872,0.051852,[10  8] ; [6 4],[10.28571429  7.71428571] ; [5.71428571 4.28571429],0
d4,1,0.900744,0.015556,[13  5] ; [7 3],[12.85714286  5.14285714] ; [7.14285714 2.85714286],0
a4,1,0.900744,0.015556,[ 5 13] ; [3 7],[ 5.14285714 12.85714286] ; [2.85714286 7.14285714],0
n5,1,0.954001,0.003327,[11  7] ; [6 4],[10.92857143  7.07142857] ; [6.07142857 3.92857143],0
