Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,9e-06,19.695085,[21 25] ; [84 19],[32.41610738 13.58389262] ; [72.58389262 30.41610738],1
n6,1,0.000232,13.551465,[26 20] ; [87 16],[34.88590604 11.11409396] ; [78.11409396 24.88590604],1
p10,1,0.003718,8.41683,[19 27] ; [68 34],[27.04054054 18.95945946] ; [59.95945946 42.04054054],0
p9,1,0.009592,6.709069,[23 23] ; [72 28],[29.93150685 16.06849315] ; [65.06849315 34.93150685],0
v2,1,0.01681,5.716062,[19 26] ; [22 75],[12.99295775 32.00704225] ; [28.00704225 68.99295775],0
s7,1,0.029001,4.767574,[11 31] ; [45 53],[16.8 25.2] ; [39.2 58.8],0
s8,1,0.045864,3.986572,[ 9 37] ; [37 66],[14.20134228 31.79865772] ; [31.79865772 71.20134228],0
p11,1,0.049521,3.857611,[25 21] ; [73 30],[30.25503356 15.74496644] ; [67.74496644 35.25503356],0
s6,1,0.050628,3.82055,[18 28] ; [56 43],[23.47586207 22.52413793] ; [50.52413793 48.47586207],0
p5,1,0.077971,3.106701,[ 1 45] ; [11 92],[ 3.70469799 42.29530201] ; [ 8.29530201 94.70469799],0
d3,1,0.082714,3.010757,[23 23] ; [36 67],[18.2147651 27.7852349] ; [40.7852349 62.2147651],0
b4,1,0.118245,2.440419,[30 16] ; [53 50],[25.62416107 20.37583893] ; [57.37583893 45.62416107],0
u2,1,0.131923,2.269728,[13  8] ; [18 25],[10.171875 10.828125] ; [20.828125 22.171875],0
d4,1,0.212368,1.55521,[32 14] ; [60 42],[28.59459459 17.40540541] ; [63.40540541 38.59459459],0
u1,1,0.247543,1.33712,[ 1 45] ; [ 7 96],[ 2.46979866 43.53020134] ; [ 5.53020134 97.46979866],0
r3,1,0.261445,1.261087,[39  7] ; [79 24],[36.4295302  9.5704698] ; [81.5704698 21.4295302],0
a8,1,0.269934,1.217084,[ 2 41] ; [10 87],[ 3.68571429 39.31428571] ; [ 8.31428571 88.68571429],0
u3,1,0.28884,1.125021,[ 9 12] ; [13 31],[ 7.10769231 13.89230769] ; [14.89230769 29.10769231],0
p1,1,0.336463,0.923863,[ 3 43] ; [12 91],[ 4.63087248 41.36912752] ; [10.36912752 92.63087248],0
p2,1,0.421983,0.644787,[28 18] ; [69 33],[30.14864865 15.85135135] ; [66.85135135 35.14864865],0
a5,1,0.434336,0.611201,[25 21] ; [63 40],[27.16778523 18.83221477] ; [60.83221477 42.16778523],0
a6,1,0.441153,0.593283,[17 29] ; [45 58],[19.1409396 26.8590604] ; [42.8590604 60.1409396],0
b1,1,0.444804,0.583859,[25 21] ; [49 54],[22.84563758 23.15436242] ; [51.15436242 51.84563758],0
r4,1,0.464775,0.534372,[34 12] ; [70 33],[32.10738255 13.89261745] ; [71.89261745 31.10738255],0
a1,1,0.481998,0.494339,[ 3 43] ; [ 4 99],[ 2.16107383 43.83892617] ; [ 4.83892617 98.16107383],0
s5,1,0.534123,0.386541,[10 33] ; [28 71],[11.50704225 31.49295775] ; [26.49295775 72.50704225],0
u4,1,0.555514,0.347531,[ 1 45] ; [  1 102],[ 0.61744966 45.38255034] ; [  1.38255034 101.61744966],0
v4,1,0.556345,0.346072,[36 10] ; [84 18],[37.2972973  8.7027027] ; [82.7027027 19.2972973],0
a2,1,0.562238,0.335843,[ 2 44] ; [ 7 96],[ 2.77852349 43.22147651] ; [ 6.22147651 96.77852349],0
p6,1,0.622124,0.242893,[12 33] ; [31 70],[13.25342466 31.74657534] ; [29.74657534 71.25342466],0
p7,1,0.624283,0.239893,[25 21] ; [51 51],[23.62162162 22.37837838] ; [52.37837838 49.62162162],0
r1,1,0.656462,0.19785,[25 21] ; [60 43],[26.24161074 19.75838926] ; [58.75838926 44.24161074],0
p4,1,0.664853,0.187682,[19 26] ; [47 55],[20.20408163 24.79591837] ; [45.79591837 56.20408163],0
s1,1,0.686708,0.162672,[ 3 43] ; [ 5 97],[ 2.48648649 43.51351351] ; [ 5.51351351 96.48648649],0
a4,1,0.687467,0.161841,[16 30] ; [39 63],[17.09459459 28.90540541] ; [37.90540541 64.09459459],0
s2,1,0.698716,0.149811,[14 32] ; [34 67],[15.02040816 30.97959184] ; [32.97959184 68.02040816],0
n1,1,0.72656,0.122294,[ 5 12] ; [14 27],[ 5.56896552 11.43103448] ; [13.43103448 27.56896552],0
a3,1,0.738688,0.111283,[25 21] ; [59 44],[25.93288591 20.06711409] ; [58.06711409 44.93288591],0
b5,1,0.757272,0.095521,[20 26] ; [42 61],[19.1409396 26.8590604] ; [42.8590604 60.1409396],0
p3,1,0.775851,0.081072,[19 27] ; [40 63],[18.2147651 27.7852349] ; [40.7852349 62.2147651],0
n3,1,0.793839,0.068293,[9 6] ; [23 18],[8.57142857 6.42857143] ; [23.42857143 17.57142857],0
d2,1,0.815336,0.054545,[20 26] ; [46 55],[20.65306122 25.34693878] ; [45.34693878 55.65306122],0
s3,1,0.83445,0.04368,[19 24] ; [47 55],[19.57241379 23.42758621] ; [46.42758621 55.57241379],0
v3,1,0.860609,0.030835,[ 9 33] ; [23 78],[ 9.3986014 32.6013986] ; [22.6013986 78.3986014],0
