Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,71.517007,[ 29 508] ; [28 53],[ 49.52912621 487.47087379] ; [ 7.47087379 73.52912621],1
p12,1,0.0,40.809316,[ 34 502] ; [23 58],[ 49.51701783 486.48298217] ; [ 7.48298217 73.51701783],1
s5,1,0.0,35.709181,[174 353] ; [51 23],[197.29617304 329.70382696] ; [27.70382696 46.29617304],1
p3,1,0.0,30.251925,[256 283] ; [65 16],[279.06290323 259.93709677] ; [41.93709677 39.06290323],1
p6,1,0.0,28.263442,[188 347] ; [53 27],[209.6504065 325.3495935] ; [31.3495935 48.6504065],1
p4,1,0.0,26.064796,[318 219] ; [71  9],[338.5623987 198.4376013] ; [50.4376013 29.5623987],1
p8,1,2e-06,22.402253,[275 256] ; [64 16],[294.61374795 236.38625205] ; [44.38625205 35.61374795],1
s7,1,5.2e-05,16.388436,[260 258] ; [57 19],[276.44107744 241.55892256] ; [40.55892256 35.44107744],1
v3,1,0.0004,12.531873,[211 313] ; [48 30],[225.44186047 298.55813953] ; [33.55813953 44.44186047],1
a1,1,0.000848,11.133442,[ 17 523] ; [ 9 72],[ 22.60869565 517.39130435] ; [ 3.39130435 77.60869565],1
n5,1,0.002076,9.481472,[428 110] ; [76  5],[438.04846527  99.95153473] ; [65.95153473 15.04846527],0
p7,1,0.003076,8.761833,[338 189] ; [64 15],[349.59405941 177.40594059] ; [52.40594059 26.59405941],0
s1,1,0.003496,8.528814,[ 13 518] ; [ 7 74],[ 17.35294118 513.64705882] ; [ 2.64705882 78.35294118],0
s8,1,0.004269,8.165771,[247 289] ; [50 29],[258.84878049 277.15121951] ; [38.15121951 40.84878049],0
n4,1,0.004632,8.017874,[437 102] ; [76  5],[445.97903226  93.02096774] ; [67.02096774 13.97903226],0
s6,1,0.005554,7.689642,[371 162] ; [63 11],[381.09060956 151.90939044] ; [52.90939044 21.09060956],0
b5,1,0.006714,7.348039,[326 214] ; [36 45],[314.7826087 225.2173913] ; [47.2173913 33.7826087],0
u4,1,0.018175,5.579208,[ 10 530] ; [ 5 76],[ 13.04347826 526.95652174] ; [ 1.95652174 79.04347826],0
r2,1,0.019186,5.48446,[525  10] ; [76  5],[521.9724026  13.0275974] ; [79.0275974  1.9724026],0
a3,1,0.032538,4.569902,[391 146] ; [68 13],[398.83980583 138.16019417] ; [60.16019417 20.83980583],0
v1,1,0.040249,4.207339,[290 239] ; [53 26],[298.43256579 230.56743421] ; [44.56743421 34.43256579],0
r3,1,0.041499,4.155518,[522  16] ; [74  6],[518.84789644  19.15210356] ; [77.15210356  2.84789644],0
n1,1,0.057769,3.600317,[42 69] ; [9 5],[45.288 65.712] ; [5.712 8.288],0
s3,1,0.063823,3.435149,[297 233] ; [53 26],[304.59770115 225.40229885] ; [45.40229885 33.59770115],0
p9,1,0.065837,3.383884,[452  81] ; [74  6],[457.35399674  75.64600326] ; [68.64600326 11.35399674],0
s2,1,0.103518,2.650495,[274 258] ; [49 31],[280.77777778 251.22222222] ; [42.22222222 37.77777778],0
p10,1,0.138288,2.196903,[447  88] ; [72  8],[451.48780488  83.51219512] ; [67.51219512 12.48780488],0
b3,1,0.16154,1.959749,[119 200] ; [29 33],[123.9160105 195.0839895] ; [24.0839895 37.9160105],0
b2,1,0.16154,1.959749,[119 200] ; [29 33],[123.9160105 195.0839895] ; [24.0839895 37.9160105],0
a2,1,0.16678,1.911652,[153 387] ; [17 64],[147.82608696 392.17391304] ; [22.17391304 58.82608696],0
n3,1,0.173116,1.855755,[84 26] ; [9 6],[81.84 28.16] ; [11.16  3.84],0
a8,1,0.180372,1.794558,[ 69 414] ; [15 59],[ 72.84021544 410.15978456] ; [11.15978456 62.84021544],0
v4,1,0.186253,1.747008,[526  13] ; [76  4],[524.19709208  14.80290792] ; [77.80290792  2.19709208],0
d2,1,0.202349,1.625339,[278 260] ; [48 33],[283.34087237 254.65912763] ; [42.65912763 38.34087237],0
b1,1,0.20514,1.605398,[194 346] ; [35 46],[199.13043478 340.86956522] ; [29.86956522 51.13043478],0
r4,1,0.206997,1.592308,[522  18] ; [76  5],[520.  20.] ; [78.  3.],0
a6,1,0.249829,1.32426,[380 159] ; [52 29],[375.56129032 163.43870968] ; [56.43870968 24.56129032],0
