Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.07932,3.078772,[91 30] ; [2 3],[89.30952381 31.69047619] ; [3.69047619 1.30952381],0
u1,1,0.194702,1.681676,[ 21 101] ; [2 3],[22.09448819 99.90551181] ; [0.90551181 4.09448819],0
v2,1,0.201241,1.633345,[60 58] ; [4 1],[61.39837398 56.60162602] ; [2.60162602 2.39837398],0
s7,1,0.222886,1.485695,[59 54] ; [4 1],[60.33050847 52.66949153] ; [2.66949153 2.33050847],0
p7,1,0.228848,1.448009,[66 53] ; [1 3],[64.82113821 54.17886179] ; [2.17886179 1.82113821],0
n1,1,0.243926,1.357759,[14 28] ; [2 1],[14.93333333 27.06666667] ; [1.06666667 1.93333333],0
s3,1,0.253737,1.302612,[66 56] ; [4 1],[67.24409449 54.75590551] ; [2.75590551 2.24409449],0
p8,1,0.296128,1.09155,[45 77] ; [3 2],[46.11023622 75.88976378] ; [1.88976378 3.11023622],0
s2,1,0.314678,1.010938,[70 52] ; [4 1],[71.08661417 50.91338583] ; [2.91338583 2.08661417],0
p6,1,0.315494,1.007537,[46 76] ; [3 2],[47.07086614 74.92913386] ; [1.92913386 3.07086614],0
a6,1,0.35577,0.852769,[74 48] ; [2 3],[73.00787402 48.99212598] ; [2.99212598 2.00787402],0
v4,1,0.357732,0.84584,[112  10] ; [4 1],[111.43307087  10.56692913] ; [4.56692913 0.43307087],0
p1,1,0.362293,0.82993,[ 10 111] ; [1 4],[ 10.56349206 110.43650794] ; [0.43650794 4.56349206],0
b4,1,0.464864,0.534159,[69 53] ; [2 3],[68.20472441 53.79527559] ; [2.79527559 2.20472441],0
n5,1,0.496588,0.46222,[79 42] ; [4 1],[79.70634921 41.29365079] ; [3.29365079 1.70634921],0
a4,1,0.511595,0.430804,[55 67] ; [3 2],[55.71653543 66.28346457] ; [2.28346457 2.71653543],0
a5,1,0.526184,0.401756,[81 41] ; [4 1],[81.65354331 40.34645669] ; [3.34645669 1.65354331],0
a7,1,0.533515,0.387692,[88 33] ; [3 2],[87.38888889 33.61111111] ; [3.61111111 1.38888889],0
s8,1,0.535574,0.383804,[56 66] ; [3 2],[56.67716535 65.32283465] ; [2.32283465 2.67716535],0
p9,1,0.568414,0.325343,[107  14] ; [4 1],[106.5952381  14.4047619] ; [4.4047619 0.5952381],0
s6,1,0.57347,0.316911,[81 38] ; [4 1],[81.57258065 37.42741935] ; [3.42741935 1.57258065],0
v1,1,0.609827,0.260427,[59 63] ; [3 2],[59.55905512 62.44094488] ; [2.44094488 2.55905512],0
p4,1,0.622266,0.242695,[59 62] ; [3 2],[59.53968254 61.46031746] ; [2.46031746 2.53968254],0
d3,1,0.633862,0.22686,[84 36] ; [3 2],[83.52 36.48] ; [3.48 1.52],0
v3,1,0.641325,0.217014,[44 77] ; [1 3],[43.56 77.44] ; [1.44 2.56],0
a3,1,0.655185,0.199426,[84 37] ; [3 2],[83.54761905 37.45238095] ; [3.45238095 1.54761905],0
b3,1,0.655513,0.19902,[17 39] ; [2 3],[17.44262295 38.55737705] ; [1.55737705 3.44262295],0
b2,1,0.655513,0.19902,[17 39] ; [2 3],[17.44262295 38.55737705] ; [1.55737705 3.44262295],0
n2,1,0.71077,0.13751,[32 10] ; [2 1],[31.73333333 10.26666667] ; [2.26666667 0.73333333],0
n3,1,0.860449,0.030907,[30 12] ; [2 1],[29.86666667 12.13333333] ; [2.13333333 0.86666667],0
n6,1,0.862642,0.029933,[92 28] ; [4 1],[92.16 27.84] ; [3.84 1.16],0
a2,1,0.87756,0.023735,[28 94] ; [1 4],[27.85826772 94.14173228] ; [1.14173228 3.85826772],0
u3,1,0.877769,0.023654,[20 16] ; [1 1],[19.89473684 16.10526316] ; [1.10526316 0.89473684],0
u2,1,0.910808,0.012548,[17 20] ; [1 1],[17.07692308 19.92307692] ; [0.92307692 1.07692308],0
b5,1,0.917379,0.010761,[76 46] ; [3 2],[75.88976378 46.11023622] ; [3.11023622 1.88976378],0
p3,1,0.958523,0.002705,[47 74] ; [2 3],[47.05555556 73.94444444] ; [1.94444444 3.05555556],0
