Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,147.299944,[ 5 93] ; [370 155],[58.98876404 39.01123596] ; [316.01123596 208.98876404],1
d5,1,0.0,101.187116,[45 53] ; [465  60],[80.2247191 17.7752809] ; [429.7752809  95.2247191],1
d3,1,0.0,78.454819,[30 68] ; [398 127],[67.3258427 30.6741573] ; [360.6741573 164.3258427],1
d2,1,0.0,32.752142,[23 75] ; [288 236],[49. 49.] ; [262. 262.],1
a4,1,5e-06,20.708725,[24 72] ; [263 261],[44.43870968 51.56129032] ; [242.56129032 281.43870968],1
u1,1,1.4e-05,18.838108,[ 3 95] ; [114 411],[18.40449438 79.59550562] ; [ 98.59550562 426.40449438],1
a3,1,2.2e-05,18.048448,[52 44] ; [394 129],[69.16962843 26.83037157] ; [376.83037157 146.16962843],1
a2,1,0.000151,14.354781,[10 88] ; [149 376],[25.01123596 72.98876404] ; [133.98876404 391.01123596],1
a5,1,0.001193,10.500688,[62 36] ; [412 113],[74.56179775 23.43820225] ; [399.43820225 125.56179775],0
s2,1,0.001915,9.629086,[32 66] ; [258 261],[46.06158833 51.93841167] ; [243.93841167 275.06158833],0
p1,1,0.007378,7.178673,[15 83] ; [ 37 483],[ 8.24595469 89.75404531] ; [ 43.75404531 476.24595469],0
p2,1,0.010439,6.558367,[73 25] ; [442  78],[81.66666667 16.33333333] ; [433.33333333  86.66666667],0
p9,1,0.012891,6.18399,[70 26] ; [432  85],[78.61663948 17.38336052] ; [423.38336052  93.61663948],0
r3,1,0.015087,5.906302,[89  9] ; [504  19],[93.58132045  4.41867955] ; [499.41867955  23.58132045],0
u2,1,0.025128,5.015034,[21 25] ; [82 45],[27.38728324 18.61271676] ; [75.61271676 51.38728324],0
p10,1,0.034286,4.48037,[69 27] ; [422  97],[76.64390244 19.35609756] ; [414.35609756 104.64390244],0
a6,1,0.045107,4.014617,[59 39] ; [369 155],[67.4340836 30.5659164] ; [360.5659164 163.4340836],0
s1,1,0.04638,3.967753,[ 7 89] ; [ 16 502],[ 3.59609121 92.40390879] ; [ 19.40390879 498.59609121],0
a7,1,0.049805,3.848025,[65 33] ; [397 127],[72.79099678 25.20900322] ; [389.20900322 134.79099678],0
b3,1,0.084378,2.978481,[19 43] ; [139 189],[25.11794872 36.88205128] ; [132.88205128 195.11794872],0
b2,1,0.084378,2.978481,[19 43] ; [139 189],[25.11794872 36.88205128] ; [132.88205128 195.11794872],0
s8,1,0.103453,2.651484,[36 61] ; [240 281],[43.32038835 53.67961165] ; [232.67961165 288.32038835],0
s7,1,0.104787,2.631125,[37 54] ; [249 250],[44.11186441 46.88813559] ; [241.88813559 257.11186441],0
s3,1,0.111827,2.528204,[44 52] ; [282 234],[51.1372549 44.8627451] ; [274.8627451 241.1372549],0
n3,1,0.119544,2.423281,[22  5] ; [76 39],[18.63380282  8.36619718] ; [79.36619718 35.63380282],0
b4,1,0.132247,2.265929,[51 47] ; [316 209],[57.73033708 40.26966292] ; [309.26966292 215.73033708],0
n2,1,0.140146,2.17636,[24  5] ; [80 36],[20.8  8.2] ; [83.2 32.8],0
u3,1,0.146065,2.112867,[24 22] ; [83 46],[28.12571429 17.87428571] ; [78.87428571 50.12571429],0
s5,1,0.175569,1.834741,[24 72] ; [163 347],[29.62376238 66.37623762] ; [157.37623762 352.62376238],0
r2,1,0.212629,1.553436,[92  6] ; [501  18],[94.18800648  3.81199352] ; [498.81199352  20.18800648],0
p7,1,0.214988,1.537518,[55 40] ; [328 180],[60.33996683 34.66003317] ; [322.66003317 185.33996683],0
n1,1,0.245912,1.346381,[14 15] ; [42 73],[11.27777778 17.72222222] ; [44.72222222 70.27777778],0
p4,1,0.247162,1.339275,[52 46] ; [308 211],[57.17990276 40.82009724] ; [302.82009724 216.17990276],0
n6,1,0.283072,1.152281,[77 21] ; [432  88],[80.71521036 17.28478964] ; [428.28478964  91.71521036],0
p8,1,0.291882,1.110921,[45 49] ; [278 239],[49.69230769 44.30769231] ; [273.30769231 243.69230769],0
v2,1,0.3443,0.894353,[51 40] ; [309 195],[55.05882353 35.94117647] ; [304.94117647 199.05882353],0
