Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,2e-06,22.317067,[36 14] ; [29 65],[22.56944444 27.43055556] ; [42.43055556 51.56944444],1
n4,1,0.021588,5.278674,[44  6] ; [69 28],[38.43537415 11.56462585] ; [74.56462585 22.43537415],0
a1,1,0.027217,4.876976,[ 4 46] ; [ 1 96],[ 1.70068027 48.29931973] ; [ 3.29931973 93.70068027],0
n2,1,0.033613,4.514265,[13  2] ; [17 14],[9.7826087 5.2173913] ; [20.2173913 10.7826087],0
p4,1,0.035129,4.438885,[24 26] ; [64 33],[29.93197279 20.06802721] ; [58.06802721 38.93197279],0
n3,1,0.046558,3.961301,[13  1] ; [20 11],[10.26666667  3.73333333] ; [22.73333333  8.26666667],0
p8,1,0.06886,3.309978,[21 28] ; [57 40],[26.17808219 22.82191781] ; [51.82191781 45.17808219],0
p2,1,0.08619,2.944125,[37 13] ; [83 14],[40.81632653  9.18367347] ; [79.18367347 17.81632653],0
s3,1,0.1155,2.477299,[32 18] ; [74 23],[36.05442177 13.94557823] ; [69.94557823 27.05442177],0
n5,1,0.116818,2.459475,[40 10] ; [65 31],[35.95890411 14.04109589] ; [69.04109589 26.95890411],0
d5,1,0.152315,2.048907,[44  6] ; [76 21],[40.81632653  9.18367347] ; [79.18367347 17.81632653],0
n6,1,0.154676,2.025519,[46  4] ; [81 16],[43.19727891  6.80272109] ; [83.80272109 13.19727891],0
a4,1,0.167908,1.901519,[25 25] ; [37 60],[21.08843537 28.91156463] ; [40.91156463 56.08843537],0
p6,1,0.17141,1.87057,[15 34] ; [41 56],[18.79452055 30.20547945] ; [37.20547945 59.79452055],0
r2,1,0.237673,1.394341,[44  6] ; [89  6],[45.86206897  4.13793103] ; [87.13793103  7.86206897],0
s5,1,0.258042,1.279234,[19 29] ; [28 65],[16. 32.] ; [31. 62.],0
a6,1,0.271358,1.209871,[30 20] ; [67 30],[32.99319728 17.00680272] ; [64.00680272 32.99319728],0
v4,1,0.326343,0.963355,[46  4] ; [93  4],[47.27891156  2.72108844] ; [91.72108844  5.27891156],0
d1,1,0.327871,0.957288,[35 15] ; [60 37],[32.31292517 17.68707483] ; [62.68707483 34.31292517],0
