Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,3.9e-05,16.906823,[68 37] ; [43 73],[52.73755656 52.26244344] ; [58.26244344 57.73755656],1
v3,1,0.000902,11.018623,[45 59] ; [27 93],[33.42857143 70.57142857] ; [38.57142857 81.42857143],1
a5,1,0.003116,8.738537,[88 22] ; [78 47],[77.70212766 32.29787234] ; [88.29787234 36.70212766],0
s6,1,0.006732,7.343238,[73 35] ; [62 62],[62.84482759 45.15517241] ; [72.15517241 51.84482759],0
s2,1,0.007239,7.212591,[53 53] ; [40 83],[43.04803493 62.95196507] ; [49.95196507 73.04803493],0
p4,1,0.010833,6.492432,[55 55] ; [42 83],[45.40425532 64.59574468] ; [51.59574468 73.40425532],0
p5,1,0.022919,5.174616,[10 98] ; [  3 122],[  6.02575107 101.97424893] ; [  6.97424893 118.02575107],0
r1,1,0.024529,5.056852,[88 22] ; [83 41],[80.38461538 29.61538462] ; [90.61538462 33.38461538],0
p9,1,0.038312,4.291138,[95 13] ; [97 28],[88.99570815 19.00429185] ; [103.00429185  21.99570815],0
v4,1,0.043052,4.093345,[104   5] ; [110  15],[99.68376068  9.31623932] ; [114.31623932  10.68376068],0
p3,1,0.058815,3.570477,[41 69] ; [32 92],[34.31623932 75.68376068] ; [38.68376068 85.31623932],0
r4,1,0.094274,2.799835,[99 11] ; [103  22],[94.55319149 15.44680851] ; [107.44680851  17.55319149],0
u3,1,0.096903,2.755792,[24  9] ; [25 21],[20.46835443 12.53164557] ; [28.53164557 17.46835443],0
b5,1,0.121242,2.401202,[75 35] ; [73 52],[69.27659574 40.72340426] ; [78.72340426 46.27659574],0
s7,1,0.133005,2.257075,[40 65] ; [35 87],[34.69162996 70.30837004] ; [40.30837004 81.69162996],0
n2,1,0.183908,1.765761,[20  3] ; [29 11],[17.88888889  5.11111111] ; [31.11111111  8.88888889],0
p2,1,0.185187,1.755501,[85 25] ; [87 38],[80.5106383 29.4893617] ; [91.4893617 33.5106383],0
a2,1,0.190433,1.714266,[24 86] ; [ 19 106],[20.12765957 89.87234043] ; [ 22.87234043 102.12765957],0
u2,1,0.197696,1.659315,[22 11] ; [24 22],[19.21518987 13.78481013] ; [26.78481013 19.21518987],0
a8,1,0.2041,1.612793,[13 87] ; [  9 107],[10.18518519 89.81481481] ; [ 11.81481481 104.18518519],0
p6,1,0.239584,1.383037,[19 90] ; [ 15 110],[15.83760684 93.16239316] ; [ 18.16239316 106.83760684],0
n6,1,0.253049,1.306391,[90 20] ; [109  16],[93.14893617 16.85106383] ; [105.85106383  19.14893617],0
s3,1,0.262652,1.254727,[54 52] ; [54 70],[49.77391304 56.22608696] ; [58.22608696 65.77391304],0
r2,1,0.268521,1.224285,[103   7] ; [112  13],[100.63829787   9.36170213] ; [114.36170213  10.63829787],0
a3,1,0.270862,1.212374,[77 33] ; [79 46],[73.0212766 36.9787234] ; [82.9787234 42.0212766],0
d5,1,0.2755,1.189155,[86 24] ; [90 35],[82.38297872 27.61702128] ; [93.61702128 31.38297872],0
n4,1,0.2755,1.189155,[86 24] ; [90 35],[82.38297872 27.61702128] ; [93.61702128 31.38297872],0
s4,1,0.292647,1.107404,[13 95] ; [ 21 103],[15.82758621 92.17241379] ; [ 18.17241379 105.82758621],0
p12,1,0.309168,1.034225,[12 97] ; [  9 116],[ 9.78205128 99.21794872] ; [ 11.21794872 113.78205128],0
s1,1,0.315863,1.006002,[  2 108] ; [  5 118],[  3.30472103 106.69527897] ; [  3.69527897 119.30472103],0
s8,1,0.319825,0.989664,[38 71] ; [36 89],[34.47008547 74.52991453] ; [39.52991453 85.47008547],0
b2,1,0.336505,0.923702,[29 43] ; [20 42],[26.32835821 45.67164179] ; [22.67164179 39.32835821],0
b3,1,0.336505,0.923702,[29 43] ; [20 42],[26.32835821 45.67164179] ; [22.67164179 39.32835821],0
p1,1,0.472513,0.516092,[  7 103] ; [ 11 113],[  8.46153846 101.53846154] ; [  9.53846154 114.46153846],0
r3,1,0.478075,0.503251,[105   4] ; [117   7],[103.85407725   5.14592275] ; [118.14592275   5.85407725],0
a7,1,0.51258,0.428797,[78 32] ; [83 41],[75.68376068 34.31623932] ; [85.31623932 38.68376068],0
s5,1,0.528955,0.396398,[26 77] ; [26 94],[24.01793722 78.98206278] ; [27.98206278 92.01793722],0
u4,1,0.550148,0.357051,[  3 107] ; [  2 123],[  2.34042553 107.65957447] ; [  2.65957447 122.34042553],0
d4,1,0.624079,0.240176,[84 26] ; [98 26],[85.55555556 24.44444444] ; [96.44444444 27.55555556],0
b4,1,0.668277,0.183624,[71 39] ; [84 41],[72.55319149 37.44680851] ; [82.44680851 42.55319149],0
p8,1,0.6727,0.17846,[29 80] ; [30 94],[27.60085837 81.39914163] ; [31.39914163 92.60085837],0
p10,1,0.700035,0.148435,[86 23] ; [96 29],[84.77777778 24.22222222] ; [97.22222222 27.77777778],0
a4,1,0.728434,0.120555,[50 60] ; [54 71],[48.68085106 61.31914894] ; [55.31914894 69.68085106],0
d3,1,0.72962,0.119461,[68 42] ; [80 45],[69.27659574 40.72340426] ; [78.72340426 46.27659574],0
d2,1,0.737213,0.112592,[49 60] ; [58 65],[50.27155172 58.72844828] ; [56.72844828 66.27155172],0
a6,1,0.842172,0.039647,[77 33] ; [86 39],[76.29787234 33.70212766] ; [86.70212766 38.29787234],0
a1,1,0.873898,0.025189,[  3 107] ; [  3 122],[  2.80851064 107.19148936] ; [  3.19148936 121.80851064],0
n5,1,0.885788,0.020631,[79 31] ; [88 36],[78.5042735 31.4957265] ; [88.4957265 35.5042735],0
n3,1,0.923976,0.009106,[17  6] ; [30 10],[17.15873016  5.84126984] ; [29.84126984 10.15873016],0
b1,1,0.931858,0.007311,[32 78] ; [37 88],[32.29787234 77.70212766] ; [36.70212766 88.29787234],0
n1,1,0.939784,0.005707,[10 13] ; [17 23],[ 9.85714286 13.14285714] ; [17.14285714 22.85714286],0
u1,1,0.974769,0.001,[16 94] ; [ 18 107],[15.91489362 94.08510638] ; [ 18.08510638 106.91489362],0
d1,1,0.991109,0.000124,[58 52] ; [66 59],[58.04255319 51.95744681] ; [65.95744681 59.04255319],0
