Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.003906,8.326797,[8 5] ; [ 1 12],[4.5 8.5] ; [4.5 8.5],0
p3,1,0.027056,4.887218,[6 7] ; [ 1 12],[3.5 9.5] ; [3.5 9.5],0
s3,1,0.027056,4.887218,[6 7] ; [ 1 12],[3.5 9.5] ; [3.5 9.5],0
d5,1,0.027056,4.887218,[6 7] ; [ 1 12],[3.5 9.5] ; [3.5 9.5],0
a3,1,0.046906,3.948774,[ 1 12] ; [5 7],[3.12 9.88] ; [2.88 9.12],0
u2,1,0.067889,3.333333,[8 4] ; [2 6],[6. 6.] ; [4. 4.],0
s6,1,0.089192,2.888889,[6 7] ; [ 2 11],[4. 9.] ; [4. 9.],0
s8,1,0.135479,2.228571,[4 9] ; [ 1 12],[ 2.5 10.5] ; [ 2.5 10.5],0
d3,1,0.135479,2.228571,[4 9] ; [ 1 12],[ 2.5 10.5] ; [ 2.5 10.5],0
p8,1,0.161178,1.963141,[6 6] ; [ 3 10],[4.32 7.68] ; [4.68 8.32],0
p6,1,0.161178,1.963141,[4 9] ; [ 1 11],[ 2.6 10.4] ; [2.4 9.6],0
p11,1,0.233703,1.418182,[9 4] ; [6 7],[7.5 5.5] ; [7.5 5.5],0
n6,1,0.233703,1.418182,[6 7] ; [9 4],[7.5 5.5] ; [7.5 5.5],0
d2,1,0.35188,0.866667,[4 9] ; [ 2 11],[ 3. 10.] ; [ 3. 10.],0
a4,1,0.35188,0.866667,[4 9] ; [ 2 11],[ 3. 10.] ; [ 3. 10.],0
r4,1,0.35188,0.866667,[4 9] ; [ 2 11],[ 3. 10.] ; [ 3. 10.],0
p2,1,0.420113,0.65,[9 4] ; [7 6],[8. 5.] ; [8. 5.],0
a7,1,0.420113,0.65,[6 7] ; [4 9],[5. 8.] ; [5. 8.],0
a5,1,0.420113,0.65,[6 7] ; [4 9],[5. 8.] ; [5. 8.],0
n2,1,0.428537,0.626786,[2 3] ; [5 3],[2.69230769 2.30769231] ; [4.30769231 3.69230769],0
b4,1,0.431401,0.619048,[5 8] ; [7 6],[6. 7.] ; [6. 7.],0
s7,1,0.438807,0.599401,[2 9] ; [ 1 12],[1.375 9.625] ; [ 1.625 11.375],0
p10,1,0.513292,0.42735,[6 7] ; [4 8],[5.2 7.8] ; [4.8 7.2],0
s1,1,0.539315,0.376812,[ 2 11] ; [ 1 12],[ 1.5 11.5] ; [ 1.5 11.5],0
s2,1,0.539315,0.376812,[ 2 11] ; [ 1 12],[ 1.5 11.5] ; [ 1.5 11.5],0
a8,1,0.548186,0.360577,[ 2 11] ; [3 9],[ 2.6 10.4] ; [2.4 9.6],0
r3,1,0.570632,0.321626,[9 4] ; [7 5],[8.32 4.68] ; [7.68 4.32],0
v2,1,0.615228,0.252632,[3 9] ; [ 2 10],[2.5 9.5] ; [2.5 9.5],0
v1,1,0.618757,0.247619,[ 3 10] ; [ 2 11],[ 2.5 10.5] ; [ 2.5 10.5],0
s4,1,0.618757,0.247619,[ 3 10] ; [ 2 11],[ 2.5 10.5] ; [ 2.5 10.5],0
r1,1,0.658387,0.195489,[4 9] ; [ 3 10],[3.5 9.5] ; [3.5 9.5],0
a6,1,0.68017,0.169935,[5 8] ; [4 9],[4.5 8.5] ; [4.5 8.5],0
b1,1,0.68017,0.169935,[9 4] ; [8 5],[8.5 4.5] ; [8.5 4.5],0
n4,1,0.691398,0.157576,[7 6] ; [8 5],[7.5 5.5] ; [7.5 5.5],0
p9,1,0.847501,0.036982,[7 6] ; [6 6],[6.76 6.24] ; [6.24 5.76],0
n1,1,0.928177,0.008125,[2 3] ; [3 5],[1.92307692 3.07692308] ; [3.07692308 4.92307692],0
p5,1,0.952933,0.003484,[ 1 11] ; [ 1 12],[ 0.96 11.04] ; [ 1.04 11.96],0
b5,1,1.0,0.0,[7 6] ; [7 6],[7. 6.] ; [7. 6.],0
n5,1,1.0,0.0,[10  3] ; [10  3],[10.  3.] ; [10.  3.],0
v4,1,1.0,0.0,[7 6] ; [7 6],[7. 6.] ; [7. 6.],0
