Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.001273,10.381356,[18 41] ; [12  4],[23.6 35.4] ; [6.4 9.6],0
v4,1,0.00405,8.261041,[41 13] ; [ 6 10],[36.25714286 17.74285714] ; [10.74285714  5.25714286],0
b4,1,0.017416,5.653999,[33 27] ; [14  2],[37.10526316 22.89473684] ; [9.89473684 6.10526316],0
p4,1,0.02439,5.066667,[34 26] ; [ 4 12],[30. 30.] ; [8. 8.],0
p7,1,0.036852,4.357234,[33 25] ; [ 4 11],[29.39726027 28.60273973] ; [7.60273973 7.39726027],0
d1,1,0.046725,3.955269,[21 39] ; [10  6],[24.47368421 35.52631579] ; [6.52631579 9.47368421],0
s1,1,0.048003,3.909893,[ 1 59] ; [ 2 14],[ 2.36842105 57.63157895] ; [ 0.63157895 15.36842105],0
s3,1,0.058264,3.586135,[28 26] ; [ 4 12],[24.68571429 29.31428571] ; [7.31428571 8.68571429],0
s6,1,0.05941,3.553767,[33 24] ; [ 5 11],[29.67123288 27.32876712] ; [8.32876712 7.67123288],0
p9,1,0.079144,3.082395,[48 11] ; [9 6],[45.44594595 13.55405405] ; [11.55405405  3.44594595],0
p6,1,0.09543,2.780312,[20 39] ; [ 2 14],[17.30666667 41.69333333] ; [ 4.69333333 11.30666667],0
p10,1,0.096963,2.754792,[44 13] ; [9 7],[41.38356164 15.61643836] ; [11.61643836  4.38356164],0
a3,1,0.148068,2.092043,[33 27] ; [12  4],[35.52631579 24.47368421] ; [9.47368421 6.52631579],0
u2,1,0.169791,1.884789,[16 10] ; [1 3],[14.73333333 11.26666667] ; [2.26666667 1.73333333],0
s2,1,0.173109,1.855813,[25 32] ; [ 4 12],[22.64383562 34.35616438] ; [6.35616438 9.64383562],0
p8,1,0.202008,1.627796,[29 30] ; [ 5 11],[26.74666667 32.25333333] ; [7.25333333 8.74666667],0
n5,1,0.213836,1.545264,[37 20] ; [13  3],[39.04109589 17.95890411] ; [10.95890411  5.04109589],0
p1,1,0.227684,1.45527,[ 5 55] ; [ 3 13],[ 6.31578947 53.68421053] ; [ 1.68421053 14.31578947],0
d4,1,0.294485,1.099001,[40 19] ; [13  3],[41.69333333 17.30666667] ; [11.30666667  4.69333333],0
p3,1,0.322101,0.980398,[23 37] ; [ 4 12],[21.31578947 38.68421053] ; [ 5.68421053 10.31578947],0
s4,1,0.33083,0.945647,[14 45] ; [ 2 14],[12.58666667 46.41333333] ; [ 3.41333333 12.58666667],0
a2,1,0.335808,0.926368,[ 6 54] ; [ 3 13],[ 7.10526316 52.89473684] ; [ 1.89473684 14.10526316],0
a8,1,0.355035,0.85538,[ 3 50] ; [ 2 14],[ 3.84057971 49.15942029] ; [ 1.15942029 14.84057971],0
v3,1,0.355186,0.854844,[12 47] ; [ 5 11],[13.37333333 45.62666667] ; [ 3.62666667 12.37333333],0
v2,1,0.418192,0.65539,[28 30] ; [9 6],[29.39726027 28.60273973] ; [7.60273973 7.39726027],0
r1,1,0.473803,0.513092,[16 42] ; [ 3 13],[14.89189189 43.10810811] ; [ 4.10810811 11.89189189],0
s8,1,0.49856,0.458001,[20 39] ; [ 4 12],[18.88 40.12] ; [ 5.12 10.88],0
b5,1,0.633699,0.227077,[34 26] ; [8 8],[33.15789474 26.84210526] ; [8.84210526 7.15789474],0
d3,1,0.656742,0.197505,[30 30] ; [9 7],[30.78947368 29.21052632] ; [8.21052632 7.78947368],0
b3,1,0.656817,0.197413,[11 30] ; [2 8],[10.45098039 30.54901961] ; [2.54901961 7.45098039],0
b2,1,0.656817,0.197413,[11 30] ; [2 8],[10.45098039 30.54901961] ; [2.54901961 7.45098039],0
b1,1,0.67455,0.176326,[26 34] ; [ 6 10],[25.26315789 34.73684211] ; [6.73684211 9.26315789],0
a5,1,0.67455,0.176326,[34 26] ; [10  6],[34.73684211 25.26315789] ; [9.26315789 6.73684211],0
s5,1,0.704831,0.143495,[13 43] ; [ 3 13],[12.44444444 43.55555556] ; [ 3.55555556 12.44444444],0
n3,1,0.716866,0.131515,[14  6] ; [7 4],[13.5483871  6.4516129] ; [7.4516129 3.5483871],0
a6,1,0.74424,0.106435,[31 29] ; [9 7],[31.57894737 28.42105263] ; [8.42105263 7.57894737],0
a7,1,0.763164,0.090799,[32 27] ; [8 8],[31.46666667 27.53333333] ; [8.53333333 7.46666667],0
u1,1,0.772181,0.083824,[ 6 54] ; [ 2 14],[ 6.31578947 53.68421053] ; [ 1.68421053 14.31578947],0
p5,1,0.800624,0.063776,[ 9 51] ; [ 2 14],[ 8.68421053 51.31578947] ; [ 2.31578947 13.68421053],0
r2,1,0.821814,0.050721,[30 23] ; [8 7],[29.61764706 23.38235294] ; [8.38235294 6.61764706],0
a1,1,0.842297,0.039583,[ 3 57] ; [ 1 15],[ 3.15789474 56.84210526] ; [ 0.84210526 15.15789474],0
s7,1,0.84959,0.035964,[26 30] ; [7 9],[25.66666667 30.33333333] ; [7.33333333 8.66666667],0
r3,1,0.856577,0.032665,[40 15] ; [12  4],[40.28169014 14.71830986] ; [11.71830986  4.28169014],0
u3,1,0.885862,0.020604,[12 14] ; [2 2],[12.13333333 13.86666667] ; [1.86666667 2.13333333],0
n1,1,0.925955,0.008637,[ 8 12] ; [5 7],[ 8.125 11.875] ; [4.875 7.125],0
n6,1,0.949525,0.004007,[43 15] ; [11  4],[42.90410959 15.09589041] ; [11.09589041  3.90410959],0
n4,1,0.951041,0.00377,[38 22] ; [10  6],[37.89473684 22.10526316] ; [10.10526316  5.89473684],0
a4,1,0.951041,0.00377,[22 38] ; [ 6 10],[22.10526316 37.89473684] ; [ 5.89473684 10.10526316],0
v1,1,0.959906,0.002527,[22 34] ; [6 9],[22.08450704 33.91549296] ; [5.91549296 9.08450704],0
d5,1,0.974585,0.001015,[41 19] ; [11  5],[41.05263158 18.94736842] ; [10.94736842  5.05263158],0
n2,1,1.0,0.0,[15  5] ; [9 3],[15.  5.] ; [9. 3.],0
