Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.002186,9.386814,[3 3] ; [ 14 131],[0.67549669 5.32450331] ; [ 16.32450331 128.67549669],0
p4,1,0.045843,3.987344,[5 1] ; [61 84],[2.62251656 3.37748344] ; [63.37748344 81.62251656],0
p12,1,0.104311,2.63836,[1 5] ; [  5 140],[0.2384106 5.7615894] ; [  5.7615894 139.2384106],0
p6,1,0.105351,2.622616,[3 3] ; [ 31 112],[1.36912752 4.63087248] ; [ 32.63087248 110.36912752],0
a3,1,0.120867,2.406055,[1 5] ; [70 73],[2.8590604 3.1409396] ; [68.1409396 74.8590604],0
s1,1,0.159654,1.977501,[1 5] ; [  6 136],[0.28378378 5.71621622] ; [  6.71621622 135.28378378],0
r2,1,0.241325,1.372838,[4 2] ; [121  22],[5.03355705 0.96644295] ; [119.96644295  23.03355705],0
b3,1,0.244694,1.353344,[2 2] ; [22 69],[1.01052632 2.98947368] ; [22.98947368 68.01052632],0
b2,1,0.244694,1.353344,[2 2] ; [22 69],[1.01052632 2.98947368] ; [22.98947368 68.01052632],0
s6,1,0.247297,1.33851,[4 2] ; [62 83],[2.62251656 3.37748344] ; [63.37748344 81.62251656],0
a7,1,0.275403,1.189635,[2 4] ; [80 63],[3.30201342 2.69798658] ; [78.69798658 64.30201342],0
p10,1,0.318023,0.997058,[5 1] ; [90 52],[3.85135135 2.14864865] ; [91.14864865 50.85135135],0
a8,1,0.409403,0.680534,[1 4] ; [ 12 121],[0.47101449 4.52898551] ; [ 12.52898551 120.47101449],0
a5,1,0.41411,0.66697,[2 4] ; [73 72],[2.98013245 3.01986755] ; [72.01986755 72.98013245],0
p9,1,0.417596,0.657071,[5 1] ; [96 46],[4.09459459 1.90540541] ; [96.90540541 45.09459459],0
p7,1,0.443521,0.587156,[4 2] ; [72 70],[3.08108108 2.91891892] ; [72.91891892 69.08108108],0
b4,1,0.472688,0.515685,[2 4] ; [70 75],[2.86092715 3.13907285] ; [69.13907285 75.86092715],0
n6,1,0.528019,0.398203,[5 1] ; [103  41],[4.32 1.68] ; [103.68  40.32],0
r4,1,0.534015,0.386745,[5 1] ; [104  41],[4.33112583 1.66887417] ; [104.66887417  40.33112583],0
p3,1,0.536533,0.382003,[3 3] ; [54 90],[2.28 3.72] ; [54.72 89.28],0
n2,1,0.54356,0.368982,[1 1] ; [33 14],[1.3877551 0.6122449] ; [32.6122449 14.3877551],0
p8,1,0.545686,0.365103,[3 3] ; [54 89],[2.29530201 3.70469799] ; [54.70469799 88.29530201],0
s2,1,0.549607,0.358022,[1 5] ; [ 40 104],[1.64 4.36] ; [ 39.36 104.64],0
b1,1,0.674747,0.176099,[3 3] ; [60 85],[2.50331126 3.49668874] ; [60.49668874 84.50331126],0
v3,1,0.691861,0.157078,[2 4] ; [ 37 105],[1.58108108 4.41891892] ; [ 37.41891892 104.58108108],0
r1,1,0.696062,0.152601,[3 3] ; [83 60],[3.46308725 2.53691275] ; [82.53691275 60.46308725],0
s8,1,0.698282,0.150265,[2 4] ; [ 38 107],[1.58940397 4.41059603] ; [ 38.41059603 106.58940397],0
s3,1,0.706989,0.141303,[3 3] ; [60 82],[2.55405405 3.44594595] ; [60.44594595 81.55405405],0
n1,1,0.709147,0.13913,[1 1] ; [17 29],[0.75 1.25] ; [17.25 28.75],0
b5,1,0.743661,0.106935,[4 2] ; [87 58],[3.61589404 2.38410596] ; [87.38410596 57.61589404],0
d3,1,0.74469,0.106047,[2 4] ; [ 39 104],[1.65100671 4.34899329] ; [ 39.34899329 103.65100671],0
a6,1,0.751209,0.100518,[3 3] ; [82 63],[3.37748344 2.62251656] ; [81.62251656 63.37748344],0
s7,1,0.75629,0.096321,[2 4] ; [ 38 100],[1.66666667 4.33333333] ; [38.33333333 99.66666667],0
v1,1,0.770904,0.084793,[3 3] ; [62 79],[2.65306122 3.34693878] ; [62.34693878 78.65306122],0
d5,1,0.814708,0.054923,[3 3] ; [65 79],[2.72 3.28] ; [65.28 78.72],0
p2,1,0.817529,0.053234,[4 2] ; [103  42],[4.25165563 1.74834437] ; [102.74834437  42.25165563],0
v2,1,0.864429,0.029152,[2 4] ; [50 86],[2.1971831 3.8028169] ; [49.8028169 86.1971831],0
r3,1,0.891798,0.018504,[5 1] ; [116  27],[4.87248322 1.12751678] ; [116.12751678  26.87248322],0
u3,1,0.953239,0.003439,[2 3] ; [31 44],[2.0625 2.9375] ; [30.9375 44.0625],0
u2,1,0.953239,0.003439,[2 3] ; [31 44],[2.0625 2.9375] ; [30.9375 44.0625],0
p11,1,0.990645,0.000137,[4 2] ; [97 48],[4.01324503 1.98675497] ; [96.98675497 48.01324503],0
n4,1,1.0,0.0,[4 2] ; [96 48],[4. 2.] ; [96. 48.],0
