Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,67.634264,[10 65] ; [101  39],[38.72093023 36.27906977] ; [72.27906977 67.72093023],1
d3,1,0.0,61.62241,[31 44] ; [128  13],[55.20833333 19.79166667] ; [103.79166667  37.20833333],1
d4,1,0.0,46.518564,[51 24] ; [139   1],[66.27906977  8.72093023] ; [123.72093023  16.27906977],1
d5,1,0.0,45.821071,[47 28] ; [136   4],[63.8372093 11.1627907] ; [119.1627907  20.8372093],1
a2,1,0.0,31.242669,[ 4 71] ; [59 83],[21.77419355 53.22580645] ; [ 41.22580645 100.77419355],1
a3,1,0.0,27.520965,[44 31] ; [126  15],[59.02777778 15.97222222] ; [110.97222222  30.02777778],1
a4,1,2e-06,22.780246,[22 53] ; [90 52],[38.70967742 36.29032258] ; [73.29032258 68.70967742],1
a5,1,3e-06,22.135374,[47 28] ; [127  15],[60.13824885 14.86175115] ; [113.86175115  28.13824885],1
p4,1,8e-05,15.546907,[38 36] ; [108  31],[50.72300469 23.27699531] ; [95.27699531 43.72300469],1
u1,1,0.000131,14.623337,[ 6 69] ; [44 98],[17.28110599 57.71889401] ; [ 32.71889401 109.28110599],1
s8,1,0.007971,7.039909,[40 35] ; [100  40],[48.8372093 26.1627907] ; [91.1627907 48.8372093],0
a6,1,0.011059,6.455747,[40 35] ; [99 41],[48.48837209 26.51162791] ; [90.51162791 49.48837209],0
u3,1,0.011248,6.425704,[18 13] ; [15  1],[21.76595745  9.23404255] ; [11.23404255  4.76595745],0
p3,1,0.021803,5.261444,[35 39] ; [89 51],[42.87850467 31.12149533] ; [81.12149533 58.87850467],0
p10,1,0.025165,5.012523,[59 13] ; [130  11],[63.88732394  8.11267606] ; [125.11267606  15.88732394],0
r1,1,0.027537,4.856829,[55 19] ; [121  19],[60.85981308 13.14018692] ; [115.14018692  24.85981308],0
v1,1,0.027763,4.842717,[43 32] ; [101  39],[50.23255814 24.76744186] ; [93.76744186 46.23255814],0
a8,1,0.04182,4.142466,[13 57] ; [ 11 116],[ 8.52791878 61.47208122] ; [ 15.47208122 111.52791878],0
v3,1,0.051903,3.778884,[28 46] ; [72 67],[34.74178404 39.25821596] ; [65.25821596 73.74178404],0
a7,1,0.078334,3.099127,[48 27] ; [107  35],[53.57142857 21.42857143] ; [101.42857143  40.57142857],0
p6,1,0.100529,2.69713,[32 42] ; [76 62],[37.69811321 36.30188679] ; [70.30188679 67.69811321],0
v2,1,0.102507,2.666098,[39 35] ; [88 49],[44.54028436 29.45971564] ; [82.45971564 54.54028436],0
s7,1,0.105109,2.626267,[51 21] ; [109  26],[55.65217391 16.34782609] ; [104.34782609  30.65217391],0
p2,1,0.117763,2.446824,[59 14] ; [125  16],[62.76635514 10.23364486] ; [121.23364486  19.76635514],0
n5,1,0.162138,1.95417,[54 19] ; [115  25],[57.92018779 15.07981221] ; [111.07981221  28.92018779],0
r4,1,0.209193,1.577,[68  7] ; [135   7],[70.16129032  4.83870968] ; [132.83870968   9.16129032],0
s6,1,0.232128,1.427774,[67  6] ; [135   6],[68.90654206  4.09345794] ; [133.09345794   7.90654206],0
p12,1,0.260672,1.265185,[ 7 67] ; [ 21 120],[ 9.6372093 64.3627907] ; [ 18.3627907 122.6372093],0
p9,1,0.287725,1.130235,[65  7] ; [131   8],[66.88151659  5.11848341] ; [129.11848341   9.88151659],0
p11,1,0.339601,0.911939,[56 19] ; [114  28],[58.75576037 16.24423963] ; [111.24423963  30.75576037],0
r3,1,0.344474,0.893711,[70  4] ; [137   4],[71.24651163  2.75348837] ; [135.75348837   5.24651163],0
b1,1,0.375225,0.786288,[31 44] ; [50 92],[27.99539171 47.00460829] ; [53.00460829 88.99539171],0
s1,1,0.415239,0.663752,[ 5 68] ; [  6 135],[ 3.75233645 69.24766355] ; [  7.24766355 133.75233645],0
n1,1,0.425794,0.634268,[ 7 10] ; [17 15],[8.32653061 8.67346939] ; [15.67346939 16.32653061],0
b5,1,0.461012,0.543436,[41 34] ; [85 57],[43.5483871 31.4516129] ; [82.4516129 59.5483871],0
u4,1,0.488484,0.479864,[ 1 74] ; [  4 138],[ 1.7281106 73.2718894] ; [  3.2718894 138.7281106],0
v4,1,0.498657,0.457794,[71  2] ; [139   2],[71.63551402  1.36448598] ; [138.36448598   2.63551402],0
p8,1,0.51955,0.414787,[42 32] ; [84 53],[44.18957346 29.81042654] ; [81.81042654 55.18957346],0
n4,1,0.526569,0.401008,[56 18] ; [112  29],[57.82325581 16.17674419] ; [110.17674419  30.82325581],0
n3,1,0.557659,0.343774,[11  6] ; [24  9],[11.9  5.1] ; [23.1  9.9],0
n6,1,0.593425,0.285028,[65  8] ; [126  12],[66.08056872  6.91943128] ; [124.91943128  13.08056872],0
b4,1,0.62526,0.238543,[45 30] ; [90 52],[46.65898618 28.34101382] ; [88.34101382 53.65898618],0
a1,1,0.626031,0.237481,[ 4 71] ; [ 10 132],[ 4.83870968 70.16129032] ; [  9.16129032 132.83870968],0
