Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,5e-06,20.900341,[50 27] ; [15 44],[36.80147059 40.19852941] ; [28.19852941 30.80147059],1
d4,1,0.000186,13.965716,[64 13] ; [31 27],[54.18518519 22.81481481] ; [40.81481481 17.18518519],1
a6,1,0.000316,12.974393,[55 22] ; [24 35],[44.72794118 32.27205882] ; [34.27205882 24.72794118],1
d5,1,0.000837,11.158225,[58 19] ; [28 31],[48.69117647 28.30882353] ; [37.30882353 21.69117647],1
a2,1,0.001541,10.028396,[22 56] ; [ 4 55],[14.80291971 63.19708029] ; [11.19708029 47.80291971],0
r1,1,0.001732,9.813459,[59 18] ; [30 29],[50.38970588 26.61029412] ; [38.61029412 20.38970588],0
a3,1,0.007346,7.186434,[54 22] ; [28 30],[46.50746269 29.49253731] ; [35.49253731 22.50746269],0
r4,1,0.00862,6.89997,[59 19] ; [32 27],[51.81021898 26.18978102] ; [39.18978102 19.81021898],0
s6,1,0.01078,6.501213,[35 42] ; [14 44],[27.94814815 49.05185185] ; [21.05185185 36.94814815],0
r3,1,0.019515,5.454727,[65 13] ; [39 20],[59.21167883 18.78832117] ; [44.78832117 14.21167883],0
d1,1,0.027197,4.878247,[37 41] ; [17 42],[30.74452555 47.25547445] ; [23.25547445 35.74452555],0
u1,1,0.034123,4.488516,[11 67] ; [ 2 57],[ 7.40145985 70.59854015] ; [ 5.59854015 53.40145985],0
u3,1,0.059163,3.560708,[13 11] ; [ 9 22],[ 9.6 14.4] ; [12.4 18.6],0
a5,1,0.091894,2.840883,[47 31] ; [27 32],[42.13138686 35.86861314] ; [31.86861314 27.13138686],0
v2,1,0.092813,2.82489,[31 46] ; [15 42],[26.43283582 50.56716418] ; [19.56716418 37.43283582],0
r2,1,0.094862,2.789876,[68  9] ; [45 13],[64.45185185 12.54814815] ; [48.54814815  9.45185185],0
n3,1,0.119728,2.42087,[21  9] ; [14 14],[18.10344828 11.89655172] ; [16.89655172 11.10344828],0
p8,1,0.138938,2.189677,[18 58] ; [ 8 51],[14.63703704 61.36296296] ; [11.36296296 47.63703704],0
v1,1,0.143771,2.137124,[31 46] ; [16 41],[27.00746269 49.99253731] ; [19.99253731 37.00746269],0
v3,1,0.194347,1.684351,[21 54] ; [10 45],[17.88461538 57.11538462] ; [13.11538462 41.88461538],0
p9,1,0.232377,1.426251,[27 45] ; [16 42],[23.81538462 48.18461538] ; [19.18461538 38.81538462],0
n1,1,0.232666,1.424486,[12 17] ; [ 8 22],[ 9.83050847 19.16949153] ; [10.16949153 19.83050847],0
b5,1,0.243445,1.360533,[50 28] ; [32 27],[46.68613139 31.31386861] ; [35.31386861 23.68613139],0
v4,1,0.25066,1.31962,[63 15] ; [42 16],[60.22058824 17.77941176] ; [44.77941176 13.22058824],0
