Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.003711,8.419958,[28  9] ; [4 9],[23.68 13.32] ; [8.32 4.68],0
a5,1,0.012389,6.254331,[26 11] ; [4 9],[22.2 14.8] ; [7.8 5.2],0
r1,1,0.014529,5.972648,[32  5] ; [7 6],[28.86  8.14] ; [10.14  2.86],0
r4,1,0.029693,4.726994,[31  6] ; [7 6],[28.12  8.88] ; [9.88 3.12],0
v1,1,0.053885,3.716258,[20 17] ; [ 3 10],[17.02 19.98] ; [5.98 7.02],0
d3,1,0.079091,3.083482,[27 10] ; [6 7],[24.42 12.58] ; [8.58 4.42],0
b5,1,0.097069,2.753056,[24 13] ; [5 8],[21.46 15.54] ; [7.54 5.46],0
s4,1,0.10646,2.605999,[ 6 30] ; [5 8],[ 8.08163265 27.91836735] ; [ 2.91836735 10.08163265],0
n2,1,0.115993,2.470604,[9 1] ; [4 3],[7.64705882 2.35294118] ; [5.35294118 1.64705882],0
s2,1,0.138632,2.193077,[23 14] ; [5 8],[20.72 16.28] ; [7.28 5.72],0
v3,1,0.147653,2.096327,[17 20] ; [ 3 10],[14.8 22.2] ; [5.2 7.8],0
a2,1,0.147712,2.095721,[10 27] ; [ 1 12],[ 8.14 28.86] ; [ 2.86 10.14],0
v4,1,0.164529,1.932096,[33  3] ; [10  3],[31.59183673  4.40816327] ; [11.40816327  1.59183673],0
r2,1,0.253915,1.301636,[35  2] ; [11  2],[34.04  2.96] ; [11.96  1.04],0
b4,1,0.259132,1.273389,[22 15] ; [10  3],[23.68 13.32] ; [8.32 4.68],0
p2,1,0.282209,1.156422,[26 11] ; [7 6],[24.42 12.58] ; [8.58 4.42],0
u2,1,0.30797,1.039361,[7 6] ; [4 1],[7.94444444 5.05555556] ; [3.05555556 1.94444444],0
u3,1,0.30797,1.039361,[7 6] ; [4 1],[7.94444444 5.05555556] ; [3.05555556 1.94444444],0
p4,1,0.333425,0.935551,[17 20] ; [8 5],[18.5 18.5] ; [6.5 6.5],0
s5,1,0.338987,0.91426,[10 27] ; [5 7],[11.32653061 25.67346939] ; [3.67346939 8.32653061],0
n6,1,0.37493,0.787258,[30  7] ; [9 4],[28.86  8.14] ; [10.14  2.86],0
p3,1,0.390346,0.737863,[13 23] ; [ 3 10],[11.75510204 24.24489796] ; [4.24489796 8.75510204],0
a4,1,0.429675,0.623701,[16 21] ; [4 9],[14.8 22.2] ; [5.2 7.8],0
a6,1,0.481374,0.495748,[24 13] ; [7 6],[22.94 14.06] ; [8.06 4.94],0
d5,1,0.503273,0.448027,[28  9] ; [11  2],[28.86  8.14] ; [10.14  2.86],0
s8,1,0.526106,0.401907,[18 19] ; [5 8],[17.02 19.98] ; [5.98 7.02],0
a8,1,0.530201,0.394006,[ 5 27] ; [ 1 11],[ 4.36363636 27.63636364] ; [ 1.63636364 10.36363636],0
s3,1,0.561523,0.337073,[26 11] ; [8 5],[25.16 11.84] ; [8.84 4.16],0
p11,1,0.64785,0.208622,[23 14] ; [9 4],[23.68 13.32] ; [8.32 4.68],0
a7,1,0.64785,0.208622,[23 14] ; [9 4],[23.68 13.32] ; [8.32 4.68],0
r3,1,0.662438,0.190575,[33  4] ; [11  2],[32.56  4.44] ; [11.44  1.56],0
s6,1,0.693023,0.155833,[25 12] ; [8 5],[24.42 12.58] ; [8.58 4.42],0
n3,1,0.69627,0.152381,[6 4] ; [3 3],[5.625 4.375] ; [3.375 2.625],0
d1,1,0.74714,0.10395,[19 18] ; [6 7],[18.5 18.5] ; [6.5 6.5],0
p8,1,0.763803,0.090295,[16 21] ; [5 8],[15.54 21.46] ; [5.46 7.54],0
b1,1,0.763803,0.090295,[21 16] ; [8 5],[21.46 15.54] ; [7.54 5.46],0
n1,1,0.789726,0.071111,[6 4] ; [4 2],[6.25 3.75] ; [3.75 2.25],0
p7,1,0.812053,0.056538,[18 18] ; [7 6],[18.36734694 17.63265306] ; [6.63265306 6.36734694],0
a3,1,0.829813,0.0462,[24 13] ; [8 5],[23.68 13.32] ; [8.32 4.68],0
p6,1,0.837848,0.04188,[10 26] ; [4 9],[10.28571429 25.71428571] ; [3.71428571 9.28571429],0
b2,1,0.84547,0.037987,[10 20] ; [3 7],[ 9.75 20.25] ; [3.25 6.75],0
b3,1,0.84547,0.037987,[10 20] ; [3 7],[ 9.75 20.25] ; [3.25 6.75],0
p10,1,0.855688,0.033075,[16 21] ; [6 7],[16.28 20.72] ; [5.72 7.28],0
v2,1,0.876914,0.023988,[18 19] ; [6 7],[17.76 19.24] ; [6.24 6.76],0
d4,1,0.927818,0.008207,[28  9] ; [10  3],[28.12  8.88] ; [9.88 3.12],0
d2,1,0.989677,0.000167,[17 20] ; [6 7],[17.02 19.98] ; [5.98 7.02],0
