Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,55.739182,[ 1 39] ; [106  49],[21.94871795 18.05128205] ; [85.05128205 69.94871795],1
d4,1,0.0,35.792841,[22 18] ; [143  11],[34.02061856  5.97938144] ; [130.97938144  23.02061856],1
a4,1,1e-05,19.440694,[ 4 36] ; [75 80],[16.20512821 23.79487179] ; [62.79487179 92.20512821],1
d2,1,6.7e-05,15.889764,[ 6 34] ; [77 77],[17.11340206 22.88659794] ; [65.88659794 88.11340206],1
a3,1,0.008734,6.876518,[22 18] ; [117  37],[28.65979381 11.34020619] ; [110.34020619  43.65979381],0
b5,1,0.019751,5.433784,[18 22] ; [101  54],[24.41025641 15.58974359] ; [94.58974359 60.41025641],0
u1,1,0.023776,5.110887,[ 1 39] ; [ 25 130],[ 5.33333333 34.66666667] ; [ 20.66666667 134.33333333],0
b4,1,0.029853,4.717742,[18 22] ; [99 56],[24. 16.] ; [93. 62.],0
a5,1,0.035827,4.405304,[22 18] ; [112  43],[27.48717949 12.51282051] ; [106.51282051  48.48717949],0
d3,1,0.037024,4.349309,[20 20] ; [105  50],[25.64102564 14.35897436] ; [99.35897436 55.64102564],0
p11,1,0.097634,2.743773,[34  6] ; [112  43],[29.94871795 10.05128205] ; [116.05128205  38.94871795],0
b1,1,0.120009,2.417203,[19 21] ; [ 53 102],[14.76923077 25.23076923] ; [57.23076923 97.76923077],0
n2,1,0.179444,1.80222,[9 1] ; [29 13],[7.30769231 2.69230769] ; [30.69230769 11.30769231],0
r1,1,0.183487,1.769153,[35  5] ; [121  34],[32.  8.] ; [124.  31.],0
p10,1,0.19243,1.698911,[27 13] ; [117  34],[30.15706806  9.84293194] ; [113.84293194  37.15706806],0
r2,1,0.199387,1.64686,[36  4] ; [143   7],[37.68421053  2.31578947] ; [141.31578947   8.68421053],0
s7,1,0.215227,1.535911,[14 25] ; [70 79],[17.42553191 21.57446809] ; [66.57446809 82.42553191],0
s8,1,0.246918,1.340658,[13 27] ; [66 89],[16.20512821 23.79487179] ; [62.79487179 92.20512821],0
p8,1,0.274959,1.19184,[16 24] ; [ 46 103],[13.12169312 26.87830688] ; [ 48.87830688 100.12169312],0
a1,1,0.397967,0.714462,[ 1 39] ; [  9 146],[ 2.05128205 37.94871795] ; [  7.94871795 147.05128205],0
p9,1,0.430449,0.621611,[30 10] ; [121  29],[31.78947368  8.21052632] ; [119.21052632  30.78947368],0
v3,1,0.454122,0.560343,[18 22] ; [78 73],[20.10471204 19.89528796] ; [75.89528796 75.10471204],0
n5,1,0.462869,0.538947,[27 13] ; [93 59],[25. 15.] ; [95. 57.],0
p2,1,0.498374,0.458397,[27 13] ; [113  42],[28.71794872 11.28205128] ; [111.28205128  43.71794872],0
r4,1,0.509819,0.434439,[35  5] ; [129  26],[33.64102564  6.35897436] ; [130.35897436  24.64102564],0
p1,1,0.5676,0.326715,[ 3 37] ; [  8 147],[ 2.25641026 37.74358974] ; [  8.74358974 146.25641026],0
n3,1,0.582874,0.301611,[8 2] ; [30 12],[7.30769231 2.69230769] ; [30.69230769 11.30769231],0
p6,1,0.599736,0.275394,[ 9 31] ; [ 28 121],[ 7.83068783 32.16931217] ; [ 29.16931217 119.83068783],0
p7,1,0.613748,0.254753,[23 17] ; [79 70],[21.58730159 18.41269841] ; [80.41269841 68.58730159],0
s5,1,0.623136,0.241485,[10 29] ; [ 43 102],[11.23369565 27.76630435] ; [ 41.76630435 103.23369565],0
n4,1,0.626974,0.236187,[27 13] ; [110  44],[28.24742268 11.75257732] ; [108.75257732  45.24742268],0
s2,1,0.642327,0.215712,[17 22] ; [74 81],[18.29381443 20.70618557] ; [72.70618557 82.29381443],0
n1,1,0.656817,0.197413,[2 8] ; [11 30],[2.54901961 7.45098039] ; [10.45098039 30.54901961],0
p3,1,0.731679,0.117576,[12 28] ; [ 42 112],[11.13402062 28.86597938] ; [ 42.86597938 111.13402062],0
a7,1,0.795021,0.067494,[28 12] ; [111  43],[28.65979381 11.34020619] ; [110.34020619  43.65979381],0
r3,1,0.798465,0.065195,[39  1] ; [147   5],[38.75  1.25] ; [147.25   4.75],0
a8,1,0.800265,0.064011,[ 7 33] ; [ 22 117],[ 6.48044693 33.51955307] ; [ 22.51955307 116.48044693],0
s4,1,0.861781,0.030313,[ 6 34] ; [ 25 130],[ 6.35897436 33.64102564] ; [ 24.64102564 130.35897436],0
a6,1,0.883338,0.021532,[26 14] ; [102  52],[26.39175258 13.60824742] ; [101.60824742  52.39175258],0
s6,1,0.904364,0.014436,[23 17] ; [89 63],[23.33333333 16.66666667] ; [88.66666667 63.33333333],0
u2,1,0.913525,0.011793,[8 9] ; [18 19],[8.18518519 8.81481481] ; [17.81481481 19.18518519],0
b2,1,0.938022,0.006046,[ 9 15] ; [33 53],[ 9.16363636 14.83636364] ; [32.83636364 53.16363636],0
b3,1,0.938022,0.006046,[ 9 15] ; [33 53],[ 9.16363636 14.83636364] ; [32.83636364 53.16363636],0
n6,1,0.955713,0.003084,[32  8] ; [123  30],[32.12435233  7.87564767] ; [122.87564767  30.12435233],0
s3,1,0.960308,0.002477,[21 19] ; [81 72],[21.13989637 18.86010363] ; [80.86010363 72.13989637],0
v1,1,0.967629,0.001647,[21 17] ; [84 67],[21.11111111 16.88888889] ; [83.88888889 67.11111111],0
u3,1,1.0,0.0,[9 9] ; [19 19],[9. 9.] ; [19. 19.],0
