Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,78.944688,[ 29 102] ; [173  74],[70.00529101 60.99470899] ; [131.99470899 115.00529101],1
p6,1,0.0,37.557824,[ 29 101] ; [135 109],[57.00534759 72.99465241] ; [106.99465241 137.00534759],1
p8,1,0.0,28.856082,[45 84] ; [158  89],[69.6462766 59.3537234] ; [133.3537234 113.6462766],1
p2,1,4e-06,21.452987,[95 36] ; [224  23],[110.55291005  20.44708995] ; [208.44708995  38.55291005],1
p5,1,7e-06,20.276787,[  3 127] ; [ 46 199],[ 16.98666667 113.01333333] ; [ 32.01333333 212.98666667],1
d1,1,1.6e-05,18.642253,[69 62] ; [185  63],[87.79419525 43.20580475] ; [166.20580475  81.79419525],1
d3,1,2.9e-05,17.458558,[77 53] ; [197  51],[94.23280423 35.76719577] ; [179.76719577  68.23280423],1
n5,1,0.0002,13.831303,[90 39] ; [212  35],[103.61170213  25.38829787] ; [198.38829787  48.61170213],1
p7,1,0.000258,13.35269,[68 54] ; [182  62],[83.33333333 38.66666667] ; [166.66666667  77.33333333],1
n6,1,0.000286,13.15666,[100  28] ; [225  21],[111.22994652  16.77005348] ; [213.77005348  32.22994652],1
p9,1,0.000592,11.801534,[101  26] ; [226  20],[111.33780161  15.66219839] ; [215.66219839  30.33780161],1
r4,1,0.000825,11.184284,[122   9] ; [246   2],[127.19788918   3.80211082] ; [240.80211082   7.19788918],1
s6,1,0.000862,11.101827,[104  25] ; [227  19],[113.864  15.136] ; [217.136  28.864],1
p10,1,0.001845,9.697402,[100  29] ; [221  26],[110.13031915  18.86968085] ; [210.86968085  36.13031915],0
n4,1,0.002322,9.27573,[95 35] ; [213  35],[105.92592593  24.07407407] ; [202.07407407  45.92592593],0
a2,1,0.004413,8.105663,[ 27 104] ; [ 86 162],[39.05804749 91.94195251] ; [ 73.94195251 174.05804749],0
p12,1,0.005816,7.606547,[  7 123] ; [ 37 210],[ 15.17241379 114.82758621] ; [ 28.82758621 218.17241379],0
d5,1,0.006874,7.305502,[101  29] ; [218  29],[110.  20.] ; [209.  38.],0
a5,1,0.00806,7.02008,[91 40] ; [202  46],[101.27440633  29.72559367] ; [191.72559367  56.27440633],0
s8,1,0.010176,6.603862,[71 60] ; [167  80],[82.48148148 48.51851852] ; [155.51851852  91.48148148],0
a4,1,0.011408,6.400598,[55 76] ; [138 110],[66.70976253 64.29023747] ; [126.29023747 121.70976253],0
d2,1,0.015302,5.881386,[62 68] ; [150  97],[73.10344828 56.89655172] ; [138.89655172 108.10344828],0
p11,1,0.016772,5.720063,[92 39] ; [201  47],[101.27440633  29.72559367] ; [191.72559367  56.27440633],0
d4,1,0.018126,5.583964,[107  23] ; [224  23],[114.13793103  15.86206897] ; [216.86206897  30.13793103],0
u4,1,0.027919,4.83305,[  1 130] ; [ 13 235],[  4.83905013 126.16094987] ; [  9.16094987 238.83905013],0
s7,1,0.032657,4.56369,[84 43] ; [180  55],[92.61878453 34.38121547] ; [171.38121547  63.61878453],0
a3,1,0.034639,4.462872,[93 37] ; [201  47],[101.11111111  28.88888889] ; [192.88888889  55.11111111],0
p1,1,0.034972,4.446555,[  7 123] ; [ 30 216],[ 12.79255319 117.20744681] ; [ 24.20744681 221.79255319],0
v4,1,0.039105,4.256303,[124   6] ; [245   3],[126.9047619   3.0952381] ; [242.0952381   5.9047619],0
a7,1,0.044168,4.050113,[90 41] ; [193  54],[98.07671958 32.92328042] ; [184.92328042  62.07671958],0
s5,1,0.045022,4.017831,[50 75] ; [122 117],[59.06593407 65.93406593] ; [112.93406593 126.06593407],0
