Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,59.535881,[96  4] ; [15 25],[79.28571429 20.71428571] ; [31.71428571  8.28571429],1
r2,1,0.032783,4.557054,[83 15] ; [26 12],[78.54411765 19.45588235] ; [30.45588235  7.54411765],0
a1,1,0.037104,4.345622,[ 6 95] ; [ 7 34],[ 9.24647887 91.75352113] ; [ 3.75352113 37.24647887],0
a7,1,0.04387,4.061544,[63 38] ; [18 23],[57.61267606 43.38732394] ; [23.38732394 17.61267606],0
s7,1,0.079782,3.06934,[41 53] ; [11 29],[36.47761194 57.52238806] ; [15.52238806 24.47761194],0
n5,1,0.091337,2.850658,[88 13] ; [31 10],[84.64084507 16.35915493] ; [34.35915493  6.64084507],0
n2,1,0.105023,2.627566,[20  4] ; [11  7],[17.71428571  6.28571429] ; [13.28571429  4.71428571],0
p5,1,0.120934,2.405185,[14 86] ; [ 2 39],[11.34751773 88.65248227] ; [ 4.65248227 36.34751773],0
b1,1,0.136271,2.219575,[38 63] ; [21 20],[41.96478873 59.03521127] ; [17.03521127 23.96478873],0
d5,1,0.155447,2.017972,[76 25] ; [26 15],[72.54929577 28.45070423] ; [29.45070423 11.54929577],0
d2,1,0.157255,2.000423,[37 63] ; [20 20],[40.71428571 59.28571429] ; [16.28571429 23.71428571],0
p1,1,0.160218,1.972169,[13 88] ; [ 2 39],[10.66901408 90.33098592] ; [ 4.33098592 36.66901408],0
p6,1,0.190322,1.715123,[35 64] ; [ 9 29],[31.79562044 67.20437956] ; [12.20437956 25.79562044],0
u2,1,0.196798,1.665981,[18 15] ; [ 6 11],[15.84 17.16] ; [8.16 8.84],0
a3,1,0.206239,1.597635,[68 33] ; [23 18],[64.72535211 36.27464789] ; [26.27464789 14.72535211],0
n3,1,0.209482,1.575,[20  4] ; [12  6],[18.28571429  5.71428571] ; [13.71428571  4.28571429],0
d1,1,0.234414,1.413878,[48 53] ; [15 26],[44.80985915 56.19014085] ; [18.19014085 22.80985915],0
v2,1,0.262428,1.255901,[47 51] ; [15 25],[44.02898551 53.97101449] ; [17.97101449 22.02898551],0
u1,1,0.286823,1.134475,[ 5 96] ; [ 4 37],[ 6.40140845 94.59859155] ; [ 2.59859155 38.40140845],0
b3,1,0.4142,0.666713,[24 38] ; [ 9 21],[22.23913043 39.76086957] ; [10.76086957 19.23913043],0
b2,1,0.4142,0.666713,[24 38] ; [ 9 21],[22.23913043 39.76086957] ; [10.76086957 19.23913043],0
v3,1,0.420888,0.647836,[36 63] ; [12 29],[33.94285714 65.05714286] ; [14.05714286 26.94285714],0
d3,1,0.470515,0.520767,[56 45] ; [20 21],[54.05633803 46.94366197] ; [21.94366197 19.05633803],0
b4,1,0.48782,0.48133,[63 38] ; [23 18],[61.16901408 39.83098592] ; [24.83098592 16.16901408],0
a8,1,0.602032,0.271943,[13 83] ; [ 4 35],[12.08888889 83.91111111] ; [ 4.91111111 34.08888889],0
p12,1,0.639721,0.219108,[ 7 93] ; [ 2 39],[ 6.38297872 93.61702128] ; [ 2.61702128 38.38297872],0
s1,1,0.672525,0.178662,[ 4 97] ; [ 1 39],[ 3.58156028 97.41843972] ; [ 1.41843972 38.58156028],0
n1,1,0.767218,0.087626,[11 13] ; [ 7 10],[10.53658537 13.46341463] ; [7.46341463 9.53658537],0
a6,1,0.778543,0.079084,[59 42] ; [25 16],[59.74647887 41.25352113] ; [24.25352113 16.74647887],0
s4,1,0.856994,0.032473,[16 85] ; [ 6 35],[15.64788732 85.35211268] ; [ 6.35211268 34.64788732],0
b5,1,0.907701,0.013442,[63 38] ; [26 15],[63.3028169 37.6971831] ; [25.6971831 15.3028169],0
a2,1,0.912608,0.012045,[13 88] ; [ 5 36],[12.8028169 88.1971831] ; [ 5.1971831 35.8028169],0
a4,1,0.989087,0.000187,[38 63] ; [15 25],[37.96453901 63.03546099] ; [15.03546099 24.96453901],0
