Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,27.361563,[74  5] ; [20 18],[63.47008547 15.52991453] ; [30.52991453  7.47008547],1
p11,1,1e-06,24.150311,[67 12] ; [17 24],[55.3 23.7] ; [28.7 12.3],1
p10,1,5e-06,20.98153,[67 11] ; [19 22],[56.3697479 21.6302521] ; [29.6302521 11.3697479],1
n6,1,0.000105,15.049103,[70  9] ; [23 17],[61.7394958 17.2605042] ; [31.2605042  8.7394958],1
p4,1,0.000176,14.070317,[51 27] ; [12 29],[41.29411765 36.70588235] ; [21.70588235 19.29411765],1
v4,1,0.000197,13.857159,[72  7] ; [26 15],[64.51666667 14.48333333] ; [33.48333333  7.51666667],1
s6,1,0.000205,13.784998,[53 23] ; [14 27],[43.52136752 32.47863248] ; [23.47863248 17.52136752],1
r3,1,0.000547,11.947956,[70  8] ; [26 15],[62.92436975 15.07563025] ; [33.07563025  7.92436975],1
r4,1,0.001996,9.553213,[54 25] ; [16 25],[46.08333333 32.91666667] ; [23.91666667 17.08333333],0
n4,1,0.002163,9.40615,[62 17] ; [21 20],[54.64166667 24.35833333] ; [28.35833333 12.64166667],0
s8,1,0.003016,8.797587,[35 44] ; [ 7 34],[27.65 51.35] ; [14.35 26.65],0
p6,1,0.003616,8.467029,[32 45] ; [ 6 34],[25.00854701 51.99145299] ; [12.99145299 27.00854701],0
p1,1,0.004758,7.969257,[ 4 75] ; [ 9 32],[ 8.55833333 70.44166667] ; [ 4.44166667 36.55833333],0
p8,1,0.015841,5.820442,[37 40] ; [10 30],[30.93162393 46.06837607] ; [16.06837607 23.93162393],0
p3,1,0.016722,5.72534,[44 35] ; [13 27],[37.84033613 41.15966387] ; [19.15966387 20.84033613],0
p7,1,0.017345,5.661108,[44 33] ; [14 27],[37.84745763 39.15254237] ; [20.15254237 20.84745763],0
n3,1,0.021629,5.275397,[20  5] ; [10 11],[16.30434783  8.69565217] ; [13.69565217  7.30434783],0
v1,1,0.030187,4.698625,[37 38] ; [11 28],[31.57894737 43.42105263] ; [16.42105263 22.57894737],0
s2,1,0.034833,4.453338,[43 36] ; [14 27],[37.525 41.475] ; [19.475 21.525],0
s7,1,0.038343,4.289743,[37 38] ; [11 27],[31.85840708 43.14159292] ; [16.14159292 21.85840708],0
v3,1,0.047237,3.936926,[26 52] ; [ 6 32],[21.51724138 56.48275862] ; [10.48275862 27.51724138],0
s3,1,0.054463,3.698453,[43 35] ; [15 26],[38.01680672 39.98319328] ; [19.98319328 21.01680672],0
d2,1,0.058081,3.591351,[36 43] ; [25 14],[40.83898305 38.16101695] ; [20.16101695 18.83898305],0
r2,1,0.064896,3.407609,[65 11] ; [27 11],[61.33333333 14.66666667] ; [30.66666667  7.33333333],0
s1,1,0.088397,2.903317,[ 2 76] ; [ 4 37],[ 3.93277311 74.06722689] ; [ 2.06722689 38.93277311],0
n2,1,0.089147,2.889711,[21  4] ; [13  8],[18.47826087  6.52173913] ; [15.52173913  5.47826087],0
b1,1,0.104015,2.642877,[32 47] ; [23 18],[36.20833333 42.79166667] ; [18.79166667 22.20833333],0
s5,1,0.128794,2.306976,[25 48] ; [ 8 31],[21.50892857 51.49107143] ; [11.49107143 27.50892857],0
n5,1,0.195595,1.674965,[60 18] ; [27 14],[57.02521008 20.97478992] ; [29.97478992 11.02521008],0
b2,1,0.20603,1.599107,[16 30] ; [13 13],[18.52777778 27.47222222] ; [10.47222222 15.52777778],0
b3,1,0.20603,1.599107,[16 30] ; [13 13],[18.52777778 27.47222222] ; [10.47222222 15.52777778],0
a3,1,0.242785,1.36435,[58 21] ; [34  7],[60.56666667 18.43333333] ; [31.43333333  9.56666667],0
u1,1,0.270174,1.215863,[ 5 74] ; [ 5 36],[ 6.58333333 72.41666667] ; [ 3.41666667 37.58333333],0
s4,1,0.270553,1.213939,[16 63] ; [ 5 36],[13.825 65.175] ; [ 7.175 33.825],0
p5,1,0.270922,1.212072,[ 9 70] ; [ 2 37],[ 7.36440678 71.63559322] ; [ 3.63559322 35.36440678],0
a7,1,0.366026,0.817113,[51 28] ; [23 18],[48.71666667 30.28333333] ; [25.28333333 15.71666667],0
u2,1,0.377822,0.777778,[10 11] ; [2 5],[ 9. 12.] ; [3. 4.],0
d4,1,0.386403,0.750232,[65 14] ; [31 10],[63.2 15.8] ; [32.8  8.2],0
b5,1,0.443884,0.586221,[50 29] ; [23 18],[48.05833333 30.94166667] ; [24.94166667 16.05833333],0
n1,1,0.466763,0.52963,[11 13] ; [ 7 13],[ 9.81818182 14.18181818] ; [ 8.18181818 11.81818182],0
d1,1,0.492573,0.470901,[43 36] ; [25 16],[44.76666667 34.23333333] ; [23.23333333 17.76666667],0
a4,1,0.559228,0.341042,[37 42] ; [21 19],[38.50420168 40.49579832] ; [19.49579832 20.50420168],0
v2,1,0.596104,0.280912,[34 44] ; [15 24],[32.66666667 45.33333333] ; [16.33333333 22.66666667],0
u4,1,0.633992,0.226686,[ 1 78] ; [ 1 40],[ 1.31666667 77.68333333] ; [ 0.68333333 40.31666667],0
d3,1,0.720429,0.128082,[47 32] ; [23 18],[46.08333333 32.91666667] ; [23.91666667 17.08333333],0
a1,1,0.72951,0.119562,[ 8 71] ; [ 5 36],[ 8.55833333 70.44166667] ; [ 4.44166667 36.55833333],0
u3,1,0.744785,0.105965,[10 10] ; [3 4],[ 9.62962963 10.37037037] ; [3.37037037 3.62962963],0
d5,1,0.788679,0.071838,[67 12] ; [34  7],[66.49166667 12.50833333] ; [34.50833333  6.49166667],0
a6,1,0.789126,0.071527,[54 25] ; [29 12],[54.64166667 24.35833333] ; [28.35833333 12.64166667],0
a2,1,0.809997,0.057807,[14 65] ; [ 8 33],[14.48333333 64.51666667] ; [ 7.51666667 33.48333333],0
b4,1,0.861783,0.030312,[43 36] ; [23 18],[43.45 35.55] ; [22.55 18.45],0
a8,1,0.895764,0.017165,[ 8 68] ; [ 4 37],[ 7.79487179 68.20512821] ; [ 4.20512821 36.79487179],0
