Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,1e-06,24.483621,[49 51] ; [19 92],[32.22748815 67.77251185] ; [35.77251185 75.22748815],1
v1,1,0.000618,11.720637,[55 46] ; [35 77],[42.67605634 58.32394366] ; [47.32394366 64.67605634],1
a5,1,0.000977,10.871144,[78 26] ; [61 53],[66.31192661 37.68807339] ; [72.68807339 41.31192661],1
d1,1,0.001231,10.443833,[62 42] ; [43 71],[50.09174312 53.90825688] ; [54.90825688 59.09174312],0
p9,1,0.001793,9.750583,[87 15] ; [75 37],[77.21495327 24.78504673] ; [84.78504673 27.21495327],0
p12,1,0.00596,7.56234,[11 92] ; [  2 111],[ 6.19907407 96.80092593] ; [  6.80092593 106.19907407],0
d5,1,0.007811,7.076268,[84 20] ; [73 40],[75.24423963 28.75576037] ; [81.75576037 31.24423963],0
p10,1,0.008796,6.863715,[82 20] ; [72 40],[73.40186916 28.59813084] ; [80.59813084 31.40186916],0
a7,1,0.009927,6.647911,[83 21] ; [73 41],[74.42201835 29.57798165] ; [81.57798165 32.42201835],0
s6,1,0.043165,4.088942,[77 23] ; [72 40],[70.28301887 29.71698113] ; [78.71698113 33.28301887],0
a3,1,0.049932,3.84373,[74 30] ; [66 47],[67.09677419 36.90322581] ; [72.90322581 40.09677419],0
d3,1,0.060403,3.52628,[76 28] ; [69 44],[69.49308756 34.50691244] ; [75.50691244 37.49308756],0
d4,1,0.062066,3.481295,[88 16] ; [84 29],[82.43317972 21.56682028] ; [89.56682028 23.43317972],0
n6,1,0.067529,3.342081,[81 20] ; [79 35],[75.1627907 25.8372093] ; [84.8372093 29.1627907],0
r1,1,0.070361,3.274587,[84 19] ; [81 33],[78.31797235 24.68202765] ; [86.68202765 27.31797235],0
s1,1,0.072262,3.230871,[ 3 98] ; [ 10 103],[ 6.13551402 94.86448598] ; [  6.86448598 106.13551402],0
r4,1,0.072738,3.220132,[93 11] ; [92 22],[88.25688073 15.74311927] ; [96.74311927 17.25688073],0
a2,1,0.08494,2.967754,[24 80] ; [16 98],[19.08256881 84.91743119] ; [20.91743119 93.08256881],0
p11,1,0.093617,2.811054,[80 24] ; [76 38],[74.42201835 29.57798165] ; [81.57798165 32.42201835],0
b1,1,0.094462,2.796641,[35 69] ; [51 63],[41.02752294 62.97247706] ; [44.97247706 69.02752294],0
p8,1,0.097775,2.741461,[47 54] ; [40 73],[41.06074766 59.93925234] ; [45.93925234 67.06074766],0
r2,1,0.138696,2.192373,[99  4] ; [103  10],[96.32407407  6.67592593] ; [105.67592593   7.32407407],0
d2,1,0.1747,1.842144,[50 54] ; [44 69],[45.05069124 58.94930876] ; [48.94930876 64.05069124],0
p4,1,0.205565,1.602391,[59 44] ; [55 58],[54.36111111 48.63888889] ; [59.63888889 53.36111111],0
s2,1,0.225776,1.467278,[72 32] ; [70 44],[67.74311927 36.25688073] ; [74.25688073 39.74311927],0
p6,1,0.239472,1.383699,[33 67] ; [29 84],[29.10798122 70.89201878] ; [32.89201878 80.10798122],0
s7,1,0.25833,1.277685,[45 57] ; [39 68],[40.99521531 61.00478469] ; [43.00478469 63.99521531],0
b3,1,0.264797,1.243502,[18 35] ; [16 49],[15.27118644 37.72881356] ; [18.72881356 46.27118644],0
b2,1,0.264797,1.243502,[18 35] ; [16 49],[15.27118644 37.72881356] ; [18.72881356 46.27118644],0
u3,1,0.267301,1.230544,[14 16] ; [28 19],[16.36363636 13.63636364] ; [25.63636364 21.36363636],0
p3,1,0.279743,1.168338,[49 53] ; [46 67],[45.06976744 56.93023256] ; [49.93023256 63.06976744],0
n1,1,0.341314,0.90549,[ 6 13] ; [14 17],[ 7.6 11.4] ; [12.4 18.6],0
n3,1,0.353837,0.859649,[15  4] ; [20 10],[13.57142857  5.42857143] ; [21.42857143  8.57142857],0
u2,1,0.374047,0.790175,[13 16] ; [26 21],[14.88157895 14.11842105] ; [24.11842105 22.88157895],0
p1,1,0.375683,0.78478,[ 6 98] ; [ 10 102],[ 7.7037037 96.2962963] ; [  8.2962963 103.7037037],0
a8,1,0.414264,0.666531,[11 88] ; [16 91],[12.97572816 86.02427184] ; [14.02427184 92.97572816],0
p7,1,0.456471,0.554534,[64 37] ; [63 45],[61.37320574 39.62679426] ; [65.62679426 42.37320574],0
s4,1,0.503089,0.448415,[22 82] ; [28 84],[24.07407407 79.92592593] ; [25.92592593 86.07407407],0
p5,1,0.525049,0.403964,[ 6 97] ; [  9 103],[ 7.18604651 95.81395349] ; [  7.81395349 104.18604651],0
b4,1,0.542432,0.371051,[68 36] ; [70 44],[65.83486239 38.16513761] ; [72.16513761 41.83486239],0
n2,1,0.564113,0.332633,[14  5] ; [25  6],[14.82  4.18] ; [24.18  6.82],0
a4,1,0.613525,0.255074,[44 60] ; [44 69],[42.17511521 61.82488479] ; [45.82488479 67.17511521],0
a6,1,0.628644,0.233904,[65 39] ; [67 46],[63.26267281 40.73732719] ; [68.73732719 44.26267281],0
u1,1,0.638229,0.221066,[16 88] ; [15 99],[14.78899083 89.21100917] ; [16.21100917 97.78899083],0
n5,1,0.69773,0.150844,[72 30] ; [77 36],[70.68837209 31.31162791] ; [78.31162791 34.68837209],0
p2,1,0.730463,0.118687,[81 22] ; [91 22],[82.01851852 20.98148148] ; [89.98148148 23.01851852],0
s5,1,0.804785,0.061087,[32 67] ; [38 74],[32.8436019 66.1563981] ; [37.1563981 74.8436019],0
b5,1,0.862214,0.030122,[59 45] ; [66 48],[59.63302752 44.36697248] ; [65.36697248 48.63302752],0
a1,1,0.878042,0.023547,[ 5 99] ; [  6 108],[ 5.24770642 98.75229358] ; [  5.75229358 108.24770642],0
n4,1,0.909079,0.013042,[75 29] ; [83 31],[75.37614679 28.62385321] ; [82.62385321 31.37614679],0
