Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,117.52323,[ 3 65] ; [244  84],[42.41414141 25.58585859] ; [204.58585859 123.41414141],1
d3,1,0.0,54.552844,[21 47] ; [251  77],[46.70707071 21.29292929] ; [225.29292929 102.70707071],1
d5,1,0.0,54.403257,[34 34] ; [289  39],[55.46464646 12.53535354] ; [267.53535354  60.46464646],1
a3,1,0.0,37.533496,[32 36] ; [268  59],[51.64556962 16.35443038] ; [248.35443038  78.64556962],1
d2,1,1e-06,24.943768,[17 51] ; [191 137],[35.71717172 32.28282828] ; [172.28282828 155.71717172],1
a5,1,5e-06,21.01936,[35 33] ; [257  71],[50.14141414 17.85858586] ; [241.85858586  86.14141414],1
a2,1,1.2e-05,19.224972,[ 3 65] ; [ 98 230],[17.34343434 50.65656566] ; [ 83.65656566 244.34343434],1
a4,1,1.3e-05,18.980829,[15 52] ; [169 159],[31.21012658 35.78987342] ; [152.78987342 175.21012658],1
r1,1,9.7e-05,15.197502,[43 23] ; [280  48],[54.10659898 11.89340102] ; [268.89340102  59.10659898],1
u1,1,0.000115,14.871577,[ 2 66] ; [ 77 251],[13.56565657 54.43434343] ; [ 65.43434343 262.56565657],1
s2,1,0.00066,11.599593,[44 24] ; [272  56],[54.26262626 13.73737374] ; [261.73737374  66.26262626],1
a6,1,0.000952,10.91955,[33 35] ; [227 100],[44.75949367 23.24050633] ; [215.24050633 111.75949367],1
b2,1,0.003498,8.527499,[ 8 34] ; [ 91 120],[16.43478261 25.56521739] ; [ 82.56521739 128.43478261],0
b3,1,0.003498,8.527499,[ 8 34] ; [ 91 120],[16.43478261 25.56521739] ; [ 82.56521739 128.43478261],0
p9,1,0.006195,7.492591,[53 15] ; [293  33],[59.71573604  8.28426396] ; [286.28426396  39.71573604],0
r2,1,0.009108,6.801534,[61  6] ; [317   8],[64.60714286  2.39285714] ; [313.39285714  11.60714286],0
s8,1,0.009515,6.723599,[32 36] ; [209 118],[41.48860759 26.51139241] ; [199.51139241 127.48860759],0
p8,1,0.01313,6.151468,[28 39] ; [189 135],[37.18414322 29.81585678] ; [179.81585678 144.18414322],0
v2,1,0.01509,5.905926,[27 37] ; [185 130],[35.7994723 28.2005277] ; [176.2005277 138.7994723],0
s6,1,0.021227,5.308051,[49 16] ; [279  43],[55.09043928  9.90956072] ; [272.90956072  49.09043928],0
u2,1,0.023403,5.138341,[13 23] ; [36 24],[18.375 17.625] ; [30.625 29.375],0
s1,1,0.025437,4.993856,[ 6 60] ; [ 10 313],[ 2.71465296 63.28534704] ; [ 13.28534704 309.71465296],0
p11,1,0.026322,4.934771,[49 19] ; [274  54],[55.46464646 12.53535354] ; [267.53535354  60.46464646],0
r4,1,0.027627,4.851218,[58 10] ; [306  22],[62.50505051  5.49494949] ; [301.49494949  26.50505051],0
a7,1,0.030065,4.705548,[41 27] ; [240  87],[48.37468354 19.62531646] ; [232.62531646  94.37468354],0
p12,1,0.051838,3.780995,[ 3 65] ; [ 41 285],[ 7.59390863 60.40609137] ; [ 36.40609137 289.59390863],0
v1,1,0.052384,3.763465,[31 35] ; [190 127],[38.08355091 27.91644909] ; [182.91644909 134.08355091],0
p1,1,0.056684,3.631857,[11 57] ; [ 28 298],[ 6.73096447 61.26903553] ; [ 32.26903553 293.73096447],0
s5,1,0.057154,3.618113,[21 45] ; [139 173],[27.93650794 38.06349206] ; [132.06349206 179.93650794],0
p2,1,0.058954,3.566576,[53 15] ; [284  43],[58.01518987  9.98481013] ; [278.98481013  48.01518987],0
u3,1,0.060385,3.526766,[17 19] ; [40 20],[21.375 14.625] ; [35.625 24.375],0
p4,1,0.064629,3.414415,[38 30] ; [221 106],[44.58734177 23.41265823] ; [214.41265823 112.58734177],0
n4,1,0.075353,3.162386,[56 11] ; [298  30],[60.04556962  6.95443038] ; [293.95443038  34.04556962],0
s7,1,0.07927,3.079815,[37 26] ; [224  96],[42.93211488 20.06788512] ; [218.06788512 101.93211488],0
v4,1,0.081851,3.027752,[61  6] ; [315  13],[63.77721519  3.22278481] ; [312.22278481  15.77721519],0
r3,1,0.090433,2.866648,[62  6] ; [313  13],[64.72081218  3.27918782] ; [310.27918782  15.72081218],0
p6,1,0.10308,2.657225,[23 45] ; [144 179],[29.04347826 38.95652174] ; [137.95652174 185.04347826],0
a1,1,0.121245,2.401161,[ 1 67] ; [ 20 308],[ 3.60606061 64.39393939] ; [ 17.39393939 310.60606061],0
