Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,104.535236,[ 20 129] ; [112  45],[64.2745098 84.7254902] ; [67.7254902 89.2745098],1
d4,1,0.0,74.755277,[87 62] ; [154   2],[117.73442623  31.26557377] ; [123.26557377  32.73442623],1
d3,1,0.0,74.016529,[64 83] ; [141  16],[99.12828947 47.87171053] ; [105.87171053  51.12828947],1
d5,1,0.0,72.827624,[84 64] ; [153   4],[115.00327869  32.99672131] ; [121.99672131  35.00327869],1
a2,1,0.0,53.748269,[  6 143] ; [61 97],[ 32.51791531 116.48208469] ; [ 34.48208469 123.51791531],1
a4,1,0.0,49.893645,[ 31 117] ; [96 62],[61.4248366 86.5751634] ; [65.5751634 92.4248366],1
a5,1,0.0,42.672316,[72 77] ; [132  26],[99.00977199 49.99022801] ; [104.99022801  53.00977199],1
a3,1,0.0,39.733168,[72 76] ; [130  27],[98.01967213 49.98032787] ; [103.98032787  53.01967213],1
u1,1,0.0,35.782809,[  3 146] ; [ 41 117],[ 21.35504886 127.64495114] ; [ 22.64495114 135.35504886],1
a6,1,0.0,26.993766,[79 70] ; [127  30],[100.30718954  48.69281046] ; [105.69281046  51.30718954],1
r4,1,8.5e-05,15.448684,[118  31] ; [149   9],[129.58631922  19.41368078] ; [137.41368078  20.58631922],1
r1,1,0.000104,15.055051,[100  49] ; [134  22],[114.3147541  34.6852459] ; [119.6852459  36.3147541],1
n4,1,0.000451,12.306882,[94 55] ; [128  30],[107.74592834  41.25407166] ; [114.25407166  43.74592834],1
p10,1,0.000608,11.750307,[102  46] ; [134  23],[114.51803279  33.48196721] ; [121.48196721  35.51803279],1
r2,1,0.000615,11.729421,[126  21] ; [150   5],[134.34437086  12.65562914] ; [141.65562914  13.34437086],1
p9,1,0.000694,11.505629,[106  42] ; [137  20],[117.9147541  30.0852459] ; [125.0852459  31.9147541],1
v2,1,0.00168,9.870256,[66 79] ; [95 54],[79.4047619 65.5952381] ; [81.5952381 67.4047619],0
n6,1,0.013101,6.155446,[111  36] ; [136  21],[119.4375  27.5625] ; [127.5625  29.4375],0
a7,1,0.016283,5.772031,[98 50] ; [124  34],[107.37254902  40.62745098] ; [114.62745098  43.37254902],0
b1,1,0.022323,5.22046,[70 79] ; [ 54 104],[60.18241042 88.81758958] ; [63.81758958 94.18241042],0
r3,1,0.030675,4.671053,[133  15] ; [150   6],[137.77631579  10.22368421] ; [145.22368421  10.77631579],0
b3,1,0.038017,4.30425,[17 71] ; [30 61],[23.10614525 64.89385475] ; [23.89385475 67.10614525],0
b2,1,0.038017,4.30425,[17 71] ; [30 61],[23.10614525 64.89385475] ; [23.89385475 67.10614525],0
n5,1,0.041043,4.174251,[96 51] ; [120  38],[104.10491803  42.89508197] ; [111.89508197  46.10491803],0
p4,1,0.048971,3.87636,[86 63] ; [107  49],[94.2852459 54.7147541] ; [98.7147541 57.2852459],0
v1,1,0.053141,3.739478,[61 84] ; [82 72],[69.34782609 75.65217391] ; [73.65217391 80.34782609],0
v4,1,0.060881,3.513231,[135  12] ; [151   5],[138.75247525   8.24752475] ; [147.24752475   8.75247525],0
p11,1,0.100964,2.690247,[109  40] ; [128  30],[115.02605863  33.97394137] ; [121.97394137  36.02605863],0
a8,1,0.125124,2.35198,[ 13 126] ; [ 21 115],[ 17.18545455 121.81454545] ; [ 16.81454545 119.18545455],0
n1,1,0.147803,2.094775,[14 25] ; [ 5 21],[11.4 27.6] ; [ 7.6 18.4],0
v3,1,0.177488,1.818533,[ 45 103] ; [56 92],[50.5 97.5] ; [50.5 97.5],0
p8,1,0.207182,1.591013,[87 61] ; [102  53],[92.31683168 55.68316832] ; [96.68316832 58.31683168],0
s4,1,0.257294,1.283257,[ 26 121] ; [ 20 134],[ 22.46511628 124.53488372] ; [ 23.53488372 130.46511628],0
n3,1,0.290154,1.118907,[29 10] ; [23  4],[30.72727273  8.27272727] ; [21.27272727  5.72727273],0
s7,1,0.297099,1.08717,[ 37 104] ; [ 48 103],[41.04452055 99.95547945] ; [ 43.95547945 107.04452055],0
b5,1,0.315986,1.00549,[85 64] ; [99 59],[89.3029316 59.6970684] ; [94.6970684 63.3029316],0
s5,1,0.319756,0.989944,[ 36 112] ; [ 45 108],[ 39.82724252 108.17275748] ; [ 41.17275748 111.82724252],0
s3,1,0.320739,0.985933,[70 77] ; [65 90],[65.71192053 81.28807947] ; [69.28807947 85.71192053],0
p6,1,0.339762,0.91133,[56 91] ; [67 87],[60.06976744 86.93023256] ; [62.93023256 91.06976744],0
u3,1,0.408973,0.681784,[36 39] ; [16 12],[37.86407767 37.13592233] ; [14.13592233 13.86407767],0
