Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,35.496002,[45 12] ; [11 40],[29.55555556 27.44444444] ; [26.44444444 24.55555556],1
p2,1,6e-06,20.466218,[42 14] ; [16 35],[30.35514019 25.64485981] ; [27.64485981 23.35514019],1
p11,1,7.2e-05,15.762566,[38 20] ; [14 37],[27.66972477 30.33027523] ; [24.33027523 26.66972477],1
r3,1,0.002675,9.017045,[37 19] ; [18 31],[29.33333333 26.66666667] ; [25.66666667 23.33333333],0
s8,1,0.014956,5.921655,[13 45] ; [ 3 48],[ 8.51376147 49.48623853] ; [ 7.48623853 43.51376147],0
v1,1,0.015784,5.82677,[24 31] ; [11 40],[18.16037736 36.83962264] ; [16.83962264 34.16037736],0
v4,1,0.024366,5.068365,[37 16] ; [24 26],[31.38834951 21.61165049] ; [29.61165049 20.38834951],0
s3,1,0.038282,4.292455,[25 30] ; [13 37],[19.9047619 35.0952381] ; [18.0952381 31.9047619],0
d2,1,0.058232,3.58705,[18 40] ; [24 25],[22.76635514 35.23364486] ; [19.23364486 29.76635514],0
n3,1,0.077318,3.120395,[14  7] ; [12 17],[10.92 10.08] ; [15.08 13.92],0
s7,1,0.081425,3.036231,[19 38] ; [ 9 40],[15.05660377 41.94339623] ; [12.94339623 36.05660377],0
p5,1,0.123319,2.374652,[ 5 51] ; [ 1 49],[ 3.16981132 52.83018868] ; [ 2.83018868 47.16981132],0
a8,1,0.130442,2.287242,[ 5 49] ; [ 1 46],[ 3.20792079 50.79207921] ; [ 2.79207921 44.20792079],0
p7,1,0.134254,2.242617,[21 34] ; [12 37],[17.45192308 37.54807692] ; [15.54807692 33.45192308],0
a7,1,0.147851,2.094285,[33 25] ; [21 28],[29.27102804 28.72897196] ; [24.72897196 24.27102804],0
p4,1,0.152756,2.044516,[20 38] ; [11 39],[16.64814815 41.35185185] ; [14.35185185 35.64814815],0
p8,1,0.154769,2.024605,[17 40] ; [ 9 41],[13.85046729 43.14953271] ; [12.14953271 37.85046729],0
s6,1,0.170354,1.879826,[24 33] ; [15 36],[20.58333333 36.41666667] ; [18.41666667 32.58333333],0
p3,1,0.177973,1.814466,[15 42] ; [ 8 43],[12.13888889 44.86111111] ; [10.86111111 40.13888889],0
n6,1,0.18821,1.731574,[34 21] ; [24 25],[30.67307692 24.32692308] ; [27.32692308 21.67307692],0
s2,1,0.191834,1.703476,[19 39] ; [11 40],[15.96330275 42.03669725] ; [14.03669725 36.96330275],0
b4,1,0.257863,1.280192,[38 20] ; [28 23],[35.11926606 22.88073394] ; [30.88073394 20.11926606],0
d1,1,0.264376,1.245697,[19 39] ; [22 29],[21.81651376 36.18348624] ; [19.18348624 31.81651376],0
n2,1,0.283272,1.151323,[13  8] ; [14 16],[11.11764706  9.88235294] ; [15.88235294 14.11764706],0
s1,1,0.339475,0.912414,[ 3 55] ; [ 5 45],[ 4.2962963 53.7037037] ; [ 3.7037037 46.2962963],0
d4,1,0.347862,0.881241,[42 16] ; [32 18],[39.74074074 18.25925926] ; [34.25925926 15.74074074],0
a2,1,0.379653,0.771824,[ 4 54] ; [ 6 45],[ 5.32110092 52.67889908] ; [ 4.67889908 46.32110092],0
a5,1,0.384285,0.756948,[31 27] ; [23 28],[28.73394495 29.26605505] ; [25.26605505 25.73394495],0
s4,1,0.414612,0.665536,[ 8 50] ; [10 41],[ 9.57798165 48.42201835] ; [ 8.42201835 42.57798165],0
b3,1,0.42788,0.628571,[ 9 24] ; [12 21],[10.5 22.5] ; [10.5 22.5],0
b2,1,0.42788,0.628571,[ 9 24] ; [12 21],[10.5 22.5] ; [10.5 22.5],0
a4,1,0.458899,0.548578,[17 41] ; [18 32],[18.7962963 39.2037037] ; [16.2037037 33.7962963],0
s5,1,0.5007,0.453452,[12 46] ; [ 8 43],[10.64220183 47.35779817] ; [ 9.35779817 41.64220183],0
b5,1,0.505584,0.443196,[31 27] ; [24 27],[29.26605505 28.73394495] ; [25.73394495 25.26605505],0
r1,1,0.507556,0.439103,[16 41] ; [17 33],[17.57943925 39.42056075] ; [15.42056075 34.57943925],0
u2,1,0.594907,0.282746,[ 8 16] ; [ 9 13],[ 8.86956522 15.13043478] ; [ 8.13043478 13.86956522],0
b1,1,0.626905,0.236282,[30 28] ; [24 27],[28.73394495 29.26605505] ; [25.26605505 25.73394495],0
u3,1,0.709147,0.13913,[10 15] ; [ 8 15],[ 9.375 15.625] ; [ 8.625 14.375],0
v3,1,0.724344,0.124369,[13 44] ; [10 40],[12.25233645 44.74766355] ; [10.74766355 39.25233645],0
n1,1,0.726172,0.122655,[ 8 13] ; [10 20],[ 7.41176471 13.58823529] ; [10.58823529 19.41176471],0
n5,1,0.760731,0.092733,[33 23] ; [28 22],[32.22641509 23.77358491] ; [28.77358491 21.22641509],0
d3,1,0.796875,0.066252,[31 27] ; [26 25],[30.33027523 27.66972477] ; [26.66972477 24.33027523],0
d5,1,0.818304,0.052774,[34 24] ; [31 20],[34.58715596 23.41284404] ; [30.41284404 20.58715596],0
a3,1,0.843418,0.039016,[33 24] ; [28 22],[32.4953271 24.5046729] ; [28.5046729 21.4953271],0
