Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.044431,4.040098,[12 33] ; [3 1],[13.7755102 31.2244898] ; [1.2244898 2.7755102],0
p3,1,0.059482,3.551778,[13 32] ; [3 1],[14.69387755 30.30612245] ; [1.30612245 2.69387755],0
p6,1,0.13169,2.272464,[12 34] ; [2 1],[13.14285714 32.85714286] ; [0.85714286 2.14285714],0
a4,1,0.136303,2.219203,[17 29] ; [3 1],[18.4 27.6] ; [1.6 2.4],0
a5,1,0.136303,2.219203,[29 17] ; [1 3],[27.6 18.4] ; [2.4 1.6],0
v3,1,0.136303,2.219203,[17 29] ; [3 1],[18.4 27.6] ; [1.6 2.4],0
p8,1,0.16327,1.943671,[18 28] ; [3 1],[19.32 26.68] ; [1.68 2.32],0
a1,1,0.191345,1.707231,[ 3 43] ; [1 3],[ 3.68 42.32] ; [0.32 3.68],0
s1,1,0.191345,1.707231,[ 3 43] ; [1 3],[ 3.68 42.32] ; [0.32 3.68],0
p1,1,0.191345,1.707231,[ 3 43] ; [1 3],[ 3.68 42.32] ; [0.32 3.68],0
d4,1,0.2043,1.611365,[36 10] ; [2 2],[34.96 11.04] ; [3.04 0.96],0
s8,1,0.225026,1.47203,[20 26] ; [3 1],[21.16 24.84] ; [1.84 2.16],0
v1,1,0.225026,1.47203,[20 26] ; [3 1],[21.16 24.84] ; [1.84 2.16],0
p4,1,0.297147,1.086957,[22 24] ; [3 1],[23. 23.] ; [2. 2.],0
p10,1,0.4248,0.636999,[21 25] ; [1 3],[20.24 25.76] ; [1.76 2.24],0
a8,1,0.487312,0.482456,[ 5 35] ; [1 3],[ 5.45454545 34.54545455] ; [0.54545455 3.45454545],0
p11,1,0.543077,0.369867,[30 16] ; [2 2],[29.44 16.56] ; [2.56 1.44],0
a7,1,0.543077,0.369867,[30 16] ; [2 2],[29.44 16.56] ; [2.56 1.44],0
p7,1,0.575811,0.313056,[23 23] ; [2 1],[23.46938776 22.53061224] ; [1.53061224 1.46938776],0
a6,1,0.606203,0.265741,[29 17] ; [2 2],[28.52 17.48] ; [2.48 1.52],0
a3,1,0.63276,0.228336,[29 17] ; [3 1],[29.44 16.56] ; [2.56 1.44],0
d3,1,0.691989,0.15694,[30 16] ; [3 1],[30.36 15.64] ; [2.64 1.36],0
p2,1,0.691989,0.15694,[30 16] ; [3 1],[30.36 15.64] ; [2.64 1.36],0
b1,1,0.73538,0.114229,[27 19] ; [2 2],[26.68 19.32] ; [2.32 1.68],0
b5,1,0.73538,0.114229,[27 19] ; [2 2],[26.68 19.32] ; [2.32 1.68],0
b2,1,0.73568,0.11396,[12 24] ; [1 3],[11.7 24.3] ; [1.3 2.7],0
b3,1,0.73568,0.11396,[12 24] ; [1 3],[11.7 24.3] ; [1.3 2.7],0
d2,1,0.867096,0.028005,[21 25] ; [2 2],[21.16 24.84] ; [1.84 2.16],0
d5,1,0.87997,0.022803,[36 10] ; [3 1],[35.88 10.12] ; [3.12 0.88],0
u1,1,0.87997,0.022803,[10 36] ; [1 3],[10.12 35.88] ; [0.88 3.12],0
v2,1,0.933476,0.006968,[22 24] ; [2 2],[22.08 23.92] ; [1.92 2.08],0
d1,1,1.0,0.0,[23 23] ; [2 2],[23. 23.] ; [2. 2.],0
