Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,5e-06,20.844978,[60 31] ; [16 42],[46.41610738 44.58389262] ; [29.58389262 28.41610738],1
p3,1,0.462819,0.539067,[24 67] ; [12 45],[22.13513514 68.86486486] ; [13.86486486 43.13513514],0
s5,1,0.486329,0.484639,[ 9 79] ; [ 8 49],[10.31724138 77.68275862] ; [ 6.68275862 50.31724138],0
u2,1,0.509214,0.435683,[14 23] ; [12 14],[15.26984127 21.73015873] ; [10.73015873 15.26984127],0
d1,1,0.524785,0.404479,[36 55] ; [26 32],[37.86577181 53.13422819] ; [24.13422819 33.86577181],0
p1,1,0.5376,0.380006,[ 7 83] ; [ 3 55],[ 6.08108108 83.91891892] ; [ 3.91891892 54.08108108],0
v1,1,0.594589,0.283235,[29 61] ; [16 41],[27.55102041 62.44897959] ; [17.44897959 39.55102041],0
r3,1,0.596041,0.281009,[68 22] ; [46 12],[69.32432432 20.67567568] ; [44.67567568 13.32432432],0
s3,1,0.612848,0.256048,[21 67] ; [16 42],[22.30136986 65.69863014] ; [14.69863014 43.30136986],0
s6,1,0.629967,0.232105,[27 63] ; [15 42],[25.71428571 64.28571429] ; [16.28571429 40.71428571],0
r1,1,0.661281,0.191971,[56 34] ; [34 24],[54.72972973 35.27027027] ; [35.27027027 22.72972973],0
p11,1,0.674302,0.176611,[44 47] ; [26 32],[42.75167785 48.24832215] ; [27.24832215 30.75167785],0
p9,1,0.682803,0.166988,[28 60] ; [20 37],[29.13103448 58.86896552] ; [18.86896552 38.13103448],0
v2,1,0.707734,0.140551,[31 59] ; [21 35],[32.05479452 57.94520548] ; [19.94520548 36.05479452],0
d3,1,0.715145,0.133193,[49 42] ; [33 25],[50.08053691 40.91946309] ; [31.91946309 26.08053691],0
p7,1,0.722526,0.126085,[35 56] ; [24 34],[36.03355705 54.96644295] ; [22.96644295 35.03355705],0
a3,1,0.785093,0.074359,[52 37] ; [32 25],[51.20547945 37.79452055] ; [32.79452055 24.20547945],0
p2,1,0.815123,0.054673,[50 41] ; [33 25],[50.69127517 40.30872483] ; [32.30872483 25.69127517],0
b4,1,0.825304,0.048721,[55 36] ; [34 24],[54.3557047 36.6442953] ; [34.6442953 23.3557047],0
p8,1,0.828692,0.04682,[22 67] ; [15 42],[22.55479452 66.44520548] ; [14.44520548 42.55479452],0
r4,1,0.848487,0.0365,[61 30] ; [38 20],[60.46308725 30.53691275] ; [38.53691275 19.46308725],0
d2,1,0.882723,0.021762,[41 48] ; [26 32],[40.56462585 48.43537415] ; [26.43537415 31.56462585],0
p4,1,0.893753,0.017837,[27 63] ; [18 40],[27.36486486 62.63513514] ; [17.63513514 40.36486486],0
v4,1,0.906142,0.013902,[71 20] ; [44 13],[70.70945946 20.29054054] ; [44.29054054 12.70945946],0
b5,1,0.944316,0.004879,[57 34] ; [36 22],[56.79865772 34.20134228] ; [36.20134228 21.79865772],0
