Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,67.741332,[ 17 142] ; [96 86],[ 52.68914956 106.31085044] ; [ 60.31085044 121.68914956],1
u2,1,0.097825,2.740653,[31 36] ; [36 23],[35.62698413 31.37301587] ; [31.37301587 27.62698413],0
d1,1,0.098119,2.73585,[67 92] ; [93 89],[74.60410557 84.39589443] ; [85.39589443 96.60410557],0
a2,1,0.104363,2.637575,[ 24 135] ; [ 40 142],[ 29.84164223 129.15835777] ; [ 34.15835777 147.84164223],0
a3,1,0.109018,2.568395,[92 64] ; [122  59],[99.06231454 56.93768546] ; [114.93768546  66.06231454],0
u3,1,0.122516,2.384855,[30 37] ; [34 24],[34.304 32.696] ; [29.696 28.304],0
n1,1,0.130577,2.285631,[19 36] ; [20 20],[22.57894737 32.42105263] ; [16.42105263 23.57894737],0
a7,1,0.175543,1.834959,[99 60] ; [126  56],[104.91202346  54.08797654] ; [120.08797654  61.91202346],0
a8,1,0.189118,1.724476,[ 18 128] ; [ 30 140],[ 22.17721519 123.82278481] ; [ 25.82278481 144.17721519],0
b1,1,0.335425,0.92784,[66 93] ; [85 97],[70.40762463 88.59237537] ; [ 80.59237537 101.40762463],0
n2,1,0.487922,0.481106,[33 23] ; [27 14],[34.63917526 21.36082474] ; [25.36082474 15.63917526],0
b4,1,0.52006,0.413774,[92 67] ; [99 83],[89.05865103 69.94134897] ; [101.94134897  80.05865103],0
n3,1,0.566863,0.32796,[30 23] ; [25 15],[31.34408602 21.65591398] ; [23.65591398 16.34408602],0
a1,1,0.755341,0.097097,[ 10 149] ; [ 10 172],[  9.3255132 149.6744868] ; [ 10.6744868 171.3255132],0
b5,1,0.765938,0.088621,[96 63] ; [107  75],[94.65395894 64.34604106] ; [108.34604106  73.65395894],0
b2,1,0.864014,0.029332,[35 58] ; [45 71],[35.59808612 57.40191388] ; [44.40191388 71.59808612],0
b3,1,0.864014,0.029332,[35 58] ; [45 71],[35.59808612 57.40191388] ; [44.40191388 71.59808612],0
a6,1,0.869039,0.027185,[97 62] ; [112  69],[97.73823529 61.26176471] ; [111.26176471  69.73823529],0
s1,1,0.873237,0.025456,[  9 148] ; [ 11 168],[  9.3452381 147.6547619] ; [ 10.6547619 168.3452381],0
p1,1,0.880037,0.022777,[ 14 143] ; [ 17 164],[ 14.39940828 142.60059172] ; [ 16.60059172 164.39940828],0
d2,1,0.967785,0.001631,[68 89] ; [ 78 103],[67.81656805 89.18343195] ; [ 78.18343195 102.81656805],0
