Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,77.293252,[38 86] ; [107  18],[72.20883534 51.79116466] ; [72.79116466 52.20883534],1
s6,1,0.0,43.942836,[54 68] ; [105  19],[78.85365854 43.14634146] ; [80.14634146 43.85365854],1
s7,1,0.0,29.745584,[36 81] ; [80 41],[57.02521008 59.97478992] ; [58.97478992 62.02521008],1
s8,1,3e-06,22.094926,[29 96] ; [65 60],[47. 78.] ; [47. 78.],1
u1,1,0.007503,7.148527,[  9 117] ; [ 23 102],[ 16.06374502 109.93625498] ; [ 15.93625498 109.06374502],0
p10,1,0.007796,7.079745,[88 38] ; [105  20],[96.88446215 29.11553785] ; [96.11553785 28.88446215],0
v4,1,0.017262,5.66958,[113  12] ; [121   3],[117.46987952   7.53012048] ; [116.53012048   7.46987952],0
r3,1,0.018816,5.518503,[114  12] ; [120   3],[118.40963855   7.59036145] ; [115.59036145   7.40963855],0
s4,1,0.01909,5.493277,[ 18 108] ; [32 90],[ 25.40322581 100.59677419] ; [24.59677419 97.40322581],0
s5,1,0.021908,5.253088,[30 95] ; [45 75],[38.26530612 86.73469388] ; [36.73469388 83.26530612],0
d4,1,0.02969,4.727138,[87 38] ; [101  23],[94.37751004 30.62248996] ; [93.62248996 30.37751004],0
p6,1,0.050151,3.83639,[43 80] ; [59 66],[50.58870968 72.41129032] ; [51.41129032 73.58870968],0
p2,1,0.065033,3.404139,[103  22] ; [113  12],[108.  17.] ; [108.  17.],0
r2,1,0.080615,3.052452,[110  15] ; [116   7],[113.91129032  11.08870968] ; [112.08870968  10.91129032],0
n6,1,0.090042,2.87363,[94 31] ; [104  20],[99.39759036 25.60240964] ; [98.60240964 25.39759036],0
p12,1,0.098852,2.723971,[  4 121] ; [ 10 115],[  7. 118.] ; [  7. 118.],0
a2,1,0.106995,2.598047,[ 20 106] ; [30 95],[ 25.09960159 100.90039841] ; [ 24.90039841 100.09960159],0
a1,1,0.119888,2.418782,[  3 123] ; [  8 117],[  5.52191235 120.47808765] ; [  5.47808765 119.52191235],0
n5,1,0.134673,2.237791,[76 50] ; [86 38],[81.648 44.352] ; [80.352 43.648],0
a4,1,0.138656,2.192812,[42 84] ; [53 72],[47.68924303 78.31075697] ; [47.31075697 77.68924303],0
r1,1,0.153459,2.037523,[90 36] ; [99 26],[94.87649402 31.12350598] ; [94.12350598 30.87649402],0
a6,1,0.165089,1.926985,[79 47] ; [88 36],[84.168 41.832] ; [82.832 41.168],0
a7,1,0.196565,1.667712,[83 43] ; [91 33],[87.696 38.304] ; [86.304 37.696],0
d3,1,0.210979,1.564693,[78 47] ; [86 37],[82.66129032 42.33870968] ; [81.33870968 41.66129032],0
p5,1,0.213826,1.54533,[ 16 109] ; [ 10 115],[ 13. 112.] ; [ 13. 112.],0
p4,1,0.242765,1.364463,[72 53] ; [81 44],[76.5 48.5] ; [76.5 48.5],0
u3,1,0.282151,1.156698,[20 26] ; [21 17],[22.45238095 23.54761905] ; [18.54761905 19.45238095],0
p9,1,0.285947,1.138605,[96 29] ; [102  22],[99.39759036 25.60240964] ; [98.60240964 25.39759036],0
b3,1,0.305611,1.04955,[19 58] ; [22 46],[21.77241379 55.22758621] ; [19.22758621 48.77241379],0
b2,1,0.305611,1.04955,[19 58] ; [22 46],[21.77241379 55.22758621] ; [19.22758621 48.77241379],0
s1,1,0.314265,1.012667,[  3 121] ; [  6 119],[  4.48192771 119.51807229] ; [  4.51807229 120.48192771],0
v3,1,0.371357,0.799119,[31 93] ; [37 86],[34.13765182 89.86234818] ; [33.86234818 89.13765182],0
b5,1,0.408389,0.683487,[64 62] ; [70 55],[67.26693227 58.73306773] ; [66.73306773 58.26693227],0
d1,1,0.410308,0.677908,[62 64] ; [68 57],[65.25896414 60.74103586] ; [64.74103586 60.25896414],0
