Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,116.539199,[ 58 171] ; [300 133],[123.83987915 105.16012085] ; [234.16012085 198.83987915],1
p6,1,0.0,69.080315,[ 41 187] ; [222 211],[ 90.71709531 137.28290469] ; [172.28290469 260.71709531],1
p3,1,0.0,41.972025,[ 83 146] ; [273 163],[122.5924812 106.4075188] ; [233.4075188 202.5924812],1
p2,1,0.0,37.723328,[169  61] ; [398  38],[195.81081081  34.18918919] ; [371.18918919  64.81081081],1
p4,1,0.0,31.173985,[113 116] ; [310 125],[145.88403614  83.11596386] ; [277.11596386 157.88403614],1
p10,1,0.0,25.798713,[167  61] ; [385  49],[190.11480363  37.88519637] ; [361.88519637  72.11480363],1
s5,1,5e-06,20.926114,[ 45 167] ; [168 259],[ 70.66666667 141.33333333] ; [142.33333333 284.66666667],1
p9,1,8.4e-05,15.470795,[178  49] ; [390  45],[194.7673716  32.2326284] ; [373.2326284  61.7673716],1
p5,1,0.000157,14.289146,[ 14 214] ; [ 72 364],[ 29.53012048 198.46987952] ; [ 56.46987952 379.53012048],1
s8,1,0.000654,11.614927,[ 87 141] ; [227 209],[107.81927711 120.18072289] ; [206.18072289 229.81927711],1
v1,1,0.001312,10.325411,[105 114] ; [263 167],[124.17873652  94.82126348] ; [243.82126348 186.17873652],0
s7,1,0.002575,9.086256,[ 97 118] ; [243 178],[114.93710692 100.06289308] ; [225.06289308 195.93710692],0
d5,1,0.007551,7.136895,[179  51] ; [374  61],[191.26315789  38.73684211] ; [361.73684211  73.26315789],0
r4,1,0.008674,6.888711,[206  24] ; [416  22],[214.16167665  15.83832335] ; [407.83832335  30.16167665],0
v4,1,0.008732,6.876888,[212  17] ; [423  13],[218.66917293  10.33082707] ; [416.33082707  19.66917293],0
p11,1,0.012076,6.299655,[178  52] ; [373  65],[189.71556886  40.28443114] ; [361.28443114  76.71556886],0
r1,1,0.01231,6.265639,[179  51] ; [372  63],[190.57142857  39.42857143] ; [360.42857143  74.57142857],0
v2,1,0.013056,6.161444,[114 106] ; [264 162],[128.73065015  91.26934985] ; [249.26934985 176.73065015],0
s6,1,0.013361,6.120624,[140  86] ; [305 122],[154.01225115  71.98774885] ; [290.98774885 136.01225115],0
b5,1,0.015248,5.887642,[153  77] ; [249 189],[138.41317365  91.58682635] ; [263.58682635 174.41317365],0
n5,1,0.015337,5.877325,[184  45] ; [382  55],[194.61561562  34.38438438] ; [371.38438438  65.61561562],0
v3,1,0.025467,4.991843,[ 81 137] ; [198 229],[ 94.29767442 123.70232558] ; [184.70232558 242.29767442],0
s3,1,0.036066,4.393994,[117 109] ; [261 172],[129.63277693  96.36722307] ; [248.36722307 184.63277693],0
d1,1,0.048152,3.904682,[129 101] ; [280 158],[140.82335329  89.17664671] ; [268.17664671 169.82335329],0
b4,1,0.052246,3.767863,[144  86] ; [240 198],[132.21556886  97.78443114] ; [251.78443114 186.21556886],0
a8,1,0.091194,2.853165,[ 28 182] ; [ 74 321],[ 35.40495868 174.59504132] ; [ 66.59504132 328.40495868],0
r2,1,0.100943,2.690575,[214  15] ; [415  16],[218.24393939  10.75606061] ; [410.75606061  20.24393939],0
d3,1,0.104155,2.640743,[150  80] ; [311 125],[159.2042042  70.7957958] ; [301.7957958 134.2042042],0
n6,1,0.11125,2.536371,[197  32] ; [393  43],[203.17293233  25.82706767] ; [386.82706767  49.17293233],0
s2,1,0.1223,2.387613,[106 118] ; [234 202],[115.39393939 108.60606061] ; [224.60606061 211.39393939],0
a3,1,0.142295,2.152966,[162  68] ; [330 106],[169.90990991  60.09009009] ; [322.09009009 113.90990991],0
a2,1,0.159617,1.977852,[ 52 178] ; [121 317],[ 59.56586826 170.43413174] ; [113.43413174 324.56586826],0
a1,1,0.206433,1.59627,[  8 222] ; [ 25 413],[ 11.36227545 218.63772455] ; [ 21.63772455 416.36227545],0
n1,1,0.20789,1.586062,[26 26] ; [27 43],[22.59016393 29.40983607] ; [30.40983607 39.59016393],0
n2,1,0.409601,0.679958,[40 14] ; [57 14],[41.904 12.096] ; [55.096 15.904],0
u4,1,0.42715,0.630559,[  7 223] ; [  9 429],[  5.50898204 224.49101796] ; [ 10.49101796 427.50898204],0
b1,1,0.516154,0.421571,[ 87 143] ; [177 261],[ 90.89820359 139.10179641] ; [173.10179641 264.89820359],0
a6,1,0.520077,0.413741,[153  77] ; [300 135],[156.67669173  73.32330827] ; [296.32330827 138.67669173],0
a4,1,0.531583,0.391365,[114 116] ; [205 231],[110.16516517 119.83483483] ; [208.83483483 227.16516517],0
n3,1,0.532751,0.389141,[42 10] ; [54 17],[40.58536585 11.41463415] ; [55.41463415 15.58536585],0
s4,1,0.539142,0.377132,[ 30 196] ; [ 65 367],[ 32.62917933 193.37082067] ; [ 62.37082067 369.62917933],0
d4,1,0.55853,0.342256,[190  40] ; [367  68],[192.64661654  37.35338346] ; [364.35338346  70.64661654],0
s1,1,0.618947,0.24735,[  9 217] ; [ 14 419],[  7.88770865 218.11229135] ; [ 15.11229135 417.88770865],0
d2,1,0.637651,0.221827,[121 107] ; [223 213],[118.12048193 109.87951807] ; [225.87951807 210.12048193],0
p1,1,0.642205,0.21587,[ 19 210] ; [ 41 396],[ 20.63063063 208.36936937] ; [ 39.36936937 397.63063063],0
u2,1,0.643194,0.214589,[39 29] ; [57 49],[37.51724138 30.48275862] ; [58.48275862 47.51724138],0
u1,1,0.714579,0.133747,[ 44 186] ; [ 89 349],[ 45.79341317 184.20658683] ; [ 87.20658683 350.79341317],0
b2,1,0.722673,0.125946,[51 84] ; [114 174],[52.65957447 82.34042553] ; [112.34042553 175.65957447],0
b3,1,0.722673,0.125946,[51 84] ; [114 174],[52.65957447 82.34042553] ; [112.34042553 175.65957447],0
a7,1,0.741111,0.109153,[163  67] ; [315 122],[164.82758621  65.17241379] ; [313.17241379 123.82758621],0
p12,1,0.782183,0.076439,[ 20 208] ; [ 41 394],[ 20.97737557 207.02262443] ; [ 40.02262443 394.97737557],0
u3,1,0.909517,0.012916,[39 29] ; [61 47],[38.63636364 29.36363636] ; [61.36363636 46.63636364],0
a5,1,0.943367,0.005047,[177  53] ; [336 102],[176.63173653  53.36826347] ; [336.36826347 101.63173653],0
