Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.001772,9.771597,[35 22] ; [36 65],[25.61392405 31.38607595] ; [45.38607595 55.61392405],0
a4,1,0.004156,8.214304,[22 35] ; [19 86],[14.42592593 42.57407407] ; [26.57407407 78.42592593],0
a5,1,0.014237,6.008576,[37 20] ; [47 58],[29.55555556 27.44444444] ; [54.44444444 50.55555556],0
v3,1,0.02504,5.021116,[18 38] ; [17 85],[12.40506329 43.59493671] ; [22.59493671 79.40506329],0
a3,1,0.026267,4.938375,[37 20] ; [49 56],[30.25925926 26.74074074] ; [55.74074074 49.25925926],0
d4,1,0.040054,4.2156,[48  9] ; [73 32],[42.57407407 14.42592593] ; [78.42592593 26.57407407],0
p9,1,0.073289,3.207773,[44 13] ; [66 38],[38.94409938 18.05590062] ; [71.05590062 32.94409938],0
n5,1,0.079873,3.067474,[23 34] ; [28 76],[18.05590062 38.94409938] ; [32.94409938 71.05590062],0
n2,1,0.090219,2.870458,[16  4] ; [25 18],[13.01587302  6.98412698] ; [27.98412698 15.01587302],0
r1,1,0.119589,2.422692,[41 16] ; [62 42],[36.46583851 20.53416149] ; [66.53416149 37.46583851],0
p3,1,0.130465,2.286968,[19 37] ; [24 81],[14.95652174 41.04347826] ; [28.04347826 76.95652174],0
b3,1,0.1329,2.258304,[ 8 17] ; [ 8 40],[ 5.47945205 19.52054795] ; [10.52054795 37.47945205],0
b2,1,0.1329,2.258304,[ 8 17] ; [ 8 40],[ 5.47945205 19.52054795] ; [10.52054795 37.47945205],0
p10,1,0.133233,2.25442,[39 18] ; [58 45],[34.55625 22.44375] ; [62.44375 40.55625],0
s5,1,0.166767,1.911771,[15 41] ; [18 85],[11.62264151 44.37735849] ; [21.37735849 81.62264151],0
n1,1,0.166818,1.911312,[ 2 18] ; [11 33],[ 4.0625 15.9375] ; [ 8.9375 35.0625],0
a7,1,0.175407,1.836116,[34 23] ; [73 31],[37.88198758 19.11801242] ; [69.11801242 34.88198758],0
p11,1,0.198694,1.651947,[40 17] ; [63 42],[36.24074074 20.75925926] ; [66.75925926 38.24074074],0
b4,1,0.223015,1.484864,[35 22] ; [54 51],[31.31481481 25.68518519] ; [57.68518519 47.31481481],0
p5,1,0.224099,1.477925,[ 4 53] ; [  3 100],[ 2.49375 54.50625] ; [ 4.50625 98.49375],0
u3,1,0.250197,1.322206,[13  7] ; [27 27],[10.81081081  9.18918919] ; [29.18918919 24.81081081],0
s4,1,0.269745,1.218045,[ 7 50] ; [20 85],[ 9.5 47.5] ; [17.5 87.5],0
