Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,29.219218,[60 53] ; [150  32],[80.44067797 32.55932203] ; [129.55932203  52.44067797],1
d1,1,0.0,28.848075,[29 84] ; [105  77],[51.32881356 61.67118644] ; [82.67118644 99.32881356],1
a4,1,0.0,26.022596,[22 90] ; [89 91],[42.57534247 69.42465753] ; [ 68.42465753 111.57534247],1
d2,1,0.0,25.325112,[26 86] ; [96 85],[46.63481229 65.36518771] ; [ 75.36518771 105.63481229],1
a3,1,1e-06,25.219559,[49 62] ; [133  48],[69.18493151 41.81506849] ; [112.81506849  68.18493151],1
n4,1,4e-06,21.346067,[55 57] ; [136  44],[73.26027397 38.73972603] ; [117.73972603  62.26027397],1
r1,1,1.9e-05,18.248346,[61 52] ; [140  40],[77.51877133 35.48122867] ; [123.48122867  56.51877133],1
a6,1,3e-05,17.445923,[54 59] ; [131  51],[70.86440678 42.13559322] ; [114.13559322  67.86440678],1
d3,1,0.000149,14.379253,[54 58] ; [128  54],[69.33333333 42.66666667] ; [112.66666667  69.33333333],1
d4,1,0.000177,14.058528,[69 42] ; [149  33],[82.58703072 28.41296928] ; [135.41296928  46.58703072],1
u1,1,0.000363,12.712178,[  2 111] ; [ 26 156],[ 10.72542373 102.27457627] ; [ 17.27457627 164.72542373],1
r4,1,0.002524,9.122845,[72 41] ; [145  37],[83.1220339 29.8779661] ; [133.8779661  48.1220339],0
n5,1,0.002989,8.814184,[59 52] ; [126  53],[70.81034483 40.18965517] ; [114.18965517  64.81034483],0
a7,1,0.003412,8.572835,[61 51] ; [129  52],[72.62798635 39.37201365] ; [117.37201365  63.62798635],0
r3,1,0.017498,5.645709,[88 24] ; [159  20],[95.0652921 16.9347079] ; [151.9347079  27.0652921],0
s6,1,0.019621,5.44533,[32 79] ; [ 76 103],[41.33793103 69.66206897] ; [ 66.66206897 112.33793103],0
p10,1,0.028107,4.821477,[58 52] ; [117  61],[66.84027778 43.15972222] ; [108.15972222  69.84027778],0
s7,1,0.040115,4.212999,[14 95] ; [ 39 133],[20.55871886 88.44128114] ; [ 32.44128114 139.55871886],0
p4,1,0.040432,4.199646,[25 85] ; [ 61 118],[32.73356401 77.26643599] ; [ 53.26643599 125.73356401],0
v1,1,0.041145,4.170049,[32 78] ; [ 73 105],[40.10416667 69.89583333] ; [ 64.89583333 113.10416667],0
n6,1,0.048631,3.888033,[74 39] ; [137  43],[81.37542662 31.62457338] ; [129.62457338  50.37542662],0
r2,1,0.052294,3.766324,[90 22] ; [156  20],[95.66666667 16.33333333] ; [150.33333333  25.66666667],0
v4,1,0.058381,3.582779,[89 23] ; [157  22],[94.68041237 17.31958763] ; [151.31958763  27.68041237],0
s8,1,0.109184,2.565991,[16 97] ; [ 39 141],[21.2116041 91.7883959] ; [ 33.7883959 146.2116041],0
p8,1,0.118358,2.43891,[31 81] ; [ 64 111],[37.07317073 74.92682927] ; [ 57.92682927 117.07317073],0
p9,1,0.158718,1.986396,[68 42] ; [123  53],[73.46153846 36.53846154] ; [117.53846154  58.46153846],0
p7,1,0.166203,1.916861,[39 70] ; [78 99],[44.59090909 64.40909091] ; [ 72.40909091 104.59090909],0
n2,1,0.184704,1.759359,[25 19] ; [45 20],[28.25688073 15.74311927] ; [41.74311927 23.25688073],0
p11,1,0.199337,1.647228,[72 41] ; [129  53],[76.99322034 36.00677966] ; [124.00677966  57.99322034],0
b2,1,0.214489,1.540866,[17 40] ; [42 64],[20.63190184 36.36809816] ; [38.36809816 67.63190184],0
b3,1,0.214489,1.540866,[17 40] ; [42 64],[20.63190184 36.36809816] ; [38.36809816 67.63190184],0
p6,1,0.226496,1.462731,[24 88] ; [ 28 149],[20.15224913 91.84775087] ; [ 31.84775087 145.15224913],0
p5,1,0.236786,1.39963,[  3 110] ; [ 10 169],[  5.03082192 107.96917808] ; [  7.96917808 171.03082192],0
n1,1,0.285429,1.141055,[15 30] ; [27 35],[17.6635514 27.3364486] ; [24.3364486 37.6635514],0
p2,1,0.311195,1.025595,[74 39] ; [128  52],[77.90443686 35.09556314] ; [124.09556314  55.90443686],0
b4,1,0.33356,0.935028,[71 42] ; [104  78],[67.03389831 45.96610169] ; [107.96610169  74.03389831],0
s3,1,0.357197,0.847723,[28 82] ; [ 37 141],[24.82638889 85.17361111] ; [ 40.17361111 137.82638889],0
v2,1,0.365359,0.819389,[41 64] ; [78 97],[44.625 60.375] ; [ 74.375 100.625],0
p1,1,0.424293,0.638393,[  5 108] ; [ 12 168],[  6.55631399 106.44368601] ; [ 10.44368601 169.55631399],0
s1,1,0.513239,0.427458,[  4 108] ; [  4 172],[  3.11111111 108.88888889] ; [  4.88888889 171.11111111],0
a1,1,0.567552,0.326795,[  4 109] ; [  9 173],[  4.97966102 108.02033898] ; [  8.02033898 173.97966102],0
u4,1,0.58154,0.303752,[  1 112] ; [  3 179],[  1.53220339 111.46779661] ; [  2.46779661 179.53220339],0
b1,1,0.688985,0.160187,[39 74] ; [ 67 115],[40.60338983 72.39661017] ; [ 65.39661017 116.60338983],0
s5,1,0.723209,0.125439,[14 96] ; [ 25 151],[15. 95.] ; [ 24. 152.],0
n3,1,0.723463,0.125199,[30 15] ; [38 22],[29.14285714 15.85714286] ; [38.85714286 21.14285714],0
p12,1,0.740669,0.109539,[  3 109] ; [  6 172],[  3.47586207 108.52413793] ; [  5.52413793 172.47586207],0
b5,1,0.751608,0.100185,[71 42] ; [111  71],[69.71525424 43.28474576] ; [112.28474576  69.71525424],0
v3,1,0.846607,0.037422,[29 82] ; [ 47 126],[29.70422535 81.29577465] ; [ 46.29577465 126.70422535],0
u3,1,0.90309,0.014825,[28 36] ; [22 27],[28.31858407 35.68141593] ; [21.68141593 27.31858407],0
u2,1,0.956466,0.00298,[33 31] ; [25 23],[33.14285714 30.85714286] ; [24.85714286 23.14285714],0
a8,1,0.965597,0.00186,[11 96] ; [ 17 151],[10.89454545 96.10545455] ; [ 17.10545455 150.89454545],0
s4,1,0.990763,0.000134,[ 10 102] ; [ 16 164],[  9.97260274 102.02739726] ; [ 16.02739726 163.97260274],0
