Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.004129,8.226375,[75 73] ; [55 23],[85.13274336 62.86725664] ; [44.86725664 33.13274336],0
a3,1,0.010483,6.550941,[66 81] ; [49 29],[75.13333333 71.86666667] ; [39.86666667 38.13333333],0
s6,1,0.013622,6.086523,[69 76] ; [50 27],[77.72522523 67.27477477] ; [41.27477477 35.72522523],0
a5,1,0.015071,5.908131,[63 85] ; [47 32],[71.71806167 76.28193833] ; [38.28193833 40.71806167],0
r2,1,0.028771,4.781283,[115  32] ; [71  8],[120.98230088  26.01769912] ; [65.01769912 13.98230088],0
a2,1,0.034003,4.494532,[  6 142] ; [ 9 70],[  9.77973568 138.22026432] ; [ 5.22026432 73.77973568],0
p10,1,0.034353,4.477048,[84 60] ; [56 21],[91.22171946 52.77828054] ; [48.77828054 28.22171946],0
s2,1,0.034935,4.448326,[49 99] ; [37 41],[56.31858407 91.68141593] ; [29.68141593 48.31858407],0
r4,1,0.039706,4.230396,[101  47] ; [64 15],[107.57709251  40.42290749] ; [57.42290749 21.57709251],0
s7,1,0.069399,3.297185,[ 43 100] ; [31 42],[48.99074074 94.00925926] ; [25.00925926 47.99074074],0
s5,1,0.082309,3.018711,[ 29 115] ; [23 52],[ 34.19178082 109.80821918] ; [17.80821918 57.19178082],0
d5,1,0.083656,2.992399,[66 81] ; [45 34],[72.19911504 74.80088496] ; [38.80088496 40.19911504],0
s8,1,0.107822,2.58586,[ 31 116] ; [24 54],[ 35.93333333 111.06666667] ; [19.06666667 58.93333333],0
p9,1,0.113916,2.499032,[94 49] ; [60 19],[99.1981982 43.8018018] ; [54.8018018 24.1981982],0
v3,1,0.123062,2.377914,[ 21 123] ; [18 61],[ 25.1838565 118.8161435] ; [13.8161435 65.1838565],0
p4,1,0.140377,2.173824,[59 87] ; [40 39],[64.24 81.76] ; [34.76 44.24],0
u3,1,0.161056,1.964286,[36 44] ; [18 12],[39.27272727 40.72727273] ; [14.72727273 15.27272727],0
p6,1,0.162588,1.949986,[ 39 108] ; [14 63],[ 34.78125 112.21875] ; [18.21875 58.78125],0
n2,1,0.166372,1.915333,[33 17] ; [15  3],[35.29411765 14.70588235] ; [12.70588235  5.29411765],0
a4,1,0.270671,1.213344,[ 36 112] ; [24 53],[ 39.46666667 108.53333333] ; [20.53333333 56.46666667],0
n5,1,0.274077,1.19623,[91 55] ; [55 24],[94.73777778 51.26222222] ; [51.26222222 27.73777778],0
s1,1,0.28071,1.163651,[  8 140] ; [ 7 69],[  9.91071429 138.08928571] ; [ 5.08928571 70.91071429],0
