Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000116,14.857143,[1 3] ; [90 10],[3.5 0.5] ; [87.5 12.5],1
r2,1,0.007373,7.179655,[2 1] ; [97  3],[2.88349515 0.11650485] ; [96.11650485  3.88349515],0
r1,1,0.027056,4.887218,[1 3] ; [75 25],[2.92307692 1.07692308] ; [73.07692308 26.92307692],0
d3,1,0.062878,3.459789,[1 3] ; [68 30],[2.70588235 1.29411765] ; [66.29411765 31.70588235],0
p11,1,0.074316,3.185027,[1 3] ; [68 32],[2.65384615 1.34615385] ; [66.34615385 33.65384615],0
d4,1,0.149692,2.075388,[2 2] ; [80 20],[3.15384615 0.84615385] ; [78.84615385 21.15384615],0
p10,1,0.175291,1.837105,[2 2] ; [78 21],[3.10679612 0.89320388] ; [76.89320388 22.10679612],0
p1,1,0.28715,1.132936,[1 3] ; [ 9 91],[0.38461538 3.61538462] ; [ 9.61538462 90.38461538],0
a6,1,0.288627,1.126015,[2 2] ; [74 26],[2.92307692 1.07692308] ; [73.07692308 26.92307692],0
a7,1,0.295497,1.094406,[2 2] ; [73 26],[2.91262136 1.08737864] ; [72.08737864 26.91262136],0
n1,1,0.310611,1.028077,[2 1] ; [11 19],[1.18181818 1.81818182] ; [11.81818182 18.18181818],0
a5,1,0.314475,1.011789,[2 2] ; [73 27],[2.88461538 1.11538462] ; [72.11538462 27.88461538],0
s8,1,0.317193,1.000487,[3 1] ; [49 50],[2.01941748 1.98058252] ; [49.98058252 49.01941748],0
s6,1,0.38439,0.756613,[2 2] ; [69 29],[2.78431373 1.21568627] ; [68.21568627 29.78431373],0
p3,1,0.386778,0.749048,[1 3] ; [47 53],[1.84615385 2.15384615] ; [46.15384615 53.84615385],0
d2,1,0.407941,0.684793,[3 1] ; [54 46],[2.19230769 1.80769231] ; [54.80769231 45.19230769],0
s3,1,0.46496,0.533928,[3 1] ; [56 43],[2.29126214 1.70873786] ; [56.70873786 42.29126214],0
p7,1,0.470668,0.520408,[2 2] ; [66 32],[2.66666667 1.33333333] ; [65.33333333 32.66666667],0
p9,1,0.539187,0.377049,[3 1] ; [86 14],[3.42307692 0.57692308] ; [85.57692308 14.42307692],0
s2,1,0.562529,0.335345,[3 1] ; [60 39],[2.44660194 1.55339806] ; [60.55339806 38.44660194],0
p4,1,0.568557,0.325104,[2 2] ; [64 36],[2.53846154 1.46153846] ; [63.46153846 36.53846154],0
n6,1,0.586746,0.295455,[3 1] ; [85 15],[3.38461538 0.61538462] ; [84.61538462 15.38461538],0
s4,1,0.601284,0.273063,[1 3] ; [15 83],[0.62745098 3.37254902] ; [15.37254902 82.62745098],0
b2,1,0.643212,0.214565,[2 1] ; [35 31],[1.60869565 1.39130435] ; [35.39130435 30.60869565],0
b3,1,0.643212,0.214565,[2 1] ; [35 31],[1.60869565 1.39130435] ; [35.39130435 30.60869565],0
v2,1,0.645264,0.211924,[2 2] ; [59 37],[2.44 1.56] ; [58.56 37.44],0
n3,1,0.675038,0.175765,[2 1] ; [24  7],[2.29411765 0.70588235] ; [23.70588235  7.29411765],0
a2,1,0.708751,0.139528,[1 3] ; [34 66],[1.34615385 2.65384615] ; [33.65384615 66.34615385],0
d1,1,0.750814,0.100848,[2 2] ; [58 42],[2.30769231 1.69230769] ; [57.69230769 42.30769231],0
b1,1,0.750814,0.100848,[2 2] ; [42 58],[1.69230769 2.30769231] ; [42.30769231 57.69230769],0
a4,1,0.763956,0.090174,[2 2] ; [57 42],[2.29126214 1.70873786] ; [56.70873786 42.29126214],0
b5,1,0.768027,0.087,[3 1] ; [68 32],[2.73076923 1.26923077] ; [68.26923077 31.73076923],0
b4,1,0.781715,0.076776,[2 2] ; [57 43],[2.26923077 1.73076923] ; [56.73076923 43.26923077],0
v3,1,0.791153,0.070126,[1 3] ; [30 66],[1.24 2.76] ; [29.76 66.24],0
n2,1,0.854819,0.033479,[2 1] ; [19 12],[1.85294118 1.14705882] ; [19.14705882 11.85294118],0
u1,1,0.862531,0.029982,[1 3] ; [29 71],[1.15384615 2.84615385] ; [28.84615385 71.15384615],0
s5,1,0.898129,0.016391,[1 2] ; [34 58],[1.10526316 1.89473684] ; [33.89473684 58.10526316],0
a3,1,0.929536,0.00782,[3 1] ; [73 27],[2.92307692 1.07692308] ; [73.07692308 26.92307692],0
