Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,56.575276,[36 61] ; [57  1],[58.2 38.8] ; [34.8 23.2],1
d4,1,0.0,47.54103,[42 55] ; [57  1],[61.95483871 35.04516129] ; [37.04516129 20.95483871],1
d3,1,0.0,44.842762,[21 76] ; [45 14],[41.03846154 55.96153846] ; [24.96153846 34.03846154],1
d2,1,0.0,35.51891,[24 72] ; [43 15],[41.76623377 54.23376623] ; [25.23376623 32.76623377],1
a5,1,0.0,27.165356,[43 54] ; [51  8],[58.44871795 38.55128205] ; [35.55128205 23.44871795],1
a4,1,2.5e-05,17.771832,[28 68] ; [37 21],[40.51948052 55.48051948] ; [24.48051948 33.51948052],1
a3,1,0.000344,12.811764,[47 49] ; [46 13],[57.6 38.4] ; [35.4 23.6],1
p6,1,0.000511,12.074993,[19 76] ; [27 31],[28.5620915 66.4379085] ; [17.4379085 40.5620915],1
s8,1,0.000854,11.121071,[25 71] ; [31 28],[34.68387097 61.31612903] ; [21.31612903 37.68387097],1
u1,1,0.001136,10.592033,[ 1 96] ; [ 8 51],[ 5.59615385 91.40384615] ; [ 3.40384615 55.59615385],0
s7,1,0.001837,9.706049,[33 62] ; [33 21],[42.08053691 52.91946309] ; [23.91946309 30.08053691],0
r2,1,0.00188,9.663465,[73 24] ; [55  3],[80.10322581 16.89677419] ; [47.89677419 10.10322581],0
p10,1,0.001915,9.629349,[51 45] ; [46 13],[60.07741935 35.92258065] ; [36.92258065 22.07741935],0
p8,1,0.001958,9.588388,[27 70] ; [31 28],[36.06410256 60.93589744] ; [21.93589744 37.06410256],0
s6,1,0.002554,9.101259,[44 50] ; [41 16],[52.91390728 41.08609272] ; [32.08609272 24.91390728],0
r1,1,0.003179,8.701573,[51 46] ; [45 14],[59.69230769 37.30769231] ; [36.30769231 22.69230769],0
s2,1,0.00443,8.098679,[28 69] ; [30 28],[36.29677419 60.70322581] ; [21.70322581 36.29677419],0
s5,1,0.005948,7.565968,[21 71] ; [26 33],[28.63576159 63.36423841] ; [18.36423841 40.63576159],0
r4,1,0.010495,6.548838,[60 37] ; [48 11],[67.15384615 29.84615385] ; [40.84615385 18.15384615],0
p4,1,0.014492,5.977247,[36 60] ; [34 25],[43.35483871 52.64516129] ; [26.64516129 32.35483871],0
p3,1,0.01479,5.941332,[31 66] ; [30 28],[38.17419355 58.82580645] ; [22.82580645 35.17419355],0
n6,1,0.025861,4.965263,[66 30] ; [50  9],[71.84516129 24.15483871] ; [44.15483871 14.84516129],0
r3,1,0.026713,4.909237,[71 26] ; [52  7],[76.48076923 20.51923077] ; [46.51923077 12.48076923],0
n4,1,0.027711,4.845943,[61 36] ; [47 12],[67.15384615 29.84615385] ; [40.84615385 18.15384615],0
p5,1,0.028901,4.773499,[ 7 89] ; [11 47],[11.22077922 84.77922078] ; [ 6.77922078 51.22077922],0
p9,1,0.051464,3.793103,[60 36] ; [45 13],[65.45454545 30.54545455] ; [39.54545455 18.45454545],0
s4,1,0.051594,3.788871,[17 80] ; [18 40],[21.90322581 75.09677419] ; [13.09677419 44.90322581],0
a2,1,0.065496,3.392436,[ 5 92] ; [ 8 51],[ 8.08333333 88.91666667] ; [ 4.91666667 54.08333333],0
p2,1,0.065704,3.387207,[61 36] ; [44 13],[66.13636364 30.86363636] ; [38.86363636 18.13636364],0
u3,1,0.070602,3.26896,[17 33] ; [8 5],[19.84126984 30.15873016] ; [5.15873016 7.84126984],0
b1,1,0.076233,3.143442,[45 52] ; [36 23],[50.36538462 46.63461538] ; [30.63461538 28.36538462],0
n2,1,0.084978,2.967033,[29 11] ; [10 10],[26. 14.] ; [13.  7.],0
b5,1,0.090766,2.860728,[53 44] ; [24 35],[47.87820513 49.12179487] ; [29.12179487 29.87820513],0
a8,1,0.103748,2.646968,[12 77] ; [ 3 55],[ 9.08163265 79.91836735] ; [ 5.91836735 52.08163265],0
b2,1,0.140967,2.167372,[22 43] ; [18 19],[25.49019608 39.50980392] ; [14.50980392 22.49019608],0
b3,1,0.140967,2.167372,[22 43] ; [18 19],[25.49019608 39.50980392] ; [14.50980392 22.49019608],0
u2,1,0.163836,1.938462,[20 30] ; [8 5],[22.22222222 27.77777778] ; [5.77777778 7.22222222],0
n5,1,0.176181,1.829546,[67 29] ; [47 12],[70.60645161 25.39354839] ; [43.39354839 15.60645161],0
n3,1,0.188075,1.73263,[23 15] ; [ 8 11],[20.66666667 17.33333333] ; [10.33333333  8.66666667],0
v3,1,0.208182,1.584024,[16 78] ; [15 44],[19.04575163 74.95424837] ; [11.95424837 47.04575163],0
s3,1,0.233733,1.418002,[47 48] ; [35 24],[50.58441558 44.41558442] ; [31.41558442 27.58441558],0
p7,1,0.280017,1.167006,[46 50] ; [33 25],[49.24675325 46.75324675] ; [29.75324675 28.24675325],0
p11,1,0.367773,0.811176,[64 33] ; [43 16],[66.53205128 30.46794872] ; [40.46794872 18.53205128],0
a6,1,0.386971,0.748439,[43 54] ; [22 37],[40.41666667 56.58333333] ; [24.58333333 34.41666667],0
v4,1,0.401027,0.705245,[78 18] ; [51  8],[79.89677419 16.10322581] ; [49.10322581  9.89677419],0
p1,1,0.405343,0.69242,[ 9 88] ; [ 8 51],[10.57051282 86.42948718] ; [ 6.42948718 52.57051282],0
b4,1,0.840308,0.040602,[51 46] ; [32 27],[51.60897436 45.39102564] ; [31.39102564 27.60897436],0
n1,1,0.849753,0.035885,[15 25] ; [ 7 13],[14.66666667 25.33333333] ; [ 7.33333333 12.66666667],0
s1,1,0.896306,0.016986,[ 6 90] ; [ 4 55],[ 6.19354839 89.80645161] ; [ 3.80645161 55.19354839],0
v1,1,0.906203,0.013884,[32 63] ; [19 39],[31.66666667 63.33333333] ; [19.33333333 38.66666667],0
a1,1,0.917685,0.010681,[ 7 90] ; [ 4 55],[ 6.83974359 90.16025641] ; [ 4.16025641 54.83974359],0
p12,1,0.996138,2.3e-05,[ 5 92] ; [ 3 55],[ 5.00645161 91.99354839] ; [ 2.99354839 55.00645161],0
