Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,50.886865,[107  43] ; [36 91],[77.4368231 72.5631769] ; [65.5631769 61.4368231],1
s2,1,0.0,47.126122,[90 62] ; [ 24 104],[61.88571429 90.11428571] ; [52.11428571 75.88571429],1
s8,1,0.0,41.565709,[81 73] ; [ 20 108],[55.15602837 98.84397163] ; [45.84397163 82.15602837],1
s7,1,0.0,39.280534,[90 62] ; [25 93],[64.74074074 87.25925926] ; [50.25925926 67.74074074],1
s5,1,2e-06,22.911967,[53 95] ; [ 13 109],[ 36.17777778 111.82222222] ; [29.82222222 92.17777778],1
v4,1,7e-06,20.065686,[147   6] ; [100  27],[134.96785714  18.03214286] ; [112.03214286  14.96785714],1
p10,1,0.000213,13.710707,[119  32] ; [74 53],[104.83093525  46.16906475] ; [88.16906475 38.83093525],1
p9,1,0.000221,13.641079,[123  27] ; [77 47],[109.48905109  40.51094891] ; [90.51094891 33.48905109],1
b5,1,0.000583,11.829834,[109  45] ; [65 63],[95.0212766 58.9787234] ; [78.9787234 49.0212766],1
v1,1,0.000652,11.619912,[78 69] ; [41 85],[64.07692308 82.92307692] ; [54.92307692 71.07692308],1
p7,1,0.001883,9.660156,[81 64] ; [47 80],[68.23529412 76.76470588] ; [59.76470588 67.23529412],0
r4,1,0.004069,8.252635,[133  21] ; [93 35],[123.41843972  30.58156028] ; [102.58156028  25.41843972],0
n6,1,0.00409,8.243309,[131  22] ; [91 36],[121.30714286  31.69285714] ; [100.69285714  26.30714286],0
p12,1,0.006592,7.380998,[ 14 138] ; [  2 124],[  8.74820144 143.25179856] ; [  7.25179856 118.74820144],0
p11,1,0.006726,7.344631,[119  35] ; [80 48],[108.67375887  45.32624113] ; [90.32624113 37.67375887],0
r1,1,0.006871,7.306508,[124  29] ; [85 42],[114.20357143  38.79642857] ; [94.79642857 32.20357143],0
r3,1,0.008201,6.989137,[142  11] ; [104  22],[134.90322581  18.09677419] ; [111.09677419  14.90322581],0
u2,1,0.013877,6.053784,[26 15] ; [14 25],[20.5 20.5] ; [19.5 19.5],0
