Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.0,121.487723,[486  86] ; [19 50],[450.63962559 121.36037441] ; [54.36037441 14.63962559],1
d2,1,0.033953,4.497061,[281 291] ; [25 45],[272.63551402 299.36448598] ; [33.36448598 36.63551402],0
v3,1,0.041992,4.135509,[237 311] ; [21 48],[229.14748784 318.85251216] ; [28.85251216 40.14748784],0
p6,1,0.042084,4.131822,[216 352] ; [17 50],[208.41574803 359.58425197] ; [24.58425197 42.41574803],0
a3,1,0.043963,4.057966,[422 150] ; [43 26],[414.94539782 157.05460218] ; [50.05460218 18.94539782],0
s5,1,0.047476,3.928449,[180 376] ; [14 54],[172.85897436 383.14102564] ; [21.14102564 46.85897436],0
u1,1,0.052422,3.762258,[102 473] ; [ 6 64],[ 96.27906977 478.72093023] ; [11.72093023 58.27906977],0
a4,1,0.074964,3.170846,[269 304] ; [25 45],[261.99377916 311.00622084] ; [32.00622084 37.99377916],0
s3,1,0.075423,3.160864,[315 253] ; [29 37],[308.18927445 259.81072555] ; [35.81072555 30.18927445],0
a8,1,0.113369,2.506622,[ 89 431] ; [ 6 58],[ 84.5890411 435.4109589] ; [10.4109589 53.5890411],0
n3,1,0.116764,2.460199,[86 28] ; [15 10],[82.83453237 31.16546763] ; [18.16546763  6.83453237],0
v1,1,0.13279,2.25958,[324 233] ; [32 34],[318.28571429 238.71428571] ; [37.71428571 28.28571429],0
p12,1,0.148196,2.090722,[ 56 517] ; [ 3 65],[ 52.74102964 520.25897036] ; [ 6.25897036 61.74102964],0
b4,1,0.149316,2.079225,[326 249] ; [46 24],[331.62790698 243.37209302] ; [40.37209302 29.62790698],0
b3,1,0.392733,0.730463,[150 207] ; [14 26],[147.47607053 209.52392947] ; [16.52392947 23.47607053],0
b2,1,0.392733,0.730463,[150 207] ; [14 26],[147.47607053 209.52392947] ; [16.52392947 23.47607053],0
s1,1,0.436319,0.605943,[ 15 551] ; [ 3 67],[ 16.01886792 549.98113208] ; [ 1.98113208 68.01886792],0
p5,1,0.463802,0.536703,[ 74 496] ; [11 57],[ 75.94043887 494.05956113] ; [ 9.05956113 58.94043887],0
n2,1,0.485775,0.48587,[86 29] ; [17  8],[84.60714286 30.39285714] ; [18.39285714  6.60714286],0
b5,1,0.689186,0.159968,[351 224] ; [41 29],[349.45736434 225.54263566] ; [42.54263566 27.45736434],0
p1,1,0.736777,0.11298,[ 51 521] ; [ 7 62],[ 51.75663027 520.24336973] ; [ 6.24336973 62.75663027],0
n1,1,0.974159,0.001049,[46 68] ; [10 15],[45.92805755 68.07194245] ; [10.07194245 14.92805755],0
