Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.00051,12.077994,[21 18] ; [ 66 184],[11.74048443 27.25951557] ; [ 75.25951557 174.74048443],1
n5,1,0.005664,7.654139,[25 15] ; [209  47],[31.62162162  8.37837838] ; [202.37837838  53.62162162],0
s3,1,0.007143,7.236735,[30  9] ; [135 115],[22.26643599 16.73356401] ; [142.73356401 107.26643599],0
n4,1,0.009262,6.771661,[27 13] ; [217  40],[32.86195286  7.13804714] ; [211.13804714  45.86195286],0
s6,1,0.011836,6.335339,[32  6] ; [160  92],[25.15862069 12.84137931] ; [166.84137931  85.15862069],0
s2,1,0.013417,6.113297,[28 11] ; [129 126],[20.82653061 18.17346939] ; [136.17346939 118.82653061],0
s7,1,0.028843,4.776969,[27 11] ; [126 116],[20.76428571 17.23571429] ; [132.23571429 109.76428571],0
v1,1,0.050245,3.833272,[20 20] ; [167  86],[25.52901024 14.47098976] ; [161.47098976  91.52901024],0
b3,1,0.105688,2.617543,[ 5 17] ; [65 95],[ 8.46153846 13.53846154] ; [61.53846154 98.46153846],0
b2,1,0.105688,2.617543,[ 5 17] ; [65 95],[ 8.46153846 13.53846154] ; [61.53846154 98.46153846],0
v2,1,0.130521,2.286299,[28 12] ; [202  49],[31.61512027  8.38487973] ; [198.38487973  52.61512027],0
n1,1,0.141616,2.160313,[ 2 11] ; [17 29],[4.18644068 8.81355932] ; [14.81355932 31.18644068],0
p12,1,0.144479,2.129592,[ 1 39] ; [ 24 231],[ 3.38983051 36.61016949] ; [ 21.61016949 233.38983051],0
p1,1,0.180616,1.792547,[ 1 39] ; [ 22 234],[ 3.10810811 36.89189189] ; [ 19.89189189 236.10810811],0
p11,1,0.182101,1.780394,[28 12] ; [204  53],[31.24579125  8.75420875] ; [200.75420875  56.24579125],0
a6,1,0.190013,1.717519,[24 16] ; [180  76],[27.56756757 12.43243243] ; [176.43243243  79.56756757],0
d3,1,0.211155,1.563488,[32  8] ; [181  76],[28.68686869 11.31313131] ; [184.31313131  72.68686869],0
r4,1,0.275155,1.190867,[38  2] ; [230  27],[36.09427609  3.90572391] ; [231.90572391  25.09427609],0
a8,1,0.292054,1.110128,[ 3 32] ; [ 35 194],[ 5.03787879 29.96212121] ; [ 32.96212121 196.03787879],0
a7,1,0.299057,1.078395,[26 14] ; [186  69],[28.74576271 11.25423729] ; [183.25423729  71.74576271],0
a1,1,0.310309,1.02936,[ 1 39] ; [ 17 240],[ 2.42424242 37.57575758] ; [ 15.57575758 241.42424242],0
b5,1,0.380776,0.768196,[22 18] ; [160  97],[24.51178451 15.48821549] ; [157.48821549  99.51178451],0
a3,1,0.424927,0.636649,[32  8] ; [189  66],[29.96610169 10.03389831] ; [191.03389831  63.96610169],0
v4,1,0.425971,0.633784,[39  1] ; [242  14],[37.97297297  2.02702703] ; [243.02702703  12.97297297],0
p3,1,0.429057,0.625376,[23 17] ; [130 126],[20.67567568 19.32432432] ; [132.32432432 123.67567568],0
r1,1,0.453504,0.56188,[31  9] ; [211  45],[32.7027027  7.2972973] ; [209.2972973  46.7027027],0
d4,1,0.487038,0.483063,[35  5] ; [212  43],[33.49152542  6.50847458] ; [213.50847458  41.49152542],0
s8,1,0.511054,0.431909,[22 18] ; [126 129],[20.06779661 19.93220339] ; [127.93220339 127.06779661],0
p4,1,0.523226,0.40753,[21 19] ; [147 107],[22.85714286 17.14285714] ; [145.14285714 108.85714286],0
p7,1,0.52493,0.404196,[27 12] ; [160  90],[25.23529412 13.76470588] ; [161.76470588  88.23529412],0
r2,1,0.586506,0.295835,[39  1] ; [243  11],[38.36734694  1.63265306] ; [243.63265306  10.36734694],0
b1,1,0.617434,0.24949,[13 27] ; [ 94 163],[14.41077441 25.58922559] ; [ 92.58922559 164.41077441],0
a4,1,0.638178,0.221133,[17 23] ; [119 137],[18.37837838 21.62162162] ; [117.62162162 138.37837838],0
a5,1,0.644627,0.212741,[29 11] ; [195  62],[30.16835017  9.83164983] ; [193.83164983  63.16835017],0
d5,1,0.64634,0.210545,[34  6] ; [210  46],[32.97297297  7.02702703] ; [211.02702703  44.97297297],0
u1,1,0.653458,0.201569,[ 9 31] ; [ 50 207],[ 7.94612795 32.05387205] ; [ 51.05387205 205.94612795],0
n2,1,0.674867,0.175962,[9 4] ; [36 12],[9.59016393 3.40983607] ; [35.40983607 12.59016393],0
a2,1,0.691484,0.157483,[10 30] ; [ 72 185],[11.04377104 28.95622896] ; [ 70.95622896 186.04377104],0
u3,1,0.695161,0.153554,[5 3] ; [37 30],[4.48 3.52] ; [37.52 29.48],0
p8,1,0.720768,0.127758,[19 20] ; [130 121],[20.03793103 18.96206897] ; [128.96206897 122.03793103],0
d1,1,0.738689,0.111282,[26 14] ; [160  97],[25.05050505 14.94949495] ; [160.94949495  96.05050505],0
u2,1,0.754578,0.097724,[5 3] ; [38 29],[4.58666667 3.41333333] ; [38.41333333 28.58666667],0
p2,1,0.757053,0.095699,[32  8] ; [210  46],[32.7027027  7.2972973] ; [209.2972973  46.7027027],0
n6,1,0.783339,0.075609,[35  5] ; [219  36],[34.44067797  5.55932203] ; [219.55932203  35.44067797],0
p9,1,0.83392,0.043964,[32  7] ; [211  42],[32.45547945  6.54452055] ; [210.54452055  42.45547945],0
p10,1,0.878861,0.02323,[33  7] ; [207  47],[32.65306122  7.34693878] ; [207.34693878  46.65306122],0
n3,1,0.886422,0.020401,[10  3] ; [36 12],[9.80327869 3.19672131] ; [36.19672131 11.80327869],0
