Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,127.333151,[195  66] ; [ 97 245],[126.3880597 134.6119403] ; [165.6119403 176.3880597],1
s2,1,0.0,79.372475,[187  81] ; [121 237],[131.85942492 136.14057508] ; [176.14057508 181.85942492],1
s6,1,0.0,77.869101,[223  45] ; [174 182],[170.50641026  97.49358974] ; [226.49358974 129.50641026],1
s3,1,0.0,52.17438,[191  75] ; [151 203],[146.72903226 119.27096774] ; [195.27096774 158.72903226],1
s5,1,1e-06,23.792536,[101 158] ; [ 74 279],[ 74.06045752 184.93954248] ; [100.93954248 252.06045752],1
p9,1,2e-06,23.074883,[244  26] ; [267  87],[221.10576923  48.89423077] ; [289.89423077  64.10576923],1
d1,1,2e-06,22.24097,[190  82] ; [185 176],[161.13744076 110.86255924] ; [213.86255924 147.13744076],1
p6,1,3e-06,21.965923,[123 146] ; [ 98 257],[ 95.27083333 173.72916667] ; [125.72916667 229.27083333],1
p10,1,5e-06,20.902754,[237  33] ; [260  97],[214.01913876  55.98086124] ; [282.98086124  74.01913876],1
v3,1,9e-06,19.692083,[130 132] ; [112 239],[103.43230016 158.56769984] ; [138.56769984 212.43230016],1
d2,1,1e-05,19.485019,[166 106] ; [154 202],[138.59872611 133.40127389] ; [181.40127389 174.59872611],1
a3,1,4.2e-05,16.766247,[218  53] ; [235 123],[195.17170111  75.82829889] ; [257.82829889 100.17170111],1
r4,1,5.5e-05,16.277515,[255  17] ; [300  61],[238.48341232  33.51658768] ; [316.51658768  44.48341232],1
u1,1,6.8e-05,15.879239,[ 72 200] ; [ 50 311],[ 52.42338073 219.57661927] ; [ 69.57661927 291.42338073],1
n6,1,8.7e-05,15.40191,[249  22] ; [290  69],[231.85555556  39.14444444] ; [307.14444444  51.85555556],1
a5,1,0.000213,13.711216,[226  46] ; [254 107],[206.25592417  65.74407583] ; [273.74407583  87.25592417],1
r1,1,0.000353,12.766318,[233  37] ; [269  91],[215.14285714  54.85714286] ; [286.85714286  73.14285714],1
v2,1,0.000455,12.290847,[171  93] ; [175 171],[149.7442623 114.2557377] ; [196.2557377 149.7442623],1
d5,1,0.000479,12.194631,[238  33] ; [277  83],[221.18066561  49.81933439] ; [293.81933439  66.18066561],1
v1,1,0.000929,10.964008,[158 105] ; [166 190],[137.66074313 125.33925687] ; [186.33925687 169.66074313],1
u3,1,0.00119,10.505286,[38 16] ; [55 70],[28.05586592 25.94413408] ; [64.94413408 60.05586592],0
p7,1,0.001194,10.499872,[181  85] ; [196 159],[161.48470209 104.51529791] ; [215.51529791 139.48470209],0
p4,1,0.001315,10.321635,[174  97] ; [184 174],[154.24165342 116.75834658] ; [203.75834658 154.24165342],0
p3,1,0.001535,10.036678,[149 123] ; [151 208],[129.318542 142.681458] ; [170.681458 188.318542],0
d4,1,0.00211,9.451091,[234  37] ; [275  84],[218.95079365  52.04920635] ; [290.04920635  68.95079365],0
r3,1,0.002214,9.362719,[263   9] ; [323  34],[253.40540541  18.59459459] ; [332.59459459  24.40540541],0
v4,1,0.003592,8.479345,[260  10] ; [324  35],[250.6836248  19.3163752] ; [333.3163752  25.6836248],0
p11,1,0.013417,6.1133,[227  45] ; [272  89],[214.42022117  57.57977883] ; [284.57977883  76.42022117],0
p12,1,0.015181,5.895365,[ 25 244] ; [ 16 343],[ 17.56210191 251.43789809] ; [ 23.43789809 335.56210191],0
u2,1,0.016612,5.736915,[36 18] ; [58 65],[28.6779661 25.3220339] ; [65.3220339 57.6779661],0
a2,1,0.028098,4.822074,[ 82 190] ; [ 81 280],[ 70.04107425 201.95892575] ; [ 92.95892575 268.04107425],0
p8,1,0.030184,4.698791,[141 125] ; [157 198],[127.64573269 138.35426731] ; [170.35426731 184.64573269],0
p2,1,0.041478,4.156379,[231  40] ; [284  76],[221.18066561  49.81933439] ; [293.81933439  66.18066561],0
b3,1,0.071525,3.247674,[ 80 114] ; [ 66 137],[ 71.34508816 122.65491184] ; [ 74.65491184 128.34508816],0
b2,1,0.071525,3.247674,[ 80 114] ; [ 66 137],[ 71.34508816 122.65491184] ; [ 74.65491184 128.34508816],0
a4,1,0.121692,2.395408,[140 132] ; [162 196],[130.38730159 141.61269841] ; [171.61269841 186.38730159],0
n5,1,0.13819,2.197996,[233  37] ; [294  65],[226.21621622  43.78378378] ; [300.78378378  58.21621622],0
a8,1,0.154769,2.024605,[ 45 200] ; [ 46 283],[ 38.84146341 206.15853659] ; [ 52.15853659 276.84146341],0
u4,1,0.162475,1.95104,[  7 265] ; [  4 357],[  4.72669826 267.27330174] ; [  6.27330174 354.72669826],0
r2,1,0.180801,1.791027,[255  12] ; [329  25],[251.09178744  15.90821256] ; [332.90821256  21.09178744],0
a7,1,0.201838,1.629022,[183  88] ; [260 100],[190.25832013  80.74167987] ; [252.74167987 107.25832013],0
s4,1,0.25831,1.277791,[ 46 224] ; [ 49 307],[ 40.97444089 229.02555911] ; [ 54.02555911 301.97444089],0
d3,1,0.345378,0.890368,[188  84] ; [236 124],[182.48101266  89.51898734] ; [241.51898734 118.48101266],0
p1,1,0.389724,0.739804,[ 15 256] ; [ 26 333],[ 17.63650794 253.36349206] ; [ 23.36349206 335.63650794],0
a6,1,0.419672,0.651234,[180  91] ; [250 110],[184.67511886  86.32488114] ; [245.32488114 114.67511886],0
b5,1,0.452689,0.563911,[170 102] ; [215 146],[165.43443918 106.56556082] ; [219.56556082 141.43443918],0
b1,1,0.623939,0.24037,[113 159] ; [143 218],[110.00315956 161.99684044] ; [145.99684044 215.00315956],0
n2,1,0.693989,0.154801,[37 14] ; [62 20],[37.96240602 13.03759398] ; [61.03759398 20.96240602],0
n1,1,0.783968,0.075159,[21 29] ; [36 45],[21.75572519 28.24427481] ; [35.24427481 45.75572519],0
s1,1,0.788139,0.072215,[  8 259] ; [ 12 343],[  8.585209 258.414791] ; [ 11.414791 343.585209],0
b4,1,0.854145,0.033794,[157 115] ; [211 150],[158.12954186 113.87045814] ; [209.87045814 151.12954186],0
a1,1,0.859394,0.03138,[ 12 260] ; [ 17 344],[ 12.46129542 259.53870458] ; [ 16.53870458 344.46129542],0
n3,1,0.89858,0.016245,[37 13] ; [60 20],[37.30769231 12.69230769] ; [59.69230769 20.30769231],0
