Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.000582,11.8329,[25  2] ; [20 18],[18.69230769  8.30769231] ; [26.30769231 11.69230769],1
p8,1,0.013517,6.100197,[14 12] ; [ 9 29],[ 9.34375 16.65625] ; [13.65625 24.34375],0
n6,1,0.016577,5.740577,[26  1] ; [28 10],[22.43076923  4.56923077] ; [31.56923077  6.43076923],0
p4,1,0.017782,5.617524,[18  9] ; [14 24],[13.29230769 13.70769231] ; [18.70769231 19.29230769],0
s8,1,0.024339,5.070338,[10 17] ; [ 5 33],[ 6.23076923 20.76923077] ; [ 8.76923077 29.23076923],0
n4,1,0.031313,4.635747,[20  7] ; [18 20],[15.78461538 11.21538462] ; [22.21538462 15.78461538],0
u2,1,0.034846,4.45269,[ 2 12] ; [9 9],[4.8125 9.1875] ; [ 6.1875 11.8125],0
p3,1,0.053229,3.736705,[15 12] ; [12 26],[11.21538462 15.78461538] ; [15.78461538 22.21538462],0
a7,1,0.069105,3.30415,[23  4] ; [24 13],[19.828125  7.171875] ; [27.171875  9.828125],0
r4,1,0.084587,2.97449,[25  2] ; [29  9],[22.43076923  4.56923077] ; [31.56923077  6.43076923],0
d5,1,0.094794,2.79102,[22  5] ; [23 14],[18.984375  8.015625] ; [26.015625 10.984375],0
r3,1,0.12139,2.399293,[26  1] ; [32  6],[24.09230769  2.90769231] ; [33.90769231  4.09230769],0
a5,1,0.121475,2.398201,[20  7] ; [21 17],[17.03076923  9.96923077] ; [23.96923077 14.03076923],0
s5,1,0.12322,2.375913,[10 14] ; [ 8 27],[ 7.3220339 16.6779661] ; [10.6779661 24.3220339],0
s2,1,0.123377,2.373916,[13 12] ; [12 25],[10.08064516 14.91935484] ; [14.91935484 22.08064516],0
n3,1,0.12764,2.320976,[3 4] ; [10  3],[4.55 2.45] ; [8.45 4.55],0
p9,1,0.182642,1.775991,[23  4] ; [27 11],[20.76923077  6.23076923] ; [29.23076923  8.76923077],0
p10,1,0.182642,1.775991,[23  4] ; [27 11],[20.76923077  6.23076923] ; [29.23076923  8.76923077],0
a2,1,0.198871,1.650647,[ 5 22] ; [ 3 35],[ 3.32307692 23.67692308] ; [ 4.67692308 33.32307692],0
b5,1,0.217309,1.522052,[19  8] ; [21 17],[16.61538462 10.38461538] ; [23.38461538 14.61538462],0
a4,1,0.220392,1.501819,[11 16] ; [10 28],[ 8.72307692 18.27692308] ; [12.27692308 25.72307692],0
p11,1,0.255328,1.293911,[20  7] ; [23 15],[17.86153846  9.13846154] ; [25.13846154 12.86153846],0
n1,1,0.260452,1.266353,[1 6] ; [5 8],[2.1 4.9] ; [3.9 9.1],0
p6,1,0.266905,1.232585,[ 9 18] ; [ 8 30],[ 7.06153846 19.93846154] ; [ 9.93846154 28.06153846],0
b4,1,0.289529,1.121809,[15 12] ; [26 12],[17.03076923  9.96923077] ; [23.96923077 14.03076923],0
b1,1,0.295004,1.096642,[ 6 21] ; [13 25],[ 7.89230769 19.10769231] ; [11.10769231 26.89230769],0
d1,1,0.437299,0.60336,[14 13] ; [16 22],[12.46153846 14.53846154] ; [17.53846154 20.46153846],0
r2,1,0.439553,0.59745,[25  2] ; [32  5],[24.046875  2.953125] ; [32.953125  4.046875],0
s6,1,0.47303,0.514889,[19  6] ; [25 12],[17.74193548  7.25806452] ; [26.25806452 10.74193548],0
v2,1,0.481564,0.49532,[14 13] ; [15 20],[12.62903226 14.37096774] ; [16.37096774 18.62903226],0
v4,1,0.488386,0.480079,[26  1] ; [35  3],[25.33846154  1.66153846] ; [35.66153846  2.33846154],0
d4,1,0.543203,0.369636,[21  6] ; [27 11],[19.93846154  7.06153846] ; [28.06153846  9.93846154],0
p2,1,0.621444,0.243843,[20  7] ; [26 12],[19.10769231  7.89230769] ; [26.89230769 11.10769231],0
d3,1,0.643177,0.214611,[19  8] ; [24 13],[18.140625  8.859375] ; [24.859375 12.140625],0
b2,1,0.655758,0.198718,[ 3 10] ; [ 3 15],[ 2.51612903 10.48387097] ; [ 3.48387097 14.51612903],0
b3,1,0.655758,0.198718,[ 3 10] ; [ 3 15],[ 2.51612903 10.48387097] ; [ 3.48387097 14.51612903],0
n2,1,0.658273,0.195629,[5 2] ; [8 5],[4.55 2.45] ; [8.45 4.55],0
u1,1,0.658877,0.19489,[ 3 24] ; [ 3 35],[ 2.49230769 24.50769231] ; [ 3.50769231 34.49230769],0
s3,1,0.684556,0.165042,[12 14] ; [19 18],[12.79365079 13.20634921] ; [18.20634921 18.79365079],0
p7,1,0.72162,0.126946,[14 13] ; [18 20],[13.29230769 13.70769231] ; [18.70769231 19.29230769],0
a3,1,0.72162,0.126946,[13 14] ; [20 18],[13.70769231 13.29230769] ; [19.29230769 18.70769231],0
p5,1,0.722968,0.125667,[ 2 25] ; [ 2 36],[ 1.66153846 25.33846154] ; [ 2.33846154 35.66153846],0
p1,1,0.767774,0.087195,[ 1 26] ; [ 2 36],[ 1.24615385 25.75384615] ; [ 1.75384615 36.24615385],0
d2,1,0.770639,0.084995,[ 9 18] ; [14 24],[ 9.55384615 17.44615385] ; [13.44615385 24.55384615],0
v3,1,0.817421,0.053298,[ 5 21] ; [ 8 29],[ 5.36507937 20.63492063] ; [ 7.63492063 29.36507937],0
r1,1,0.881518,0.022215,[18  9] ; [26 12],[18.27692308  8.72307692] ; [25.72307692 12.27692308],0
a6,1,0.918157,0.010559,[16 11] ; [23 15],[16.2 10.8] ; [22.8 15.2],0
u3,1,0.928453,0.008062,[8 6] ; [10  8],[7.875 6.125] ; [10.125  7.875],0
