Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n2,1,0.018601,5.538675,[9 1] ; [19 20],[5.71428571 4.28571429] ; [22.28571429 16.71428571],0
v2,1,0.037491,4.327966,[15 13] ; [29 62],[10.35294118 17.64705882] ; [33.64705882 57.35294118],0
v1,1,0.063083,3.454404,[12 17] ; [22 71],[ 8.08196721 20.91803279] ; [25.91803279 67.08196721],0
p5,1,0.079361,3.077937,[ 2 27] ; [ 1 91],[ 0.71900826 28.28099174] ; [ 2.28099174 89.71900826],0
v4,1,0.079914,3.066646,[26  3] ; [69 24],[22.58196721  6.41803279] ; [72.41803279 20.58196721],0
r2,1,0.080506,3.054656,[26  2] ; [72 20],[22.86666667  5.13333333] ; [75.13333333 16.86666667],0
b5,1,0.081629,3.032174,[20  9] ; [47 46],[15.92622951 13.07377049] ; [51.07377049 41.92622951],0
n4,1,0.092914,2.823144,[21  8] ; [51 42],[17.1147541 11.8852459] ; [54.8852459 38.1147541],0
p6,1,0.125207,2.35094,[ 2 27] ; [17 73],[ 4.6302521 24.3697479] ; [14.3697479 75.6302521],0
n6,1,0.153762,2.03453,[21  8] ; [53 39],[17.73553719 11.26446281] ; [56.26446281 35.73553719],0
p4,1,0.194211,1.685384,[13 14] ; [32 61],[10.125 16.875] ; [34.875 58.125],0
d1,1,0.212119,1.556904,[ 9 20] ; [41 52],[11.8852459 17.1147541] ; [38.1147541 54.8852459],0
s5,1,0.276588,1.183778,[ 6 22] ; [12 80],[ 4.2 23.8] ; [13.8 78.2],0
u3,1,0.290805,1.11589,[7 5] ; [19 27],[5.37931034 6.62068966] ; [20.62068966 25.37931034],0
b4,1,0.294095,1.10078,[20  9] ; [54 39],[17.59016393 11.40983607] ; [56.40983607 36.59016393],0
a8,1,0.304353,1.055025,[ 3 23] ; [ 5 83],[ 1.8245614 24.1754386] ; [ 6.1754386 81.8245614],0
r4,1,0.322703,0.977962,[21  8] ; [58 35],[18.77868852 10.22131148] ; [60.22131148 32.77868852],0
b1,1,0.345917,0.888379,[13 16] ; [51 42],[15.21311475 13.78688525] ; [48.78688525 44.21311475],0
r3,1,0.387658,0.746276,[23  5] ; [69 24],[21.2892562  6.7107438] ; [70.7107438 22.2892562],0
n5,1,0.431747,0.618119,[18 11] ; [50 43],[16.16393443 12.83606557] ; [51.83606557 41.16393443],0
n3,1,0.435356,0.608492,[7 3] ; [22 17],[5.91836735 4.08163265] ; [23.08163265 15.91836735],0
s1,1,0.453322,0.562334,[ 1 27] ; [ 7 85],[ 1.86666667 26.13333333] ; [ 6.13333333 85.86666667],0
p7,1,0.454602,0.559153,[11 17] ; [44 49],[12.72727273 15.27272727] ; [42.27272727 50.72727273],0
a3,1,0.478505,0.50227,[17 12] ; [47 45],[15.33884298 13.66115702] ; [48.66115702 43.33884298],0
p10,1,0.53208,0.390417,[ 6 22] ; [15 77],[ 4.9 23.1] ; [16.1 75.9],0
n1,1,0.569996,0.322689,[3 5] ; [11 29],[2.33333333 5.66666667] ; [11.66666667 28.33333333],0
p11,1,0.575651,0.313319,[12 17] ; [44 49],[13.31147541 15.68852459] ; [42.68852459 50.31147541],0
p2,1,0.591255,0.288388,[16 13] ; [46 47],[14.73770492 14.26229508] ; [47.26229508 45.73770492],0
s2,1,0.624861,0.239095,[ 7 21] ; [19 73],[ 6.06666667 21.93333333] ; [19.93333333 72.06666667],0
u1,1,0.629098,0.233286,[ 3 26] ; [ 7 86],[ 2.37704918 26.62295082] ; [ 7.62295082 85.37704918],0
d4,1,0.636451,0.223413,[20  8] ; [62 31],[18.97520661  9.02479339] ; [63.02479339 29.97520661],0
r1,1,0.659718,0.193866,[20  9] ; [60 33],[19.01639344  9.98360656] ; [60.98360656 32.01639344],0
a4,1,0.663693,0.189068,[ 8 21] ; [29 62],[ 8.94166667 20.05833333] ; [28.05833333 62.94166667],0
p8,1,0.686721,0.162658,[ 9 20] ; [25 67],[ 8.14876033 20.85123967] ; [25.85123967 66.14876033],0
a7,1,0.694105,0.154678,[16 12] ; [57 36],[16.89256198 11.10743802] ; [56.10743802 36.89256198],0
s4,1,0.700583,0.147866,[ 3 26] ; [12 80],[ 3.59504132 25.40495868] ; [11.40495868 80.59504132],0
s6,1,0.757409,0.09541,[11 18] ; [32 60],[10.30578512 18.69421488] ; [32.69421488 59.30578512],0
s3,1,0.760188,0.093168,[10 18] ; [30 62],[ 9.33333333 18.66666667] ; [30.66666667 61.33333333],0
p3,1,0.773927,0.082508,[ 9 20] ; [26 66],[ 8.38842975 20.61157025] ; [26.61157025 65.38842975],0
p1,1,0.774821,0.081839,[ 3 26] ; [ 8 85],[ 2.6147541 26.3852459] ; [ 8.3852459 84.6147541],0
d2,1,0.81782,0.053061,[13 15] ; [45 47],[13.53333333 14.46666667] ; [44.46666667 47.53333333],0
u2,1,0.824807,0.049003,[4 7] ; [18 27],[4.32142857 6.67857143] ; [17.67857143 27.32142857],0
b3,1,0.865234,0.028803,[ 4 10] ; [17 38],[4.26086957 9.73913043] ; [16.73913043 38.26086957],0
b2,1,0.865234,0.028803,[ 4 10] ; [17 38],[4.26086957 9.73913043] ; [16.73913043 38.26086957],0
a6,1,0.876734,0.024059,[17 12] ; [53 40],[16.63934426 12.36065574] ; [53.36065574 39.63934426],0
a5,1,0.89424,0.017673,[16 13] ; [50 43],[15.68852459 13.31147541] ; [50.31147541 42.68852459],0
a2,1,0.901357,0.015363,[ 4 25] ; [12 81],[ 3.80327869 25.19672131] ; [12.19672131 80.80327869],0
d3,1,0.91115,0.012452,[15 14] ; [47 46],[14.73770492 14.26229508] ; [47.26229508 45.73770492],0
d5,1,0.921514,0.009708,[19 10] ; [60 33],[18.77868852 10.22131148] ; [60.22131148 32.77868852],0
s8,1,0.93658,0.006331,[ 3 26] ; [10 82],[ 3.11570248 25.88429752] ; [ 9.88429752 82.11570248],0
