Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,43.416184,[64  3] ; [2 9],[56.69230769 10.30769231] ; [9.30769231 1.69230769],1
v4,1,5e-06,20.862166,[65  2] ; [6 5],[60.98717949  6.01282051] ; [10.01282051  0.98717949],1
n6,1,0.000276,13.229308,[60  7] ; [5 6],[55.83333333 11.16666667] ; [9.16666667 1.83333333],1
p2,1,0.000352,12.773341,[51 16] ; [2 8],[46.11688312 20.88311688] ; [6.88311688 3.11688312],1
p11,1,0.000384,12.606752,[49 18] ; [2 9],[43.80769231 23.19230769] ; [7.19230769 3.80769231],1
d4,1,0.001206,10.480944,[54 12] ; [4 7],[49.71428571 16.28571429] ; [8.28571429 2.71428571],0
r1,1,0.001846,9.696262,[54 13] ; [4 7],[49.82051282 17.17948718] ; [8.17948718 2.82051282],0
a1,1,0.00855,6.914518,[ 3 64] ; [3 8],[ 5.15384615 61.84615385] ; [ 0.84615385 10.15384615],0
s1,1,0.009228,6.778169,[ 3 63] ; [3 8],[ 5.14285714 60.85714286] ; [ 0.85714286 10.14285714],0
p7,1,0.012269,6.271578,[41 25] ; [2 8],[37.34210526 28.65789474] ; [5.65789474 4.34210526],0
n2,1,0.022121,5.236218,[11  1] ; [2 3],[9.17647059 2.82352941] ; [3.82352941 1.17647059],0
s3,1,0.023887,5.102811,[39 28] ; [2 8],[35.67532468 31.32467532] ; [5.32467532 4.67532468],0
d1,1,0.0288,4.77954,[36 31] ; [2 9],[32.64102564 34.35897436] ; [5.35897436 5.64102564],0
p3,1,0.037687,4.319085,[37 30] ; [2 8],[33.93506494 33.06493506] ; [5.06493506 4.93506494],0
s6,1,0.039426,4.242424,[50 16] ; [5 6],[47.14285714 18.85714286] ; [7.85714286 3.14285714],0
p4,1,0.049746,3.85,[39 27] ; [3 8],[36. 30.] ; [6. 5.],0
p10,1,0.053439,3.73014,[49 17] ; [5 6],[46.28571429 19.71428571] ; [7.71428571 3.28571429],0
b5,1,0.080606,3.052638,[43 24] ; [4 7],[40.37179487 26.62820513] ; [6.62820513 4.37179487],0
s7,1,0.089918,2.875845,[37 26] ; [3 7],[34.52054795 28.47945205] ; [5.47945205 4.52054795],0
d5,1,0.111496,2.532895,[51 15] ; [6 5],[48.85714286 17.14285714] ; [8.14285714 2.85714286],0
r2,1,0.158928,1.984396,[63  4] ; [9 2],[61.84615385  5.15384615] ; [10.15384615  0.84615385],0
p1,1,0.175697,1.83365,[ 8 59] ; [3 8],[ 9.44871795 57.55128205] ; [1.55128205 9.44871795],0
p6,1,0.204978,1.606543,[25 41] ; [2 9],[23.14285714 42.85714286] ; [3.85714286 7.14285714],0
p8,1,0.205421,1.60341,[32 35] ; [3 8],[30.06410256 36.93589744] ; [4.93589744 6.06410256],0
n4,1,0.238358,1.39028,[58  9] ; [8 3],[56.69230769 10.30769231] ; [9.30769231 1.69230769],0
s8,1,0.23898,1.386601,[31 36] ; [3 8],[29.20512821 37.79487179] ; [4.79487179 6.20512821],0
a7,1,0.279075,1.171588,[42 25] ; [5 6],[40.37179487 26.62820513] ; [6.62820513 4.37179487],0
b2,1,0.280487,1.164729,[17 31] ; [3 2],[18.11320755 29.88679245] ; [1.88679245 3.11320755],0
b3,1,0.280487,1.164729,[17 31] ; [3 2],[18.11320755 29.88679245] ; [1.88679245 3.11320755],0
s2,1,0.285487,1.140784,[36 31] ; [4 7],[34.35897436 32.64102564] ; [5.64102564 5.35897436],0
n5,1,0.316923,1.001604,[52 15] ; [7 4],[50.67948718 16.32051282] ; [8.32051282 2.67948718],0
n3,1,0.350201,0.872727,[9 3] ; [2 2],[8.25 3.75] ; [2.75 1.25],0
a2,1,0.357208,0.847684,[14 53] ; [ 1 10],[12.88461538 54.11538462] ; [2.11538462 8.88461538],0
a3,1,0.360269,0.836957,[45 21] ; [9 2],[46.28571429 19.71428571] ; [7.71428571 3.28571429],0
s5,1,0.360269,0.836957,[21 45] ; [2 9],[19.71428571 46.28571429] ; [3.28571429 7.71428571],0
p5,1,0.367769,0.811189,[15 52] ; [1 9],[13.92207792 53.07792208] ; [2.07792208 7.92207792],0
s4,1,0.398462,0.712963,[13 53] ; [ 1 10],[12. 54.] ; [2. 9.],0
d3,1,0.414888,0.664751,[45 22] ; [6 5],[43.80769231 23.19230769] ; [7.19230769 3.80769231],0
n1,1,0.464214,0.535714,[4 6] ; [3 2],[4.66666667 5.33333333] ; [2.33333333 2.66666667],0
p9,1,0.464628,0.534722,[49 17] ; [7 4],[48. 18.] ; [8. 3.],0
a6,1,0.475872,0.508308,[44 23] ; [6 5],[42.94871795 24.05128205] ; [7.05128205 3.94871795],0
u3,1,0.601508,0.272727,[15  7] ; [1 1],[14.66666667  7.33333333] ; [1.33333333 0.66666667],0
b1,1,0.602031,0.271944,[37 30] ; [7 4],[37.79487179 29.20512821] ; [6.20512821 4.79487179],0
v1,1,0.63831,0.22096,[37 29] ; [7 4],[37.71428571 28.28571429] ; [6.28571429 4.71428571],0
a4,1,0.666798,0.185371,[29 38] ; [4 7],[28.34615385 38.65384615] ; [4.65384615 6.34615385],0
b4,1,0.67652,0.17407,[35 32] ; [5 6],[34.35897436 32.64102564] ; [5.64102564 5.35897436],0
u2,1,0.702918,0.145455,[14  8] ; [1 1],[13.75  8.25] ; [1.25 0.75],0
a5,1,0.786313,0.073496,[46 21] ; [8 3],[46.38461538 20.61538462] ; [7.61538462 3.38461538],0
d2,1,0.959964,0.00252,[31 36] ; [5 6],[30.92307692 36.07692308] ; [5.07692308 5.92307692],0
