Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.000344,12.814483,[ 4 24] ; [45 40],[12.14159292 15.85840708] ; [36.85840708 48.14159292],1
p7,1,0.00076,11.335905,[10 19] ; [60 26],[17.65217391 11.34782609] ; [52.34782609 33.65217391],1
p9,1,0.003886,8.336294,[18 12] ; [74 13],[23.58974359  6.41025641] ; [68.41025641 18.58974359],0
s1,1,0.004219,8.186856,[ 5 25] ; [ 2 85],[ 1.79487179 28.20512821] ; [ 5.20512821 81.79487179],0
s8,1,0.004728,7.980589,[ 3 27] ; [33 55],[ 9.15254237 20.84745763] ; [26.84745763 61.15254237],0
p4,1,0.006323,7.455948,[ 8 21] ; [50 38],[14.37606838 14.62393162] ; [43.62393162 44.37606838],0
v4,1,0.011903,6.325275,[25  5] ; [86  3],[27.98319328  2.01680672] ; [83.01680672  5.98319328],0
p11,1,0.034541,4.467712,[19 11] ; [73 16],[23.19327731  6.80672269] ; [68.80672269 20.19327731],0
n6,1,0.060342,3.52797,[21  9] ; [76 13],[24.45378151  5.54621849] ; [72.54621849 16.45378151],0
p10,1,0.092768,2.825666,[19 10] ; [71 17],[22.30769231  6.69230769] ; [67.69230769 20.30769231],0
u3,1,0.097749,2.741894,[ 6 10] ; [23 14],[8.75471698 7.24528302] ; [20.24528302 16.75471698],0
r2,1,0.10456,2.634578,[25  5] ; [83  6],[27.22689076  2.77310924] ; [80.77310924  8.22689076],0
r3,1,0.109105,2.567133,[25  5] ; [82  6],[27.20338983  2.79661017] ; [79.79661017  8.20338983],0
a8,1,0.115585,2.476143,[ 6 23] ; [ 8 76],[ 3.59292035 25.40707965] ; [10.40707965 73.59292035],0
d3,1,0.150988,2.062237,[13 17] ; [52 37],[16.38655462 13.61344538] ; [48.61344538 40.38655462],0
p8,1,0.162831,1.94774,[12 17] ; [49 38],[15.25 13.75] ; [45.75 41.25],0
b5,1,0.203529,1.616866,[16 14] ; [59 30],[18.90756303 11.09243697] ; [56.09243697 32.90756303],0
d4,1,0.218557,1.513821,[14 16] ; [53 36],[16.8907563 13.1092437] ; [50.1092437 38.8907563],0
p3,1,0.218594,1.513578,[ 9 21] ; [38 51],[11.8487395 18.1512605] ; [35.1512605 53.8487395],0
v3,1,0.265287,1.240957,[14 16] ; [31 57],[11.44067797 18.55932203] ; [33.55932203 54.44067797],0
n3,1,0.290689,1.116427,[6 3] ; [16  3],[7.07142857 1.92857143] ; [14.92857143  4.07142857],0
a5,1,0.305665,1.049316,[15 15] ; [54 35],[17.39495798 12.60504202] ; [51.60504202 37.39495798],0
