Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,40.328005,[55  9] ; [20 45],[37.20930233 26.79069767] ; [37.79069767 27.20930233],1
d5,1,0.0,40.228102,[63  1] ; [32 33],[47.13178295 16.86821705] ; [47.86821705 17.13178295],1
d4,1,0.0,37.951859,[62  1] ; [33 32],[46.7578125 16.2421875] ; [48.2421875 16.7578125],1
d2,1,0.0,37.607191,[49 13] ; [16 49],[31.73228346 30.26771654] ; [33.26771654 31.73228346],1
a5,1,2.3e-05,17.940379,[50 14] ; [27 38],[38.20155039 25.79844961] ; [38.79844961 26.20155039],1
a4,1,0.000136,14.55587,[41 22] ; [20 44],[30.25984252 32.74015748] ; [30.74015748 33.25984252],1
a2,1,0.000196,13.873256,[22 42] ; [ 5 60],[13.39534884 50.60465116] ; [13.60465116 51.39534884],1
p4,1,0.010765,6.50375,[26 38] ; [13 52],[19.34883721 44.65116279] ; [19.65116279 45.34883721],0
a3,1,0.012377,6.25608,[49 15] ; [35 28],[42.33070866 21.66929134] ; [41.66929134 21.33070866],0
a8,1,0.012904,6.182231,[ 2 54] ; [11 50],[ 6.22222222 49.77777778] ; [ 6.77777778 54.22222222],0
a7,1,0.017614,5.634093,[44 19] ; [32 33],[37.40625 25.59375] ; [38.59375 26.40625],0
n6,1,0.023214,5.152437,[45 19] ; [33 32],[38.69767442 25.30232558] ; [39.30232558 25.69767442],0
v2,1,0.027708,4.846154,[30 33] ; [18 45],[24. 39.] ; [24. 39.],0
s6,1,0.052638,3.755381,[33 30] ; [23 42],[27.5625 35.4375] ; [28.4375 36.5625],0
p6,1,0.057966,3.594632,[12 50] ; [ 5 59],[ 8.36507937 53.63492063] ; [ 8.63492063 55.36507937],0
a6,1,0.058084,3.591272,[43 21] ; [33 32],[37.70542636 26.29457364] ; [38.29457364 26.70542636],0
s7,1,0.075371,3.161988,[22 36] ; [14 47],[17.54621849 40.45378151] ; [18.45378151 42.54621849],0
u3,1,0.09161,2.84585,[10  5] ; [12 18],[7.33333333 7.66666667] ; [14.66666667 15.33333333],0
r3,1,0.116035,2.470033,[52 11] ; [46 19],[48.234375 14.765625] ; [49.765625 15.234375],0
s8,1,0.168647,1.894927,[17 46] ; [11 54],[13.78125 49.21875] ; [14.21875 50.78125],0
s2,1,0.194953,1.679788,[21 41] ; [15 49],[17.71428571 44.28571429] ; [18.28571429 45.71428571],0
p8,1,0.200957,1.635409,[12 52] ; [ 7 58],[ 9.42635659 54.57364341] ; [ 9.57364341 55.42635659],0
u2,1,0.228005,1.453267,[8 7] ; [10 19],[6.13636364 8.86363636] ; [11.86363636 17.13636364],0
s3,1,0.235165,1.409349,[25 39] ; [18 44],[21.84126984 42.15873016] ; [21.15873016 40.84126984],0
v4,1,0.240944,1.375063,[51 13] ; [46 19],[48.12403101 15.87596899] ; [48.87596899 16.12403101],0
n2,1,0.250864,1.318486,[18 18] ; [15  8],[20.13559322 15.86440678] ; [12.86440678 10.13559322],0
v1,1,0.26054,1.265884,[25 37] ; [20 45],[21.96850394 40.03149606] ; [23.03149606 41.96850394],0
s4,1,0.281882,1.157992,[ 8 54] ; [13 52],[10.2519685 51.7480315] ; [10.7480315 54.2519685],0
r2,1,0.300022,1.074098,[53  8] ; [52 13],[50.83333333 10.16666667] ; [54.16666667 10.83333333],0
r1,1,0.390198,0.738324,[44 20] ; [40 25],[41.6744186 22.3255814] ; [42.3255814 22.6744186],0
n4,1,0.423234,0.641318,[39 25] ; [44 21],[41.17829457 22.82170543] ; [41.82170543 23.17829457],0
v3,1,0.452806,0.563619,[15 46] ; [19 43],[16.86178862 44.13821138] ; [17.13821138 44.86178862],0
p11,1,0.522697,0.408569,[25 39] ; [29 36],[26.79069767 37.20930233] ; [27.20930233 37.79069767],0
b1,1,0.535118,0.384664,[29 35] ; [33 32],[30.75968992 33.24031008] ; [31.24031008 33.75968992],0
b4,1,0.540903,0.373869,[37 27] ; [41 24],[38.69767442 25.30232558] ; [39.30232558 25.69767442],0
p5,1,0.549982,0.357349,[ 2 62] ; [ 1 64],[ 1.48837209 62.51162791] ; [ 1.51162791 63.48837209],0
a1,1,0.563226,0.334148,[ 5 59] ; [ 7 58],[ 5.95348837 58.04651163] ; [ 6.04651163 58.95348837],0
b3,1,0.658332,0.195556,[17 31] ; [16 24],[18. 30.] ; [15. 25.],0
b2,1,0.658332,0.195556,[17 31] ; [16 24],[18. 30.] ; [15. 25.],0
r4,1,0.665674,0.186704,[39 25] ; [42 23],[40.18604651 23.81395349] ; [40.81395349 24.18604651],0
p1,1,0.752483,0.099456,[ 6 58] ; [ 5 59],[ 5.5 58.5] ; [ 5.5 58.5],0
s5,1,0.773314,0.082969,[10 51] ; [ 9 53],[ 9.42276423 51.57723577] ; [ 9.57723577 52.42276423],0
n5,1,0.786432,0.073412,[35 29] ; [34 31],[34.23255814 29.76744186] ; [34.76744186 30.23255814],0
p9,1,0.793871,0.068271,[19 43] ; [21 43],[19.68253968 42.31746032] ; [20.31746032 43.68253968],0
p2,1,0.795058,0.067469,[31 33] ; [30 35],[30.26356589 33.73643411] ; [30.73643411 34.26356589],0
n1,1,0.846634,0.037409,[15 21] ; [ 9 14],[14.6440678 21.3559322] ; [ 9.3559322 13.6440678],0
n3,1,0.907259,0.013571,[20 16] ; [12  9],[20.21052632 15.78947368] ; [11.78947368  9.21052632],0
p3,1,0.90806,0.013337,[14 49] ; [15 50],[14.2734375 48.7265625] ; [14.7265625 50.2734375],0
b5,1,0.918654,0.010431,[37 27] ; [37 28],[36.71317829 27.28682171] ; [37.28682171 27.71317829],0
s1,1,0.958953,0.002649,[ 5 58] ; [ 5 60],[ 4.921875 58.078125] ; [ 5.078125 59.921875],0
p12,1,1.0,0.0,[ 1 63] ; [ 1 63],[ 1. 63.] ; [ 1. 63.],0
