Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,165.100563,[215  91] ; [ 43 219],[138.99295775 167.00704225] ; [119.00704225 142.99295775],1
d4,1,0.0,157.22394,[303   3] ; [148 115],[242.54130053  63.45869947] ; [208.45869947  54.54130053],1
d3,1,0.0,153.403368,[271  36] ; [102 161],[200.89649123 106.10350877] ; [172.10350877  90.89649123],1
d5,1,0.0,146.438725,[300   7] ; [147 116],[240.75263158  66.24736842] ; [206.24736842  56.75263158],1
a2,1,0.0,80.690478,[111 197] ; [ 13 250],[ 66.88616462 241.11383538] ; [ 57.11383538 205.88616462],1
a4,1,0.0,64.232313,[172 135] ; [ 60 202],[125.17398946 181.82601054] ; [106.82601054 155.17398946],1
u1,1,0.0,58.939844,[ 77 231] ; [  6 257],[ 44.77057793 263.22942207] ; [ 38.22942207 224.77057793],1
a5,1,0.0,44.231412,[253  55] ; [149 114],[216.84063047  91.15936953] ; [185.15936953  77.84063047],1
a3,1,0.0,31.293494,[240  68] ; [146 115],[208.94200351  99.05799649] ; [177.05799649  83.94200351],1
a6,1,0.0,30.303893,[241  66] ; [150 113],[210.59122807  96.40877193] ; [180.40877193  82.59122807],1
r1,1,0.0,28.414161,[268  38] ; [181  80],[242.31746032  63.68253968] ; [206.68253968  54.31746032],1
a7,1,3e-06,22.129345,[245  62] ; [163 100],[219.74736842  87.25263158] ; [188.25263158  74.74736842],1
v2,1,6e-06,20.475928,[180 113] ; [104 144],[153.81146026 139.18853974] ; [130.18853974 117.81146026],1
s8,1,0.000187,13.957549,[134 172] ; [ 75 187],[112.59507042 193.40492958] ; [ 96.40492958 165.59507042],1
v3,1,0.002995,8.810759,[124 163] ; [ 79 177],[107.2946593 179.7053407] ; [ 95.7053407 160.2946593],0
s2,1,0.003099,8.74846,[154 151] ; [ 99 161],[136.57522124 168.42477876] ; [116.42477876 143.57522124],0
n2,1,0.003261,8.655456,[51 27] ; [62 10],[58.76 19.24] ; [54.24 17.76],0
r2,1,0.003401,8.578636,[295  10] ; [239  24],[286.74295775  18.25704225] ; [247.25704225  15.74295775],0
s7,1,0.003606,8.472062,[134 159] ; [ 84 167],[117.41544118 175.58455882] ; [100.58455882 150.41544118],0
p4,1,0.00367,8.440039,[161 145] ; [105 155],[143.80918728 162.19081272] ; [122.19081272 137.80918728],0
n4,1,0.011077,6.452918,[231  76] ; [171  90],[217.27816901  89.72183099] ; [184.72183099  76.27816901],0
p10,1,0.012812,6.194848,[248  58] ; [187  72],[235.59292035  70.40707965] ; [199.40707965  59.59292035],0
r4,1,0.016079,5.794164,[283  25] ; [225  38],[274.01751313  33.98248687] ; [233.98248687  29.01751313],0
r3,1,0.016497,5.749115,[295  12] ; [240  23],[288.14912281  18.85087719] ; [246.85087719  16.14912281],0
b2,1,0.016527,5.745971,[ 70 119] ; [ 35 107],[ 59.95468278 129.04531722] ; [45.04531722 96.95468278],0
b3,1,0.016527,5.745971,[ 70 119] ; [ 35 107],[ 59.95468278 129.04531722] ; [45.04531722 96.95468278],0
n6,1,0.022164,5.232871,[259  48] ; [202  61],[248.29298246  58.70701754] ; [212.70701754  50.29298246],0
s5,1,0.031845,4.606829,[ 93 205] ; [ 59 197],[ 81.76173285 216.23826715] ; [ 70.23826715 185.76173285],0
p3,1,0.048909,3.878474,[133 173] ; [ 93 170],[121.53954306 184.46045694] ; [104.46045694 158.53954306],0
u2,1,0.049435,3.860518,[43 24] ; [56 58],[36.64640884 30.35359116] ; [62.35359116 51.64640884],0
p9,1,0.053419,3.730754,[251  52] ; [196  61],[241.85892857  61.14107143] ; [205.14107143  51.85892857],0
b5,1,0.054643,3.692955,[201 107] ; [151 112],[189.8704028 118.1295972] ; [162.1295972 100.8704028],0
s4,1,0.06834,3.322454,[ 39 266] ; [ 48 214],[ 46.7989418 258.2010582] ; [ 40.2010582 221.7989418],0
p12,1,0.073311,3.207286,[ 21 286] ; [  9 251],[ 16.24338624 290.75661376] ; [ 13.75661376 246.24338624],0
p5,1,0.0906,2.863686,[ 26 277] ; [ 13 249],[ 20.91504425 282.08495575] ; [ 18.08495575 243.91504425],0
u3,1,0.098141,2.735496,[44 24] ; [60 55],[38.64480874 29.35519126] ; [65.35519126 49.64480874],0
s1,1,0.114234,2.494654,[  6 298] ; [ 11 247],[  9.19572954 294.80427046] ; [  7.80427046 250.19572954],0
p11,1,0.116769,2.460128,[240  68] ; [190  73],[231.94395797  76.05604203] ; [198.05604203  64.94395797],0
p8,1,0.119185,2.427995,[135 169] ; [ 99 162],[125.90442478 178.09557522] ; [108.09557522 152.90442478],0
s6,1,0.126824,2.330951,[197 107] ; [151 107],[188.24199288 115.75800712] ; [159.75800712  98.24199288],0
n5,1,0.130616,2.285164,[223  83] ; [175  86],[214.79365079  91.20634921] ; [183.20634921  77.79365079],0
u4,1,0.148137,2.091332,[  7 301] ; [  2 261],[  4.85464098 303.14535902] ; [  4.14535902 258.85464098],0
v1,1,0.150629,2.065867,[148 149] ; [111 143],[139.6061706 157.3938294] ; [119.3938294 134.6061706],0
p2,1,0.173307,1.854105,[246  60] ; [199  64],[239.31458699  66.68541301] ; [205.68541301  57.31458699],0
n3,1,0.173384,1.853436,[53 26] ; [54 16],[56.73154362 22.26845638] ; [50.26845638 19.73154362],0
p7,1,0.182501,1.777143,[160 140] ; [123 135],[152.15053763 147.84946237] ; [130.84946237 127.15053763],0
b1,1,0.205269,1.604487,[106 202] ; [104 159],[113.27495622 194.72504378] ; [ 96.72504378 166.27495622],0
b4,1,0.488922,0.478897,[181 127] ; [147 116],[176.92469352 131.07530648] ; [151.07530648 111.92469352],0
s3,1,0.570541,0.321778,[164 140] ; [133 125],[160.65480427 143.34519573] ; [136.34519573 121.65480427],0
a8,1,0.629727,0.232431,[ 36 238] ; [ 29 218],[ 34.18426104 239.81573896] ; [ 30.81573896 216.18426104],0
a1,1,0.718919,0.129531,[ 10 298] ; [ 10 253],[ 10.78809107 297.21190893] ; [  9.21190893 253.78809107],0
p1,1,0.927727,0.008227,[ 17 290] ; [ 14 247],[ 16.75528169 290.24471831] ; [ 14.24471831 246.75528169],0
n1,1,0.966392,0.001775,[27 51] ; [24 46],[26.87837838 51.12162162] ; [24.12162162 45.87837838],0
