Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,47.257906,[86 20] ; [15 42],[65.6809816 40.3190184] ; [35.3190184 21.6809816],1
a5,1,1e-06,23.658547,[77 29] ; [19 38],[62.42944785 43.57055215] ; [33.57055215 23.42944785],1
a3,1,3e-06,22.013231,[75 30] ; [19 38],[60.92592593 44.07407407] ; [33.07407407 23.92592593],1
d3,1,1.6e-05,18.639499,[51 55] ; [ 8 49],[38.36809816 67.63190184] ; [20.63190184 36.36809816],1
a4,1,1.7e-05,18.491725,[51 54] ; [ 8 48],[38.47826087 66.52173913] ; [20.52173913 35.47826087],1
d2,1,0.000213,13.713811,[59 45] ; [15 42],[47.80124224 56.19875776] ; [26.19875776 30.80124224],1
r1,1,0.001032,10.769345,[76 30] ; [26 31],[66.33128834 39.66871166] ; [35.66871166 21.33128834],0
p10,1,0.00227,9.317677,[74 29] ; [26 29],[65.18987342 37.81012658] ; [34.81012658 20.18987342],0
s5,1,0.007772,7.085293,[30 71] ; [ 6 49],[23.30769231 77.69230769] ; [12.69230769 42.30769231],0
p9,1,0.010209,6.598109,[80 23] ; [32 23],[73.01265823 29.98734177] ; [38.98734177 16.01265823],0
p7,1,0.010249,6.59108,[61 41] ; [22 35],[53.24528302 48.75471698] ; [29.75471698 27.24528302],0
v2,1,0.018307,5.566509,[47 57] ; [14 40],[40.15189873 63.84810127] ; [20.84810127 33.15189873],0
r3,1,0.027712,4.845914,[89 16] ; [40 17],[83.61111111 21.38888889] ; [45.38888889 11.61111111],0
v3,1,0.052957,3.74529,[33 68] ; [10 45],[27.83974359 73.16025641] ; [15.16025641 39.83974359],0
r4,1,0.060229,3.531065,[80 26] ; [35 22],[74.78527607 31.21472393] ; [40.21472393 16.78527607],0
r2,1,0.066607,3.364708,[90 12] ; [44 13],[85.96226415 16.03773585] ; [48.03773585  8.96226415],0
s7,1,0.096699,2.759166,[29 72] ; [ 9 45],[24.76129032 76.23870968] ; [13.23870968 40.76129032],0
p12,1,0.108565,2.574981,[  2 100] ; [ 4 53],[ 3.8490566 98.1509434] ; [ 2.1509434 54.8490566],0
a8,1,0.118605,2.435647,[ 6 96] ; [ 7 46],[ 8.55483871 93.44516129] ; [ 4.44516129 48.55483871],0
n6,1,0.149284,2.079556,[81 24] ; [38 19],[77.12962963 27.87037037] ; [41.87037037 15.12962963],0
v1,1,0.156971,2.003162,[43 60] ; [17 39],[38.86792453 64.13207547] ; [21.13207547 34.86792453],0
p3,1,0.183563,1.768537,[42 62] ; [17 40],[38.11180124 65.88819876] ; [20.88819876 36.11180124],0
p8,1,0.183594,1.76829,[45 57] ; [19 38],[41.05660377 60.94339623] ; [22.94339623 34.05660377],0
p2,1,0.273343,1.199895,[73 29] ; [36 21],[69.9245283 32.0754717] ; [39.0754717 17.9245283],0
p4,1,0.287808,1.129848,[46 55] ; [21 36],[42.82911392 58.17088608] ; [24.17088608 32.82911392],0
n2,1,0.298852,1.079308,[21  8] ; [16 11],[19.16071429  9.83928571] ; [17.83928571  9.16071429],0
a2,1,0.30556,1.049772,[ 8 98] ; [ 2 55],[ 6.50306748 99.49693252] ; [ 3.49693252 53.50306748],0
n5,1,0.404375,0.695277,[72 32] ; [43 14],[74.28571429 29.71428571] ; [40.71428571 16.28571429],0
b2,1,0.418652,0.654096,[30 35] ; [12 20],[28.1443299 36.8556701] ; [13.8556701 18.1443299],0
b3,1,0.418652,0.654096,[30 35] ; [12 20],[28.1443299 36.8556701] ; [13.8556701 18.1443299],0
s1,1,0.425087,0.63621,[  3 102] ; [ 3 53],[  3.91304348 101.08695652] ; [ 2.08695652 53.91304348],0
a1,1,0.431472,0.618857,[  3 103] ; [ 3 54],[  3.90184049 102.09815951] ; [ 2.09815951 54.90184049],0
p6,1,0.440767,0.594286,[27 73] ; [12 44],[25. 75.] ; [14. 42.],0
p11,1,0.504084,0.446327,[76 30] ; [38 19],[74.13496933 31.86503067] ; [39.86503067 17.13496933],0
u2,1,0.551507,0.354625,[14 16] ; [15 23],[12.79411765 17.20588235] ; [16.20588235 21.79411765],0
b5,1,0.582186,0.302715,[51 55] ; [30 27],[52.67484663 53.32515337] ; [28.32515337 28.67484663],0
s8,1,0.583066,0.301304,[22 82] ; [10 47],[20.67080745 83.32919255] ; [11.32919255 45.67080745],0
a6,1,0.613662,0.254876,[44 62] ; [26 31],[45.52147239 60.47852761] ; [24.47852761 32.52147239],0
n1,1,0.635457,0.224733,[ 9 20] ; [10 17],[ 9.83928571 19.16071429] ; [ 9.16071429 17.83928571],0
b1,1,0.651524,0.203984,[50 56] ; [29 28],[51.37423313 54.62576687] ; [27.62576687 29.37423313],0
p1,1,0.681859,0.168041,[ 9 96] ; [ 6 51],[ 9.72222222 95.27777778] ; [ 5.27777778 51.72222222],0
s6,1,0.754002,0.098199,[39 63] ; [20 36],[38.08860759 63.91139241] ; [20.91139241 35.08860759],0
v4,1,0.766719,0.088012,[87 19] ; [47  9],[87.67901235 18.32098765] ; [46.32098765  9.67901235],0
b4,1,0.77212,0.08387,[62 44] ; [32 25],[61.12883436 44.87116564] ; [32.87116564 24.12883436],0
s4,1,0.848934,0.036282,[14 91] ; [ 7 50],[13.61111111 91.38888889] ; [ 7.38888889 49.61111111],0
n3,1,0.8532,0.034239,[19  8] ; [17  8],[18.69230769  8.30769231] ; [17.30769231  7.69230769],0
p5,1,0.853417,0.034136,[10 94] ; [ 6 51],[10.33540373 93.66459627] ; [ 5.66459627 51.33540373],0
u3,1,0.864118,0.029287,[10 21] ; [13 25],[10.33333333 20.66666667] ; [12.66666667 25.33333333],0
s3,1,0.937701,0.006109,[27 76] ; [15 41],[27.20754717 75.79245283] ; [14.79245283 41.20754717],0
n4,1,0.94613,0.004565,[75 30] ; [41 16],[75.18518519 29.81481481] ; [40.81481481 16.18518519],0
