Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.003129,8.730452,[4 4] ; [357  55],[6.87619048 1.12380952] ; [354.12380952  57.87619048],0
a5,1,0.003747,8.402378,[3 5] ; [330  84],[6.31279621 1.68720379] ; [326.68720379  87.31279621],0
p5,1,0.016786,5.718565,[4 4] ; [ 71 340],[1.43198091 6.56801909] ; [ 73.56801909 337.43198091],0
s8,1,0.021329,5.299668,[1 7] ; [220 191],[4.21957041 3.78042959] ; [216.78042959 194.21957041],0
n6,1,0.032374,4.5786,[5 3] ; [362  50],[6.99047619 1.00952381] ; [360.00952381  51.99047619],0
s3,1,0.045256,4.009088,[2 6] ; [247 164],[4.75417661 3.24582339] ; [244.24582339 166.75417661],0
a6,1,0.050633,3.820366,[3 5] ; [288 125],[5.52969121 2.47030879] ; [285.47030879 127.52969121],0
b4,1,0.051953,3.777287,[2 6] ; [245 169],[4.68246445 3.31753555] ; [242.31753555 171.68246445],0
d3,1,0.056852,3.626904,[3 5] ; [286 128],[5.47867299 2.52132701] ; [283.52132701 130.47867299],0
a3,1,0.086804,2.932664,[4 4] ; [314  98],[6.05714286 1.94285714] ; [311.94285714 100.05714286],0
s7,1,0.087099,2.927185,[1 4] ; [227 164],[2.87878788 2.12121212] ; [225.12121212 165.87878788],0
s2,1,0.094463,2.796616,[2 6] ; [225 186],[4.33412888 3.66587112] ; [222.66587112 188.33412888],0
d4,1,0.115539,2.476768,[5 3] ; [345  68],[6.65083135 1.34916865] ; [343.34916865  69.65083135],0
d1,1,0.122907,2.379883,[3 5] ; [265 149],[5.08056872 2.91943128] ; [262.91943128 151.08056872],0
a7,1,0.125581,2.3463,[4 4] ; [306 107],[5.89073634 2.10926366] ; [304.10926366 108.89073634],0
s6,1,0.137675,2.203756,[4 4] ; [297 107],[5.84466019 2.15533981] ; [295.15533981 108.84466019],0
v1,1,0.166242,1.916509,[3 5] ; [247 154],[4.88997555 3.11002445] ; [245.11002445 155.88997555],0
p9,1,0.200239,1.640632,[6 2] ; [367  44],[7.12171838 0.87828162] ; [365.87828162  45.12171838],0
p2,1,0.260958,1.263668,[6 2] ; [363  49],[7.02857143 0.97142857] ; [361.97142857  50.02857143],0
p10,1,0.327035,0.960605,[6 2] ; [358  54],[6.93333333 1.06666667] ; [357.06666667  54.93333333],0
a8,1,0.329538,0.950711,[2 6] ; [ 49 324],[1.07086614 6.92913386] ; [ 49.92913386 323.07086614],0
d2,1,0.368697,0.808052,[3 5] ; [221 192],[4.25653207 3.74346793] ; [219.74346793 193.25653207],0
a1,1,0.451559,0.566736,[1 7] ; [ 25 389],[0.492891 7.507109] ; [ 25.507109 388.492891],0
u2,1,0.512513,0.428933,[3 1] ; [58 41],[2.36893204 1.63106796] ; [58.63106796 40.36893204],0
a4,1,0.531288,0.391927,[3 5] ; [201 212],[3.87648456 4.12351544] ; [200.12351544 212.87648456],0
n4,1,0.53496,0.384961,[6 2] ; [344  69],[6.65083135 1.34916865] ; [343.34916865  69.65083135],0
s4,1,0.5733,0.317191,[2 6] ; [ 71 338],[1.40047962 6.59952038] ; [ 71.59952038 337.40047962],0
p11,1,0.589273,0.291482,[6 2] ; [341  73],[6.57819905 1.42180095] ; [340.42180095  73.57819905],0
s5,1,0.604859,0.267729,[4 4] ; [162 234],[3.28712871 4.71287129] ; [162.71287129 233.28712871],0
b5,1,0.661279,0.191974,[4 4] ; [239 175],[4.60663507 3.39336493] ; [238.39336493 175.60663507],0
b1,1,0.661279,0.191974,[4 4] ; [175 239],[3.39336493 4.60663507] ; [175.60663507 238.39336493],0
u3,1,0.68017,0.169935,[3 1] ; [65 35],[2.61538462 1.38461538] ; [65.38461538 34.61538462],0
n5,1,0.73501,0.114561,[6 2] ; [329  83],[6.38095238 1.61904762] ; [328.61904762  83.38095238],0
b2,1,0.747935,0.103274,[2 2] ; [113 156],[1.68498168 2.31501832] ; [113.31501832 155.68498168],0
b3,1,0.747935,0.103274,[2 2] ; [113 156],[1.68498168 2.31501832] ; [113.31501832 155.68498168],0
v2,1,0.789002,0.071614,[4 3] ; [249 152],[4.34068627 2.65931373] ; [248.65931373 152.34068627],0
d5,1,0.802953,0.062264,[7 1] ; [348  65],[6.74584323 1.25415677] ; [348.25415677  64.74584323],0
p8,1,0.831497,0.045276,[5 3] ; [271 139],[5.28229665 2.71770335] ; [270.71770335 139.28229665],0
v3,1,0.848622,0.036434,[4 4] ; [185 212],[3.73333333 4.26666667] ; [185.26666667 211.73333333],0
p12,1,0.889459,0.019318,[1 7] ; [ 45 366],[0.87828162 7.12171838] ; [ 45.12171838 365.87828162],0
p7,1,0.890186,0.019063,[6 2] ; [316  94],[6.16267943 1.83732057] ; [315.83732057  94.16267943],0
p6,1,0.906785,0.013711,[4 4] ; [195 212],[3.83614458 4.16385542] ; [195.16385542 211.83614458],0
p1,1,0.993815,6e-05,[1 7] ; [ 51 360],[0.9928401 7.0071599] ; [ 51.0071599 359.9928401],0
