Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.003446,8.554698,[ 6 36] ; [3 1],[ 8.2173913 33.7826087] ; [0.7826087 3.2173913],0
s5,1,0.021629,5.275397,[ 4 38] ; [2 2],[ 5.47826087 36.52173913] ; [0.52173913 3.47826087],0
d1,1,0.042641,4.109588,[11 31] ; [3 1],[12.7826087 29.2173913] ; [1.2173913 2.7826087],0
p7,1,0.058392,3.582488,[12 30] ; [3 1],[13.69565217 28.30434783] ; [1.30434783 2.69565217],0
p10,1,0.099009,2.721433,[14 28] ; [3 1],[15.52173913 26.47826087] ; [1.47826087 2.52173913],0
s6,1,0.116074,2.469512,[ 7 34] ; [2 2],[ 8.2 32.8] ; [0.8 3.2],0
p8,1,0.151547,2.056614,[ 8 34] ; [2 2],[ 9.13043478 32.86956522] ; [0.86956522 3.13043478],0
p9,1,0.183217,1.771337,[17 25] ; [3 1],[18.26086957 23.73913043] ; [1.73913043 2.26086957],0
d3,1,0.183217,1.771337,[17 25] ; [3 1],[18.26086957 23.73913043] ; [1.73913043 2.26086957],0
a2,1,0.225845,1.466837,[ 3 39] ; [1 3],[ 3.65217391 38.34782609] ; [0.34782609 3.65217391],0
p2,1,0.243926,1.357759,[14 28] ; [2 1],[14.93333333 27.06666667] ; [1.06666667 1.93333333],0
p3,1,0.25435,1.299253,[10 32] ; [2 2],[10.95652174 31.04347826] ; [1.04347826 2.95652174],0
a4,1,0.329096,0.952451,[11 30] ; [2 2],[11.84444444 29.15555556] ; [1.15555556 2.84444444],0
a6,1,0.338851,0.914773,[21 21] ; [3 1],[21.91304348 20.08695652] ; [2.08695652 1.91304348],0
n6,1,0.444639,0.584282,[18 23] ; [2 1],[18.63636364 22.36363636] ; [1.36363636 1.63636364],0
s1,1,0.457427,0.552183,[ 5 37] ; [1 3],[ 5.47826087 36.52173913] ; [0.52173913 3.47826087],0
s8,1,0.457427,0.552183,[ 5 37] ; [1 3],[ 5.47826087 36.52173913] ; [0.52173913 3.47826087],0
r1,1,0.571663,0.319907,[15 27] ; [2 2],[15.52173913 26.47826087] ; [1.47826087 2.52173913],0
a8,1,0.585066,0.298116,[ 6 35] ; [1 3],[ 6.37777778 34.62222222] ; [0.62222222 3.37777778],0
n5,1,0.667262,0.184821,[27 15] ; [3 1],[27.39130435 14.60869565] ; [2.60869565 1.39130435],0
r4,1,0.674368,0.176535,[ 7 35] ; [1 3],[ 7.30434783 34.69565217] ; [0.69565217 3.30434783],0
p1,1,0.674368,0.176535,[ 7 35] ; [1 3],[ 7.30434783 34.69565217] ; [0.69565217 3.30434783],0
b2,1,0.712547,0.135747,[12 15] ; [1 2],[11.7 15.3] ; [1.3 1.7],0
b3,1,0.712547,0.135747,[12 15] ; [1 2],[11.7 15.3] ; [1.3 1.7],0
r3,1,0.741437,0.108867,[17 24] ; [2 2],[17.31111111 23.68888889] ; [1.68888889 2.31111111],0
s7,1,0.749934,0.101587,[ 7 31] ; [1 3],[ 7.23809524 30.76190476] ; [0.76190476 3.23809524],0
n3,1,0.760907,0.092593,[ 7 11] ; [1 1],[ 7.2 10.8] ; [0.8 1.2],0
a7,1,0.783038,0.075824,[18 24] ; [2 2],[18.26086957 23.73913043] ; [1.73913043 2.26086957],0
b1,1,0.783038,0.075824,[24 18] ; [2 2],[23.73913043 18.26086957] ; [2.26086957 1.73913043],0
r2,1,0.923961,0.00911,[21 19] ; [2 2],[20.90909091 19.09090909] ; [2.09090909 1.90909091],0
b5,1,0.927422,0.008297,[20 22] ; [2 2],[20.08695652 21.91304348] ; [1.91304348 2.08695652],0
