Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,123.074407,[230  46] ; [28 85],[183.05398458  92.94601542] ; [74.94601542 38.05398458],1
s7,1,0.0,32.161864,[196  72] ; [45 62],[172.23466667  95.76533333] ; [68.76533333 38.23466667],1
s8,1,5.6e-05,16.223401,[179  96] ; [48 64],[161.30490956 113.69509044] ; [65.69509044 46.30490956],1
s5,1,0.008691,6.885228,[139 129] ; [42 71],[127.3175853 140.6824147] ; [53.6824147 59.3175853],0
b1,1,0.022675,5.19327,[125 151] ; [37 76],[114.94087404 161.05912596] ; [47.05912596 65.94087404],0
r1,1,0.027766,4.84253,[236  38] ; [87 26],[228.6873385  45.3126615] ; [94.3126615 18.6873385],0
r2,1,0.036064,4.394091,[261  10] ; [102  10],[256.84856397  14.15143603] ; [106.15143603   5.84856397],0
r3,1,0.036321,4.381977,[271   3] ; [108   5],[268.33591731   5.66408269] ; [110.66408269   2.33591731],0
n3,1,0.036671,4.365628,[40 10] ; [13 10],[36.30136986 13.69863014] ; [16.69863014  6.30136986],0
s4,1,0.064001,3.43054,[ 68 205] ; [18 93],[ 61.140625 211.859375] ; [24.859375 86.140625],0
a4,1,0.118471,2.437419,[132 143] ; [44 68],[125.06459948 149.93540052] ; [50.93540052 61.06459948],0
v3,1,0.125005,2.353466,[117 151] ; [39 72],[110.31134565 157.68865435] ; [45.68865435 65.31134565],0
u4,1,0.139114,2.187728,[ 10 266] ; [  1 112],[  7.80462725 268.19537275] ; [  3.19537275 109.80462725],0
u2,1,0.178129,1.813168,[38 29] ; [22  9],[41.02040816 25.97959184] ; [18.97959184 12.02040816],0
n2,1,0.187204,1.739488,[42  8] ; [17  7],[39.86486486 10.13513514] ; [19.13513514  4.86486486],0
p11,1,0.205864,1.600279,[230  46] ; [88 25],[225.62467866  50.37532134] ; [92.37532134 20.62467866],0
p1,1,0.209468,1.575097,[ 28 246] ; [  7 106],[ 24.78036176 249.21963824] ; [ 10.21963824 102.78036176],0
s1,1,0.270619,1.213609,[ 11 263] ; [  2 110],[  9.22797927 264.77202073] ; [  3.77202073 108.22797927],0
n4,1,0.283768,1.148955,[224  50] ; [87 26],[220.19121447  53.80878553] ; [90.80878553 22.19121447],0
d2,1,0.290042,1.119426,[135 139] ; [49 64],[130.27390181 143.72609819] ; [53.72609819 59.27390181],0
a2,1,0.321044,0.984688,[ 77 199] ; [26 87],[ 73.07969152 202.92030848] ; [29.92030848 83.07969152],0
v4,1,0.33456,0.931165,[267   7] ; [108   5],[265.50387597   8.49612403] ; [109.49612403   3.50387597],0
p12,1,0.348148,0.880196,[ 31 245] ; [  9 103],[ 28.45360825 247.54639175] ; [ 11.54639175 100.45360825],0
n5,1,0.358657,0.842592,[224  50] ; [87 25],[220.76165803  53.23834197] ; [90.23834197 21.76165803],0
v1,1,0.358923,0.841659,[153 116] ; [70 43],[157.03403141 111.96596859] ; [65.96596859 47.03403141],0
n1,1,0.364815,0.82125,[20 30] ; [ 7 17],[18.24324324 31.75675676] ; [ 8.75675676 15.24324324],0
d1,1,0.401225,0.704651,[169 107] ; [64 49],[165.31619537 110.68380463] ; [67.68380463 45.31619537],0
a5,1,0.429778,0.623424,[207  69] ; [89 24],[210.01542416  65.98457584] ; [85.98457584 27.01542416],0
b5,1,0.429874,0.623164,[159 117] ; [70 43],[162.4781491 113.5218509] ; [66.5218509 46.4781491],0
a3,1,0.462452,0.539954,[207  68] ; [81 32],[204.12371134  70.87628866] ; [83.87628866 29.12371134],0
p10,1,0.465218,0.533311,[239  34] ; [101  11],[241.09090909  31.90909091] ; [98.90909091 13.09090909],0
p5,1,0.476834,0.506097,[ 47 228] ; [16 97],[ 44.65206186 230.34793814] ; [18.34793814 94.65206186],0
a8,1,0.499319,0.456384,[ 46 212] ; [15 86],[ 43.83844011 214.16155989] ; [17.16155989 83.83844011],0
b2,1,0.509308,0.435488,[ 67 108] ; [24 47],[ 64.73577236 110.26422764] ; [26.26422764 44.73577236],0
b3,1,0.509308,0.435488,[ 67 108] ; [24 47],[ 64.73577236 110.26422764] ; [26.26422764 44.73577236],0
