Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,31.006077,[35 28] ; [225  35],[50.7120743 12.2879257] ; [209.2879257  50.7120743],1
r1,1,0.094273,2.799855,[49 13] ; [227  33],[53.14285714  8.85714286] ; [222.85714286  37.14285714],0
p3,1,0.113852,2.499922,[32 31] ; [161 100],[37.52777778 25.47222222] ; [155.47222222 105.52777778],0
a1,1,0.146648,2.106774,[ 1 62] ; [ 16 245],[ 3.30555556 59.69444444] ; [ 13.69444444 247.30555556],0
u4,1,0.171394,1.870706,[ 1 62] ; [ 15 246],[ 3.11111111 59.88888889] ; [ 12.88888889 248.11111111],0
v4,1,0.205032,1.606164,[58  4] ; [253   8],[59.69659443  2.30340557] ; [251.30340557   9.69659443],0
r2,1,0.212396,1.555021,[58  4] ; [250   8],[59.675  2.325] ; [248.325   9.675],0
n3,1,0.254719,1.297234,[7 6] ; [38 16],[8.73134328 4.26865672] ; [36.26865672 17.73134328],0
b1,1,0.259914,1.269213,[31 32] ; [108 153],[27.02777778 35.97222222] ; [111.97222222 149.02777778],0
p6,1,0.319897,0.989366,[27 35] ; [131 128],[30.51713396 31.48286604] ; [127.48286604 131.51713396],0
v2,1,0.325634,0.966182,[33 26] ; [159  94],[36.30769231 22.69230769] ; [155.69230769  97.30769231],0
s3,1,0.326813,0.961484,[50 12] ; [192  65],[47.03448276 14.96551724] ; [194.96551724  62.03448276],0
s4,1,0.372376,0.795721,[14 49] ; [ 45 214],[11.54347826 51.45652174] ; [ 47.45652174 211.54347826],0
p5,1,0.383843,0.758358,[13 48] ; [ 43 216],[10.675 50.325] ; [ 45.325 213.675],0
r4,1,0.40366,0.697397,[57  6] ; [244  17],[58.52777778  4.47222222] ; [242.47222222  18.52777778],0
p4,1,0.409898,0.679097,[42 21] ; [187  73],[44.66563467 18.33436533] ; [184.33436533  75.66563467],0
p11,1,0.433188,0.614262,[50 13] ; [218  43],[52.11111111 10.88888889] ; [215.88888889  45.11111111],0
u3,1,0.465715,0.532124,[17 11] ; [25 11],[18.375  9.625] ; [23.625 12.375],0
n2,1,0.493812,0.468209,[9 4] ; [43 12],[9.94117647 3.05882353] ; [42.05882353 12.94117647],0
a7,1,0.499198,0.456642,[40 22] ; [180  81],[42.22910217 19.77089783] ; [177.77089783  83.22910217],0
s6,1,0.520267,0.413364,[55  8] ; [216  41],[53.353125  9.646875] ; [217.646875  39.353125],0
p10,1,0.544488,0.367285,[55  8] ; [232  26],[56.3271028  6.6728972] ; [230.6728972  27.3271028],0
b5,1,0.595366,0.282042,[39 24] ; [152 109],[37.13888889 25.86111111] ; [153.86111111 107.13888889],0
u2,1,0.628257,0.234432,[18 10] ; [21 15],[17.0625 10.9375] ; [21.9375 14.0625],0
p7,1,0.640769,0.217738,[43 19] ; [183  70],[44.48253968 17.51746032] ; [181.51746032  71.48253968],0
p12,1,0.659432,0.194214,[ 7 56] ; [ 34 224],[ 8.04672897 54.95327103] ; [ 32.95327103 225.04672897],0
a8,1,0.726468,0.122379,[ 9 49] ; [ 41 194],[ 9.89761092 48.10238908] ; [ 40.10238908 194.89761092],0
r3,1,0.735536,0.114089,[60  3] ; [251  10],[60.47222222  2.52777778] ; [250.52777778  10.47222222],0
n1,1,0.75694,0.095791,[6 7] ; [27 26],[6.5 6.5] ; [26.5 26.5],0
n6,1,0.772972,0.083227,[58  5] ; [243  18],[58.52777778  4.47222222] ; [242.47222222  18.52777778],0
p8,1,0.778264,0.079289,[40 23] ; [157  98],[39.02830189 23.97169811] ; [157.97169811  97.02830189],0
s7,1,0.842311,0.039576,[47 12] ; [202  48],[47.54368932 11.45631068] ; [201.45631068  48.54368932],0
p2,1,0.862413,0.030034,[53 10] ; [221  39],[53.44272446  9.55727554] ; [220.55727554  39.44272446],0
s2,1,0.880676,0.022534,[46 16] ; [189  69],[45.53125 16.46875] ; [189.46875  68.53125],0
v3,1,0.889736,0.019221,[30 30] ; [128 123],[30.48231511 29.51768489] ; [127.51768489 123.48231511],0
b4,1,0.956163,0.003022,[35 28] ; [146 115],[35.19444444 27.80555556] ; [145.80555556 115.19444444],0
