Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.002186,9.386737,[18 15] ; [15 49],[11.22680412 21.77319588] ; [21.77319588 42.22680412],0
u3,1,0.003188,8.696471,[7 3] ; [ 7 27],[3.18181818 6.81818182] ; [10.81818182 23.18181818],0
b1,1,0.006447,7.420889,[25  8] ; [31 35],[18.66666667 14.33333333] ; [37.33333333 28.66666667],0
n2,1,0.010973,6.469655,[12  2] ; [12 15],[8.19512195 5.80487805] ; [15.80487805 11.19512195],0
a3,1,0.032284,4.583333,[23 10] ; [31 35],[18. 15.] ; [36. 30.],0
p9,1,0.053871,3.716704,[24  9] ; [33 30],[19.59375 13.40625] ; [37.40625 25.59375],0
p3,1,0.055999,3.65209,[14 17] ; [17 49],[ 9.90721649 21.09278351] ; [21.09278351 44.90721649],0
s1,1,0.073929,3.193548,[ 4 29] ; [ 2 64],[ 2. 31.] ; [ 4. 62.],0
s6,1,0.07626,3.142857,[16 17] ; [20 46],[12. 21.] ; [24. 42.],0
b4,1,0.087936,2.911765,[12 21] ; [36 30],[16. 17.] ; [32. 34.],0
s4,1,0.11769,2.447802,[ 4 29] ; [17 49],[ 7. 26.] ; [14. 52.],0
n1,1,0.123197,2.3762,[7 7] ; [ 7 20],[4.7804878 9.2195122] ; [ 9.2195122 17.7804878],0
p4,1,0.150717,2.064978,[16 16] ; [23 43],[12.73469388 19.26530612] ; [26.26530612 39.73469388],0
d4,1,0.190537,1.713462,[23 10] ; [37 29],[20. 13.] ; [40. 26.],0
s5,1,0.200763,1.636815,[ 6 26] ; [ 6 57],[ 4.04210526 27.95789474] ; [ 7.95789474 55.04210526],0
p5,1,0.208025,1.585116,[ 3 30] ; [ 2 62],[ 1.70103093 31.29896907] ; [ 3.29896907 60.70103093],0
s7,1,0.220067,1.503934,[11 21] ; [14 48],[ 8.5106383 23.4893617] ; [16.4893617 45.5106383],0
d3,1,0.225154,1.471218,[19 14] ; [29 36],[16.16326531 16.83673469] ; [31.83673469 33.16326531],0
p7,1,0.256439,1.287882,[16 17] ; [23 40],[13.40625 19.59375] ; [25.59375 37.40625],0
s8,1,0.268925,1.222222,[ 8 25] ; [10 56],[ 6. 27.] ; [12. 54.],0
v3,1,0.284522,1.145364,[ 8 25] ; [10 55],[ 6.06122449 26.93877551] ; [11.93877551 53.06122449],0
s2,1,0.287499,1.131297,[13 20] ; [19 47],[10.66666667 22.33333333] ; [21.33333333 44.66666667],0
n5,1,0.323266,0.975685,[19 14] ; [44 21],[21.21428571 11.78571429] ; [41.78571429 23.21428571],0
v4,1,0.326679,0.962017,[22 10] ; [38 27],[19.79381443 12.20618557] ; [40.20618557 24.79381443],0
n4,1,0.388267,0.744361,[17 16] ; [40 26],[19. 14.] ; [38. 28.],0
p11,1,0.391805,0.733333,[20 13] ; [34 32],[18. 15.] ; [36. 30.],0
b2,1,0.40611,0.690159,[ 5 13] ; [16 25],[ 6.40677966 11.59322034] ; [14.59322034 26.40677966],0
