Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,37.254472,[106  15] ; [35 39],[87.49230769 33.50769231] ; [53.50769231 20.49230769],1
d3,1,0.00019,13.924795,[82 39] ; [30 44],[69.4974359 51.5025641] ; [42.5025641 31.4974359],1
r2,1,0.000296,13.09407,[113   8] ; [54 18],[104.69948187  16.30051813] ; [62.30051813  9.69948187],1
s6,1,0.000638,11.662617,[67 52] ; [23 51],[55.49222798 63.50777202] ; [34.50777202 39.49222798],1
a6,1,0.000899,11.024319,[86 35] ; [35 39],[75.08205128 45.91794872] ; [45.91794872 28.08205128],1
v4,1,0.000974,10.875415,[109  11] ; [54 20],[100.82474227  19.17525773] ; [62.17525773 11.82474227],1
u3,1,0.001117,10.622857,[30 12] ; [12 23],[22.90909091 19.09090909] ; [19.09090909 15.90909091],0
a2,1,0.001448,10.14319,[30 91] ; [ 5 69],[21.71794872 99.28205128] ; [13.28205128 60.71794872],0
s8,1,0.003563,8.493906,[41 80] ; [11 63],[32.26666667 88.73333333] ; [19.73333333 54.26666667],0
r3,1,0.003595,8.477768,[104  17] ; [50 23],[96.05154639 24.94845361] ; [57.94845361 15.05154639],0
d1,1,0.004183,8.202498,[63 58] ; [23 51],[53.36410256 67.63589744] ; [32.63589744 41.36410256],0
s3,1,0.010228,6.594805,[60 59] ; [23 50],[51.44270833 67.55729167] ; [31.55729167 41.44270833],0
d4,1,0.011491,6.387687,[94 27] ; [45 29],[86.25128205 34.74871795] ; [52.74871795 21.25128205],0
a5,1,0.013554,6.095331,[82 39] ; [37 37],[73.84102564 47.15897436] ; [45.15897436 28.84102564],0
b3,1,0.018977,5.503626,[21 54] ; [20 20],[26.73913043 48.26086957] ; [14.26086957 25.73913043],0
b2,1,0.018977,5.503626,[21 54] ; [20 20],[26.73913043 48.26086957] ; [14.26086957 25.73913043],0
n4,1,0.020778,5.345283,[91 30] ; [44 30],[83.76923077 37.23076923] ; [51.23076923 22.76923077],0
u1,1,0.024991,5.024533,[22 99] ; [ 5 69],[ 16.75384615 104.24615385] ; [10.24615385 63.75384615],0
d5,1,0.029205,4.755496,[90 31] ; [44 30],[83.14871795 37.85128205] ; [50.85128205 23.14871795],0
a7,1,0.047329,3.933647,[81 40] ; [39 35],[74.46153846 46.53846154] ; [45.53846154 28.46153846],0
p4,1,0.054039,3.711492,[47 73] ; [19 55],[40.82474227 79.17525773] ; [25.17525773 48.82474227],0
a3,1,0.057922,3.595915,[79 40] ; [39 35],[72.75647668 46.24352332] ; [45.24352332 28.75647668],0
s7,1,0.06347,3.444303,[44 70] ; [18 53],[38.20540541 75.79459459] ; [23.79459459 47.20540541],0
s1,1,0.06853,3.317875,[ 14 106] ; [ 3 71],[ 10.51546392 109.48453608] ; [ 6.48453608 67.51546392],0
a4,1,0.070871,3.262728,[57 63] ; [25 48],[50.98445596 69.01554404] ; [31.01554404 41.98445596],0
s2,1,0.072163,3.233131,[49 70] ; [21 53],[43.16062176 75.83937824] ; [26.83937824 47.16062176],0
u2,1,0.072371,3.228413,[23 19] ; [12 23],[19.09090909 22.90909091] ; [15.90909091 19.09090909],0
p2,1,0.103809,2.646024,[78 43] ; [39 35],[72.6 48.4] ; [44.4 29.6],0
n1,1,0.108548,2.575238,[22 23] ; [ 8 19],[18.75 26.25] ; [11.25 15.75],0
a1,1,0.140122,2.17662,[  4 117] ; [ 6 68],[  6.20512821 114.79487179] ; [ 3.79487179 70.20512821],0
p9,1,0.156347,2.00921,[76 45] ; [51 19],[80.45549738 40.54450262] ; [46.54450262 23.45549738],0
d2,1,0.157924,1.993997,[58 63] ; [27 45],[53.29015544 67.70984456] ; [31.70984456 40.29015544],0
p3,1,0.161927,1.956142,[37 83] ; [16 58],[32.78350515 87.21649485] ; [20.21649485 53.78350515],0
p11,1,0.274667,1.193291,[75 46] ; [40 34],[71.35897436 49.64102564] ; [43.64102564 30.35897436],0
v1,1,0.323337,0.975399,[40 79] ; [19 52],[36.95263158 82.04736842] ; [22.04736842 48.95263158],0
n6,1,0.355853,0.852474,[90 30] ; [51 23],[87.21649485 32.78350515] ; [53.78350515 20.21649485],0
n3,1,0.414034,0.667188,[25 18] ; [13 14],[23.34285714 19.65714286] ; [14.65714286 12.34285714],0
v3,1,0.450868,0.568469,[22 93] ; [11 63],[20.07936508 94.92063492] ; [12.92063492 61.07936508],0
p1,1,0.45345,0.562014,[ 12 108] ; [10 64],[ 13.60824742 106.39175258] ; [ 8.39175258 65.60824742],0
s5,1,0.463187,0.538181,[28 87] ; [14 57],[25.96774194 89.03225806] ; [16.03225806 54.96774194],0
n2,1,0.498938,0.457195,[27 19] ; [18  9],[28.35616438 17.64383562] ; [16.64383562 10.35616438],0
b5,1,0.513565,0.426797,[76 45] ; [43 31],[73.84102564 47.15897436] ; [45.15897436 28.84102564],0
b4,1,0.640737,0.21778,[76 45] ; [44 30],[74.46153846 46.53846154] ; [45.53846154 28.46153846],0
s4,1,0.649193,0.206919,[21 98] ; [15 59],[22.19689119 96.80310881] ; [13.80310881 60.19689119],0
b1,1,0.654923,0.19975,[53 68] ; [30 44],[51.5025641 69.4974359] ; [31.4974359 42.5025641],0
p5,1,0.708825,0.139453,[ 10 110] ; [ 5 68],[  9.32642487 110.67357513] ; [ 5.67357513 67.32642487],0
p6,1,0.735901,0.113762,[ 13 108] ; [ 9 64],[ 13.72164948 107.27835052] ; [ 8.27835052 64.72164948],0
p8,1,0.816998,0.05355,[26 94] ; [15 59],[25.36082474 94.63917526] ; [15.63917526 58.36082474],0
p10,1,0.879171,0.02311,[71 49] ; [44 29],[71.50259067 48.49740933] ; [43.49740933 29.50259067],0
