Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,30.039898,[115  21] ; [89 73],[93.10067114 42.89932886] ; [110.89932886  51.10067114],1
r2,1,0.228129,1.452492,[134   2] ; [154   6],[132.32432432   3.67567568] ; [155.67567568   4.32432432],0
r4,1,0.239369,1.384304,[130   7] ; [149  14],[127.41   9.59] ; [151.59  11.41],0
s1,1,0.274189,1.195669,[  9 128] ; [  6 153],[  6.94256757 130.05743243] ; [  8.05743243 150.94256757],0
s2,1,0.282659,1.154262,[104  33] ; [114  48],[99.88628763 37.11371237] ; [118.11371237  43.88628763],0
s3,1,0.316716,1.00246,[96 39] ; [122  38],[99.76271186 35.23728814] ; [118.23728814  41.76271186],0
a8,1,0.329587,0.950519,[ 20 101] ; [ 30 111],[23.09160305 97.90839695] ; [ 26.90839695 114.09160305],0
a3,1,0.355908,0.852282,[111  24] ; [127  36],[107.81879195  27.18120805] ; [130.18120805  32.81879195],0
b1,1,0.383586,0.759177,[52 85] ; [ 54 109],[48.40666667 88.59333333] ; [ 57.59333333 105.40666667],0
r3,1,0.383763,0.758611,[129   8] ; [156   6],[130.58528428   6.41471572] ; [154.41471572   7.58528428],0
u2,1,0.407126,0.687177,[18  8] ; [20 14],[16.46666667  9.53333333] ; [21.53333333 12.46666667],0
d3,1,0.424644,0.637428,[114  22] ; [130  32],[111.3557047  24.6442953] ; [132.6442953  29.3557047],0
a4,1,0.471105,0.519382,[70 67] ; [76 86],[66.89632107 70.10367893] ; [79.10367893 82.89632107],0
v2,1,0.477723,0.504058,[90 46] ; [97 59],[87.09589041 48.90410959] ; [99.90410959 56.09589041],0
p11,1,0.503593,0.447356,[104  33] ; [129  34],[106.40333333  30.59666667] ; [126.59666667  36.40333333],0
u4,1,0.527974,0.39829,[  4 133] ; [  7 156],[  5.02333333 131.97666667] ; [  5.97666667 157.02333333],0
a6,1,0.531575,0.39138,[109  26] ; [126  36],[106.81818182  28.18181818] ; [128.18181818  33.81818182],0
p10,1,0.546749,0.363174,[120  17] ; [138  24],[118.21404682  18.78595318] ; [139.78595318  22.21404682],0
d2,1,0.570269,0.322232,[80 56] ; [90 72],[77.58389262 58.41610738] ; [92.41610738 69.58389262],0
a5,1,0.662594,0.190388,[112  25] ; [130  33],[110.51333333  26.48666667] ; [131.48666667  31.51333333],0
b4,1,0.680415,0.169659,[80 57] ; [99 64],[81.74333333 55.25666667] ; [97.25666667 65.74333333],0
a2,1,0.684984,0.164569,[51 86] ; [ 57 106],[49.32 87.68] ; [ 58.68 104.32],0
n2,1,0.725905,0.122905,[21  7] ; [26  7],[21.57377049  6.42622951] ; [25.42622951  7.57377049],0
b5,1,0.798603,0.065104,[88 49] ; [107  56],[89.05 47.95] ; [105.95  57.05],0
d1,1,0.923907,0.009123,[94 43] ; [111  52],[93.61666667 43.38333333] ; [111.38333333  51.61666667],0
d4,1,0.930666,0.00757,[118  18] ; [140  22],[117.74496644  18.25503356] ; [140.25503356  21.74496644],0
v3,1,0.95638,0.002992,[60 74] ; [69 84],[60.22996516 73.77003484] ; [68.77003484 84.22996516],0
r1,1,0.959361,0.002596,[118  19] ; [139  22],[118.15100671  18.84899329] ; [138.84899329  22.15100671],0
