Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,32.739493,[241  28] ; [14 14],[230.95959596  38.04040404] ; [24.04040404  3.95959596],1
n5,1,0.000301,13.061978,[231  37] ; [16 11],[224.39322034  43.60677966] ; [22.60677966  4.39322034],1
s4,1,0.000472,12.221938,[ 48 216] ; [13 15],[ 55.15068493 208.84931507] ; [ 5.84931507 22.15068493],1
a5,1,0.000604,11.762147,[219  50] ; [15 13],[211.93939394  57.06060606] ; [22.06060606  5.93939394],1
r4,1,0.004419,8.10312,[252  17] ; [22  6],[248.16835017  20.83164983] ; [25.83164983  2.16835017],0
p10,1,0.006652,7.364731,[250  18] ; [22  6],[246.27027027  21.72972973] ; [25.72972973  2.27027027],0
b1,1,0.019147,5.488072,[102 167] ; [17 11],[107.78114478 161.21885522] ; [11.21885522 16.78114478],0
v3,1,0.020526,5.366561,[119 143] ; [ 6 21],[113.32179931 148.67820069] ; [11.67820069 15.32179931],0
p11,1,0.022926,5.174114,[228  41] ; [19  9],[223.71380471  45.28619529] ; [23.28619529  4.71380471],0
a3,1,0.036741,4.362392,[209  58] ; [17 11],[204.54915254  62.45084746] ; [21.45084746  6.54915254],0
p4,1,0.037874,4.310664,[225  44] ; [19  9],[220.996633  48.003367] ; [23.003367  4.996633],0
d2,1,0.039023,4.259847,[151 118] ; [10 18],[145.82154882 123.17845118] ; [15.17845118 12.82154882],0
p8,1,0.047237,3.936932,[192  76] ; [15 13],[187.41891892  80.58108108] ; [19.58108108  8.41891892],0
r1,1,0.052502,3.759688,[222  46] ; [19  9],[218.2027027  49.7972973] ; [22.7972973  5.2027027],0
d1,1,0.054697,3.691301,[183  86] ; [14 14],[178.42760943  90.57239057] ; [18.57239057  9.42760943],0
p5,1,0.065229,3.399184,[ 59 210] ; [ 2 26],[ 55.24915825 213.75084175] ; [ 5.75084175 22.24915825],0
b5,1,0.087343,2.92268,[157 112] ; [21  7],[161.21885522 107.78114478] ; [16.78114478 11.21885522],0
